,age,workclass,education-num,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,income,flag
1649,"(50.0, 82.0)","{'Local-gov' ,'Private' ,'State-gov'}","(3.0, 15.0)","{'Divorced' ,'Separated'}","{'Adm-clerical' ,'Exec-managerial' ,'Machine-op-inspct' ,'Other-service' ,'Priv-house-serv' ,'Prof-specialty' ,'Sales'}",{'Not-in-family'},{'Black'},{'Female'},"(9.0, 66.0)",{'United-States'},{'<=50K'},RsPzuY2emuIvMwo+gJCBCSFtBcaKmDWJistEMpGK/22IKHne2MkDfCE85980phFlmWxUUL/mA/igOiHV4Ivhzh/PLZ6onM445n/7vbMk3Nvxn+SxGrUvMINKfOD2P8nttbkIvoa7Th18wHfAKOOeowlOWJkD6UvsTS8Pa3r8nYg=
1696,"(50.0, 82.0)","{'Local-gov' ,'Private' ,'State-gov'}","(3.0, 15.0)","{'Divorced' ,'Separated'}","{'Adm-clerical' ,'Exec-managerial' ,'Machine-op-inspct' ,'Other-service' ,'Priv-house-serv' ,'Prof-specialty' ,'Sales'}",{'Not-in-family'},{'Black'},{'Female'},"(9.0, 66.0)",{'United-States'},{'<=50K'},d4ENLKp9PCX8p/X7MHi0sttmZ1PhsKyIcvGSqXXSFxqoD1XNHuAl1sJHPxhWdZ3o6uUVb4gWi7sGtzeYrIeFb1brEL79egSfZWJd514RjrBW60QSzr7XqdNEK00Bmii1uBknX4l+2cB/ywfUU01+8fiBOOBFq4xO6hmHwnrJANE=
1771,"(50.0, 82.0)","{'Local-gov' ,'Private' ,'State-gov'}","(3.0, 15.0)","{'Divorced' ,'Separated'}","{'Adm-clerical' ,'Exec-managerial' ,'Machine-op-inspct' ,'Other-service' ,'Priv-house-serv' ,'Prof-specialty' ,'Sales'}",{'Not-in-family'},{'Black'},{'Female'},"(9.0, 66.0)",{'United-States'},{'<=50K'},ePmocYhkBOTECMf9SJILWwSRyxVKzSN06IsmxZEmGBnyxldgQjNOw9VireTsERG/c7nS41M+KtmdbSHrLpO9jGu8UdOtwdj6wF3W3jH/BUtCTBWWJ/O0vLFurTt6SLpLm99E6+Q38ONnSfTZIhUrPAPFRHqpq2QdUUcx97fNuMs=
1945,"(50.0, 82.0)","{'Local-gov' ,'Private' ,'State-gov'}","(3.0, 15.0)","{'Divorced' ,'Separated'}","{'Adm-clerical' ,'Exec-managerial' ,'Machine-op-inspct' ,'Other-service' ,'Priv-house-serv' ,'Prof-specialty' ,'Sales'}",{'Not-in-family'},{'Black'},{'Female'},"(9.0, 66.0)",{'United-States'},{'<=50K'},QW2/hhRObDzEszyKpYsoZktjghXnXJw9HBKErkVINaKEDR/UNAdmR9KkU68LlDxgEjH9bpwtijVcUkf4JKBif94NTer8t8xVkU7RfWTkfG8fGPR+Au7oW4Lq6095FoChqCVVcdejKJo1RVlfIJC088ph66hDaS/uVLN8reqJ1Ts=
1970,"(50.0, 82.0)","{'Local-gov' ,'Private' ,'State-gov'}","(3.0, 15.0)","{'Divorced' ,'Separated'}","{'Adm-clerical' ,'Exec-managerial' ,'Machine-op-inspct' ,'Other-service' ,'Priv-house-serv' ,'Prof-specialty' ,'Sales'}",{'Not-in-family'},{'Black'},{'Female'},"(9.0, 66.0)",{'United-States'},{'<=50K'},r2yZbObsFXDqBlZtm9YKioQOFTBsaI9t+RaUomZ6xUklXZvCN6L96WK0ibwEfZFTidnolnygdhKeSRd1LC8A3sY2ywr7z+LAjcIjDu6Ie6ziUM5Sumhak/78F3UAsRQv/RkT7ZNotgW4NlmI3zE2KP0CKnoiXiscvS0J96wYYB0=
2308,"(50.0, 82.0)","{'Local-gov' ,'Private' ,'State-gov'}","(3.0, 15.0)","{'Divorced' ,'Separated'}","{'Adm-clerical' ,'Exec-managerial' ,'Machine-op-inspct' ,'Other-service' ,'Priv-house-serv' ,'Prof-specialty' ,'Sales'}",{'Not-in-family'},{'Black'},{'Female'},"(9.0, 66.0)",{'United-States'},{'<=50K'},H7ZaPY7R6FuSAjr+njrTcluJfR43VSjPstnB3FA6I8/sxuF1TIUbvk0qk8/zY/ff7nozmykGO64/uGjxbH+osT0PDfyo7kqCcLFzwpZoYafBfX1ZmxwFfiw7NjTqEnkoGwSPbdtWJn4DhvDqZazPySuTSroPSUDUv3PR2e3jYDw=
2363,"(50.0, 82.0)","{'Local-gov' ,'Private' ,'State-gov'}","(3.0, 15.0)","{'Divorced' ,'Separated'}","{'Adm-clerical' ,'Exec-managerial' ,'Machine-op-inspct' ,'Other-service' ,'Priv-house-serv' ,'Prof-specialty' ,'Sales'}",{'Not-in-family'},{'Black'},{'Female'},"(9.0, 66.0)",{'United-States'},{'<=50K'},Puvf250HcOKC8GVrk/LCBQbvUpihUqJQJITNkD2EGBh7Xip7P99rGH4s/PGQMQvyxkFv6KpsuIJo5mNrWTpL9KH/LSUfikC6eZjM1D6tfMq+lYk/blfU/rYL0yx3ucYbLWJo5WXHmVRCwFhQZq6rQ7W/gELyJXXsovm1yJkbLAg=
2366,"(50.0, 82.0)","{'Local-gov' ,'Private' ,'State-gov'}","(3.0, 15.0)","{'Divorced' ,'Separated'}","{'Adm-clerical' ,'Exec-managerial' ,'Machine-op-inspct' ,'Other-service' ,'Priv-house-serv' ,'Prof-specialty' ,'Sales'}",{'Not-in-family'},{'Black'},{'Female'},"(9.0, 66.0)",{'United-States'},{'<=50K'},bHZAckY3t81ijr+Gvjos7u7RGAd0tZseySnadTcBe6AF2CRoVDHMFKEWVDyYGXwV+KHHVDHJfgtEKDakuUV9ag5OKU2GHoxTKhCVzJ6ACUaffs3JfcHkDjfsOyqHMb+CPtCD9/mxXYqSqs9LyxmxfmgYRIczjT++oCgMtw+Cyig=
2387,"(50.0, 82.0)","{'Local-gov' ,'Private' ,'State-gov'}","(3.0, 15.0)","{'Divorced' ,'Separated'}","{'Adm-clerical' ,'Exec-managerial' ,'Machine-op-inspct' ,'Other-service' ,'Priv-house-serv' ,'Prof-specialty' ,'Sales'}",{'Not-in-family'},{'Black'},{'Female'},"(9.0, 66.0)",{'United-States'},{'<=50K'},Ne9QsNQcGe3FTQ0HSyEYyOeLWVhisDwd38eu5oJ0g2YU1k6HXdvL62Hqb29oOSIcM2whvHn9qQnnYipiZ8dzZQCjomh3HmVRqoiFzUvLeEoJFU6JPY9xc88fFnoZPoRP27DTIvF0sumFvvL4dl7rc39AiDamrNWRyXFDf4qkx68=
2500,"(50.0, 82.0)","{'Local-gov' ,'Private' ,'State-gov'}","(3.0, 15.0)","{'Divorced' ,'Separated'}","{'Adm-clerical' ,'Exec-managerial' ,'Machine-op-inspct' ,'Other-service' ,'Priv-house-serv' ,'Prof-specialty' ,'Sales'}",{'Not-in-family'},{'Black'},{'Female'},"(9.0, 66.0)",{'United-States'},{'<=50K'},LXB/roYSOmHMcMtVvygUvNqOckHZVYJnuwEi+7hYF204Ynn7fzZMoZY7ll8fhHT+aQmHrCrE7w9RMudUc3aDGL2bliFzUtQn/tlw1FlGencpEOIX9/bgIkmdxtU+mJXolVhLgcLwSv2w5/MUO4H8cJ57rWd6XWMzxscPvIrcsgU=
2509,"(50.0, 82.0)","{'Local-gov' ,'Private' ,'State-gov'}","(3.0, 15.0)","{'Divorced' ,'Separated'}","{'Adm-clerical' ,'Exec-managerial' ,'Machine-op-inspct' ,'Other-service' ,'Priv-house-serv' ,'Prof-specialty' ,'Sales'}",{'Not-in-family'},{'Black'},{'Female'},"(9.0, 66.0)",{'United-States'},{'<=50K'},QEhU4IX+Z27p2wdjD/e5b1/IZzLMoEtQgPZt6Ynj2U518XuE0IGsLDCo6MkSIV0TkXH+uaUOpd8xdlf7RE6TAf+9SwnekmQH0NOl+CTtUjdUfMhJRDO9ttZAVkIi1GzHHkcFRhHwLTcVLOhJ/wHooQTIJFND8xZqeqJ+KQ/ah/E=
2520,"(50.0, 82.0)","{'Local-gov' ,'Private' ,'State-gov'}","(3.0, 15.0)","{'Divorced' ,'Separated'}","{'Adm-clerical' ,'Exec-managerial' ,'Machine-op-inspct' ,'Other-service' ,'Priv-house-serv' ,'Prof-specialty' ,'Sales'}",{'Not-in-family'},{'Black'},{'Female'},"(9.0, 66.0)",{'United-States'},{'<=50K'},ewRmqK5xIK5DgTtNRKPLYBupqxVdTsZlG9rVlHbGSjw3gnGWxDLKC8p+XDMGduuffKs8XksMruO7rCtkPxzLeClM1cvSC5DJZBoReoXPo1O5ZxxAgGmDMA4JDR3n6w2cGa1JkAJu3xQDFHCEvwC6nqp+sBVG3KGNvCC/GESQmMY=
2526,"(50.0, 82.0)","{'Local-gov' ,'Private' ,'State-gov'}","(3.0, 15.0)","{'Divorced' ,'Separated'}","{'Adm-clerical' ,'Exec-managerial' ,'Machine-op-inspct' ,'Other-service' ,'Priv-house-serv' ,'Prof-specialty' ,'Sales'}",{'Not-in-family'},{'Black'},{'Female'},"(9.0, 66.0)",{'United-States'},{'<=50K'},lq5kmxOR5blzKd+Gg7FwdaeWiRNndhexKOCRTmZS7nZSMx0Cf8x4Y0lgx9bbCsoE4Bw2BCHprpZVB6scRwQuqk8ph1x7GriqS5s1ndCpuamZYIHZFv7ONBLv5qDqWnbFwbEQMUr3QoQ9419XR1oLPgoxP8ukpvReBoO1F2idEdg=
2698,"(50.0, 82.0)","{'Local-gov' ,'Private' ,'State-gov'}","(3.0, 15.0)","{'Divorced' ,'Separated'}","{'Adm-clerical' ,'Exec-managerial' ,'Machine-op-inspct' ,'Other-service' ,'Priv-house-serv' ,'Prof-specialty' ,'Sales'}",{'Not-in-family'},{'Black'},{'Female'},"(9.0, 66.0)",{'United-States'},{'<=50K'},jcQJyyfx89981YSB+zvUCHOmWESv5ib/wqroO1wDj7GJA+HNHRVGQKNhTqqFPMNkHDMPLRgD/IaFHpQqgL7wA4FnTtv8PSRc3fjLkH6NjuyR7z+92cqkwXIUDCIH3LyNxQKp9X83ryMaUjiG4x7xg97Kak1WBlmHmFHZcAHgmfI=
2743,"(50.0, 82.0)","{'Local-gov' ,'Private' ,'State-gov'}","(3.0, 15.0)","{'Divorced' ,'Separated'}","{'Adm-clerical' ,'Exec-managerial' ,'Machine-op-inspct' ,'Other-service' ,'Priv-house-serv' ,'Prof-specialty' ,'Sales'}",{'Not-in-family'},{'Black'},{'Female'},"(9.0, 66.0)",{'United-States'},{'<=50K'},iy1rIoin6hpp0rTq+eodwpOGLD3Ggx0mn1efs0AzAosqsAdzPIvvZxd25SfVpiXLhN7iMU/w3Kl1d141TXyYzdRfaQcN5/VleOm0FC1rfnD6ciAKESqZwicf0uUFtzSNX4sXFW/M2h79w8hMAHbLcXVCzc/pIZdrWiKbe7EILZc=
2763,"(50.0, 82.0)","{'Local-gov' ,'Private' ,'State-gov'}","(3.0, 15.0)","{'Divorced' ,'Separated'}","{'Adm-clerical' ,'Exec-managerial' ,'Machine-op-inspct' ,'Other-service' ,'Priv-house-serv' ,'Prof-specialty' ,'Sales'}",{'Not-in-family'},{'Black'},{'Female'},"(9.0, 66.0)",{'United-States'},{'<=50K'},UF9JuBj5eRDsd3FmJ6RCJY/LBor6pWTokv51thxUE6UxSOvh6cBHEIRTEli7lu+tIwp2FbQhkEf7ZKfGK7QZ2cokFSQxj5EO8+Z23kirk8b1WfzDLyjy7w1R2iYrmPrQubVdoRQBwN/oe6LDy0GTbMbJ6FvhYfSKC0MGJd/3xig=
2896,"(50.0, 82.0)","{'Local-gov' ,'Private' ,'State-gov'}","(3.0, 15.0)","{'Divorced' ,'Separated'}","{'Adm-clerical' ,'Exec-managerial' ,'Machine-op-inspct' ,'Other-service' ,'Priv-house-serv' ,'Prof-specialty' ,'Sales'}",{'Not-in-family'},{'Black'},{'Female'},"(9.0, 66.0)",{'United-States'},{'<=50K'},KGsyrrobI0eCS9lAdlxSR/AUkmojyYy9+Kpzw8b4Cx/OsvoSBuiv6A8fQYW1x+XsnySJvUYZbKThAfb6UM6+PXeRU8mW3Ka+euPxM6DiljvuoyzbQq2m/vMeQwrBu2w2JWzBWfHOsXR3jZSaRYDS1HrCGEN2vaGxxaZFXygBXKU=
2948,"(50.0, 82.0)","{'Local-gov' ,'Private' ,'State-gov'}","(3.0, 15.0)","{'Divorced' ,'Separated'}","{'Adm-clerical' ,'Exec-managerial' ,'Machine-op-inspct' ,'Other-service' ,'Priv-house-serv' ,'Prof-specialty' ,'Sales'}",{'Not-in-family'},{'Black'},{'Female'},"(9.0, 66.0)",{'United-States'},{'<=50K'},alcpl0FEKtxG96hwT+4WML06NfhgMXFb+cwBwfd3Huliq32+JLSjaSuT6eiXqSMgImbA8WoFJ4lEdCiyYzL6QxmKE1JSJaTZBYkcUE/HefloVf0QeFUOd6Td/tIqelC/Bm/Mgi6moL3iJFjmEzuX5tLX2IT12iSK2KIyuTT4pSk=
2955,"(50.0, 82.0)","{'Local-gov' ,'Private' ,'State-gov'}","(3.0, 15.0)","{'Divorced' ,'Separated'}","{'Adm-clerical' ,'Exec-managerial' ,'Machine-op-inspct' ,'Other-service' ,'Priv-house-serv' ,'Prof-specialty' ,'Sales'}",{'Not-in-family'},{'Black'},{'Female'},"(9.0, 66.0)",{'United-States'},{'<=50K'},hXIB089s2XyKowMzrubNq6eOqEoiM7t/1gIZPrf0DueKYoGOTP3Z+KObSEOJINsRyMUUYOqCernzPbe0BsWj05LfRBTSt0dD8907COeEZso1o434xp6CqlyPHmWSKxSJo/LHuccPDNbeLZZrRuOCtkN1tUUgGRVndDiOZ4KKZy8=
2963,"(50.0, 82.0)","{'Local-gov' ,'Private' ,'State-gov'}","(3.0, 15.0)","{'Divorced' ,'Separated'}","{'Adm-clerical' ,'Exec-managerial' ,'Machine-op-inspct' ,'Other-service' ,'Priv-house-serv' ,'Prof-specialty' ,'Sales'}",{'Not-in-family'},{'Black'},{'Female'},"(9.0, 66.0)",{'United-States'},{'<=50K'},je9A2WQ59heggGjTSZ3DPmPVpaRwCJfBaDbgqLb0ogqsgPeTPtoDo7/SC3BlSWnfEI6rphuPunsuZy7NFh9NXuzYCQvZoLSewk2X1EY4oSXzQGoXd67PwhMe40Voj4apH6cGQjgUCV7oLo+1MYIb0PRyQvHYoX+nQnHFCVxmlJk=
2997,"(50.0, 82.0)","{'Local-gov' ,'Private' ,'State-gov'}","(3.0, 15.0)","{'Divorced' ,'Separated'}","{'Adm-clerical' ,'Exec-managerial' ,'Machine-op-inspct' ,'Other-service' ,'Priv-house-serv' ,'Prof-specialty' ,'Sales'}",{'Not-in-family'},{'Black'},{'Female'},"(9.0, 66.0)",{'United-States'},{'<=50K'},BFNB0oyfun4dICJyHAMsYa5G0G9sjCiLSpXLio2edfXf/g3ddcoT12pjoxq6o1t6ovKdAdzLAYX2IIzFojagvfJm7nhz+vnzNAfIkzPSeOvki5MbA2n4m/5kF1/3VQuOoXHHrh8hHJ4wOikAgvyFqIk/ayfTrvmvDra88EegkEo=
3014,"(50.0, 82.0)","{'Local-gov' ,'Private' ,'State-gov'}","(3.0, 15.0)","{'Divorced' ,'Separated'}","{'Adm-clerical' ,'Exec-managerial' ,'Machine-op-inspct' ,'Other-service' ,'Priv-house-serv' ,'Prof-specialty' ,'Sales'}",{'Not-in-family'},{'Black'},{'Female'},"(9.0, 66.0)",{'United-States'},{'<=50K'},AVb4yQW92ScGNskJrU4+xV4P5ceMQS40N/dIz3KTEgm07ZPw5lEKEIw/FV3txj7+x1G3jOPbYP39UD0hTUTbv09lQ1WY67KNzlyGXz9VgWC/IZgM3C8m/+ZMdU62vtf/RUj0Xxr89RvNajcyL4isPWCNH2tddPsAYSTkAaeG1vk=
3031,"(50.0, 82.0)","{'Local-gov' ,'Private' ,'State-gov'}","(3.0, 15.0)","{'Divorced' ,'Separated'}","{'Adm-clerical' ,'Exec-managerial' ,'Machine-op-inspct' ,'Other-service' ,'Priv-house-serv' ,'Prof-specialty' ,'Sales'}",{'Not-in-family'},{'Black'},{'Female'},"(9.0, 66.0)",{'United-States'},{'<=50K'},n7pDsA4oq+xsG8JVQ4mNZWqf6C3uRjlmzy1XhSXKPRL+aMJIafzxQ6/Dq5zuyiLZjoDuQHiJSxkeRSRQlDkDFNTBr/rVA9LdhAe46+aFxVcvC1USdUx00a9G18cDA0PkcDxGeL1JJywSeS4h5zpkakwnHEBZcxxGmpDuNM31nUk=
3141,"(50.0, 82.0)","{'Local-gov' ,'Private' ,'State-gov'}","(3.0, 15.0)","{'Divorced' ,'Separated'}","{'Adm-clerical' ,'Exec-managerial' ,'Machine-op-inspct' ,'Other-service' ,'Priv-house-serv' ,'Prof-specialty' ,'Sales'}",{'Not-in-family'},{'Black'},{'Female'},"(9.0, 66.0)",{'United-States'},{'<=50K'},KmbXGsRpbyz6WL9JOguuRx3D92eljC+W/R4Nw32+SD0qlQqj+FxNVEcHR2/NqLlHZ8BCDKC0tqBIOctoCA1DsmSmyK5gvytDk6BdYeJhoxeWRRleB7Kudb6yLYRAcefqaf2CpYigYLOkKn2z9Yk+nTI3+MWVT1vsNKI8tR11oDs=
3149,"(50.0, 82.0)","{'Local-gov' ,'Private' ,'State-gov'}","(3.0, 15.0)","{'Divorced' ,'Separated'}","{'Adm-clerical' ,'Exec-managerial' ,'Machine-op-inspct' ,'Other-service' ,'Priv-house-serv' ,'Prof-specialty' ,'Sales'}",{'Not-in-family'},{'Black'},{'Female'},"(9.0, 66.0)",{'United-States'},{'<=50K'},gYEMc7YIkXB+D8Nrr+JahQU9C23PdUxa8lxJzSAPPXUU18zT4hbsUVdKjg6r20qD3iT+iT2dxiEs2gmv2au/UfFPyz0YMrijr92VxYPI+LmhncJleOL3RjcHbv3O116a0n1f3dXyC3riwLCHk0o3jQW/Mo+/u/BhylIXJVSvRCg=
3191,"(50.0, 82.0)","{'Local-gov' ,'Private' ,'State-gov'}","(3.0, 15.0)","{'Divorced' ,'Separated'}","{'Adm-clerical' ,'Exec-managerial' ,'Machine-op-inspct' ,'Other-service' ,'Priv-house-serv' ,'Prof-specialty' ,'Sales'}",{'Not-in-family'},{'Black'},{'Female'},"(9.0, 66.0)",{'United-States'},{'<=50K'},i/ktySCk1XxCn20D4DJPmMicj7gvCTQTilbDdEqyGVQTV3fXsqVNhVhBIo/Sf2r8myHNzKwawF7+weg3pzrQDVa0BqcbKEvzpnhDXqYjfOMjxyHeY+qPsMdvgDTkqtzdUq/xuEmr2M8RcbiyIp6mme2SfWGUjuYw67Ykd103WnM=
3236,"(50.0, 82.0)","{'Local-gov' ,'Private' ,'State-gov'}","(3.0, 15.0)","{'Divorced' ,'Separated'}","{'Adm-clerical' ,'Exec-managerial' ,'Machine-op-inspct' ,'Other-service' ,'Priv-house-serv' ,'Prof-specialty' ,'Sales'}",{'Not-in-family'},{'Black'},{'Female'},"(9.0, 66.0)",{'United-States'},{'<=50K'},FPYLDij64eK861ZHhs1AHwwfihXnqcqYu3Os/KgP8QtpAccBGvcseA/YprYhyaxRWGp4z3Qq4DwOlwEmzoQeguDdMNbnIJSt2N1z6VCmM2CqOUPrcbGJ7nmZ8SFNU3Au/i34/6tlUXZ0hsOOn2XiDEad316eH8wSKUchwJUCZ+Q=
3283,"(50.0, 82.0)","{'Local-gov' ,'Private' ,'State-gov'}","(3.0, 15.0)","{'Divorced' ,'Separated'}","{'Adm-clerical' ,'Exec-managerial' ,'Machine-op-inspct' ,'Other-service' ,'Priv-house-serv' ,'Prof-specialty' ,'Sales'}",{'Not-in-family'},{'Black'},{'Female'},"(9.0, 66.0)",{'United-States'},{'<=50K'},a8BLRsfUzxrCnO76xjVSQ2kYy+7d9BIskf/AEXEJnBY9ZRKa38axfY8UxjtPT2uRkvXwme1PUMkXNbbMEnP/1X/r7hCEO4j55jKSrTnxREP+paw4MUgJpWHqgxbLSevYRvYxJ098p/5+0KHBLQ6yZbdwPevTSBjsG4fMMi7s3wg=
3340,"(50.0, 82.0)","{'Local-gov' ,'Private' ,'State-gov'}","(3.0, 15.0)","{'Divorced' ,'Separated'}","{'Adm-clerical' ,'Exec-managerial' ,'Machine-op-inspct' ,'Other-service' ,'Priv-house-serv' ,'Prof-specialty' ,'Sales'}",{'Not-in-family'},{'Black'},{'Female'},"(9.0, 66.0)",{'United-States'},{'<=50K'},KMHdbjpkTydG+M/RJ8Bj2+X3JQ6RzCeDNnEixf+QfkKqas21Uf8c9EqdeXwTLm+ouMSpt+ouXuVTSZDzL6ZRO7AsMZhq1nz9SxAQ+nKvWj1no3SMIGri2neQlbbljK39sr1dlmO8ejNqWAoHzkgP1urcMA9k0XTl0s6tfd84J9I=
3428,"(50.0, 82.0)","{'Local-gov' ,'Private' ,'State-gov'}","(3.0, 15.0)","{'Divorced' ,'Separated'}","{'Adm-clerical' ,'Exec-managerial' ,'Machine-op-inspct' ,'Other-service' ,'Priv-house-serv' ,'Prof-specialty' ,'Sales'}",{'Not-in-family'},{'Black'},{'Female'},"(9.0, 66.0)",{'United-States'},{'<=50K'},nJL4ZGwtUgwc4yvxMcRQFouhXCYvp4bzBR4O6814zjrY/Ic+F7VTEBGAQKO3eNcHnwO88zDlVfjTsAShT+Z4mPE1q4JMNtcuQ7LdYALUCkr+d/vRoZQGLsMBz1gKDmyUvxDF86nGBaPWhSpseQL/p315frN4ZA/IFKnk2ye0S9Y=
3486,"(50.0, 82.0)","{'Local-gov' ,'Private' ,'State-gov'}","(3.0, 15.0)","{'Divorced' ,'Separated'}","{'Adm-clerical' ,'Exec-managerial' ,'Machine-op-inspct' ,'Other-service' ,'Priv-house-serv' ,'Prof-specialty' ,'Sales'}",{'Not-in-family'},{'Black'},{'Female'},"(9.0, 66.0)",{'United-States'},{'<=50K'},sTP9FBUOT3sDJvpR3bgO6aPie3U1K8Yf8r27ipd6LIFsRXovZBiu4iyipolpnT/fBTDsjUBE5/Q9dZmcui9bTSxab9dSw70wwLeOOWEFoickMFzeBXc/Zu8sbYhZh2f6nCFWe2yG8UFIw52PSwZZxwQAPzgZWHlJT8WK9n5tWII=
3487,"(50.0, 82.0)","{'Local-gov' ,'Private' ,'State-gov'}","(3.0, 15.0)","{'Divorced' ,'Separated'}","{'Adm-clerical' ,'Exec-managerial' ,'Machine-op-inspct' ,'Other-service' ,'Priv-house-serv' ,'Prof-specialty' ,'Sales'}",{'Not-in-family'},{'Black'},{'Female'},"(9.0, 66.0)",{'United-States'},{'<=50K'},TcAqe4fgN4CfOIkYIOWeIvWLhdkysdU/NucFFGgz1eBCcyzoAkZLQxHkpKh6o8dQYWFsxf0B/7m8PmaCttEqm4bD1voCv+ZM+mUjXzJeVeT2dRgfv5Ss7gPuSd956aI3W0auZo6BMp18feyayfFz1bburYOzLQXRRsIUGqPFN9k=
3531,"(50.0, 82.0)","{'Local-gov' ,'Private' ,'State-gov'}","(3.0, 15.0)","{'Divorced' ,'Separated'}","{'Adm-clerical' ,'Exec-managerial' ,'Machine-op-inspct' ,'Other-service' ,'Priv-house-serv' ,'Prof-specialty' ,'Sales'}",{'Not-in-family'},{'Black'},{'Female'},"(9.0, 66.0)",{'United-States'},{'<=50K'},kT8Dsy25dGW8WK7avrFsIoYMUNYxRZtDt8FhePbjImc7xdYtQh9fRTrgdqwMsoJYGeNnSgAZFsEAtiCdOUfTY7AC9kMeJstTak64a5lMi7L9yVJtzvAnFY5E0zAwF9LFPjS41dOCxGvvMXl4NDyaVo0/LZUe6DTRS8wpt6pv39Y=
3571,"(50.0, 82.0)","{'Local-gov' ,'Private' ,'State-gov'}","(3.0, 15.0)","{'Divorced' ,'Separated'}","{'Adm-clerical' ,'Exec-managerial' ,'Machine-op-inspct' ,'Other-service' ,'Priv-house-serv' ,'Prof-specialty' ,'Sales'}",{'Not-in-family'},{'Black'},{'Female'},"(9.0, 66.0)",{'United-States'},{'<=50K'},ZdEC4igH9UIbxZsh7fwmU48OqASAFnzoKG0eVB+hgDzKjpqzBxszTP+iE770lqwSgMOoVQUyCJvcPzK8bWNmX+uDC98a8vXDOfkd1CfyoyWZ1Cwzfz/HJwpRalrvZ/AwN4bF4t96gOvbn/SOdNhKRnUmqN15iB+63rik2w85494=
3592,"(50.0, 82.0)","{'Local-gov' ,'Private' ,'State-gov'}","(3.0, 15.0)","{'Divorced' ,'Separated'}","{'Adm-clerical' ,'Exec-managerial' ,'Machine-op-inspct' ,'Other-service' ,'Priv-house-serv' ,'Prof-specialty' ,'Sales'}",{'Not-in-family'},{'Black'},{'Female'},"(9.0, 66.0)",{'United-States'},{'<=50K'},F3fDoWysqSM3Ld24+EFSxJ9DaW1US9mpZ/e9vTuWuaAIUXZlR6IIHu60BIX0cF0IqiVVj2tvrK65FmiiLXwHfNWJIhOZpRSYJ9z7E5MlDWTGW/lAdzKQ9nOEeceagZSWaA3A5FYY5iRH2LSBUeooMqxG0HSPwbnhAv5mjt6AEf8=
3636,"(50.0, 82.0)","{'Local-gov' ,'Private' ,'State-gov'}","(3.0, 15.0)","{'Divorced' ,'Separated'}","{'Adm-clerical' ,'Exec-managerial' ,'Machine-op-inspct' ,'Other-service' ,'Priv-house-serv' ,'Prof-specialty' ,'Sales'}",{'Not-in-family'},{'Black'},{'Female'},"(9.0, 66.0)",{'United-States'},{'<=50K'},ocP8MJeS/XDkMJGpffhRS7/GkmAiTytEaOrPhutRu62hs7t9j4SQ5iQnogR0StwjrG9w5U3ESjIafWZLIVG7RlSLu55J/OKAouTneggxLwajwZuj2Is1utlL9BpUQzL8ttPph4CfyfwtSTXcRctarvlsR4cc4+8Xc26Wn13LUfU=
3669,"(50.0, 82.0)","{'Local-gov' ,'Private' ,'State-gov'}","(3.0, 15.0)","{'Divorced' ,'Separated'}","{'Adm-clerical' ,'Exec-managerial' ,'Machine-op-inspct' ,'Other-service' ,'Priv-house-serv' ,'Prof-specialty' ,'Sales'}",{'Not-in-family'},{'Black'},{'Female'},"(9.0, 66.0)",{'United-States'},{'<=50K'},fw18DzVPcy/b6UpkGJepWNveKbbABbiHjH92NL6oQAA7w5Jy10ET9TOhwxnEnHbkkoXGl/kKk76YmY3RPCQOQpwimF7InjTsPSGnqb1yBxnYZvNefT00q3/+xzlzGVPFiBY94CgjB6G7GoaDbmJXXrTef0BYp22TAb6ALec2yCc=
3706,"(50.0, 82.0)","{'Local-gov' ,'Private' ,'State-gov'}","(3.0, 15.0)","{'Divorced' ,'Separated'}","{'Adm-clerical' ,'Exec-managerial' ,'Machine-op-inspct' ,'Other-service' ,'Priv-house-serv' ,'Prof-specialty' ,'Sales'}",{'Not-in-family'},{'Black'},{'Female'},"(9.0, 66.0)",{'United-States'},{'<=50K'},fQfbUEQV9qAWFy8KPDsh1lNQ9OQmLpBG0sHwJSUgiQTFalNyxruAJNI3B8jpKTGuQMWUTFx1VugDK7gU1rjFw9OLRthwPSIraaR4sKw3In02as22zpj3tIOUcAKkl5G3XdSlklpZewPvhmbFPh2skQdy9EuQgJu2/exM7KjtCgo=
3757,"(50.0, 82.0)","{'Local-gov' ,'Private' ,'State-gov'}","(3.0, 15.0)","{'Divorced' ,'Separated'}","{'Adm-clerical' ,'Exec-managerial' ,'Machine-op-inspct' ,'Other-service' ,'Priv-house-serv' ,'Prof-specialty' ,'Sales'}",{'Not-in-family'},{'Black'},{'Female'},"(9.0, 66.0)",{'United-States'},{'<=50K'},lDgl88hdwqTffd8heNzgXMBIr+MsuNW8ILeUO5PtPoDcjVct1EQKK0L0QUCY+d/ZqUkjPUxJeZEFzl6GbVKcDz+ZHG3UGi+8ja6U/eJTUkbepypfN/zDRTRkXNQRg2s4ualjZzUf6B4i/NI128HOb1ZE+AeiuXK9iUteaBMswuE=
