,age,workclass,education-num,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,income,flag
805,"(55.0, 72.0)",{'Private'},"(9.0, 14.0)",{'Married-civ-spouse'},{'Sales'},{'Wife'},{'White'},{'Female'},"(39.0, 51.0)","{'Dominican-Republic' ,'United-States'}",{'<=50K'},gIZ0L/ivVOSaEOn5Jf7x6kYO4pMfZ3/W8O6yeMvB8yT0F4RYBp2/Ks2GD/g+8v4aWdChsmuZzWnMqa49Xxbt+9TJZE6//E8dmbqGyRLdVMS5qjn9efVKktxztHgKwTILwbZ3pg8jgZEnpghbLqWOjVm73B/c4o2cKNfdmNHeTc0=
806,"(55.0, 72.0)",{'Private'},"(9.0, 14.0)",{'Married-civ-spouse'},{'Sales'},{'Wife'},{'White'},{'Female'},"(39.0, 51.0)","{'Dominican-Republic' ,'United-States'}",{'<=50K'},YUQc6hVQQl3jK1M+yDE+uQcxD7QAi+MeMTBxuyQRr0ecdUNG4/gjdDADjCbhaVBGAFplGhs52i3/HSwhUhbPAYwceAQ/Pp7Ym1CtBxHd4CiR2WVDU8sTT+8Czx/W/7r5VA/voYDYtdYNbVHtoGh75YMGJWc3MLDAiJW+NENK3HM=
807,"(55.0, 72.0)",{'Private'},"(9.0, 14.0)",{'Married-civ-spouse'},{'Sales'},{'Wife'},{'White'},{'Female'},"(39.0, 51.0)","{'Dominican-Republic' ,'United-States'}",{'>50K'},dpEMsvqFrvuY1dQeLAFjirZGewsUaPHa5e2W3lAhDAnskMPT9soJKPoB4fo/hqYa8Kw1KnTjU9olXTPvGqkvO8sezadc1HW8hbPAQHN7op00RSrWbKMNsEsorrVFJl3mxl24+DOWVveJz101FgbnEa/yQYgGd0g/K4zvE213mNw=
808,"(50.0, 52.0)",{'Private'},"(9.0, 13.0)",{'Married-civ-spouse'},{'Sales'},{'Wife'},{'White'},{'Female'},"(54.0, 72.0)",{'United-States'},{'>50K'},pjkyodq1QpR+1M2RgGFLykoRbYgO4NaSHgTE2Ihr1LZi9p5aaSnEIeN5fCKmGdTCCTdiKGkZWCivr2CQF0suxbD94XEP9UH6kZoejTJjbngoaLDAendhqVftekfZMJSzNlsSyhTPfv6NEQKmZPaREYG1WSG4+xMpVUgCn7s91u8=
809,"(50.0, 52.0)",{'Private'},"(9.0, 13.0)",{'Married-civ-spouse'},{'Sales'},{'Wife'},{'White'},{'Female'},"(54.0, 72.0)",{'United-States'},{'<=50K'},F9iFHqSqc46e5pUFfiS1/tejSm6DvC0EAbK3ngp9H7eP1I0RDC+YA4Gxg/AyyJi38DMyFirt1i12ozJpVZNepdo+G5d+ft83EZW3kkxTghBLDQ39MYb3Z0pdMKPZQyFOusTDSWpgO406n9zqImguLTu7zKZQ1rUeRfnezOm62bg=
810,"(50.0, 52.0)",{'Private'},"(9.0, 13.0)",{'Married-civ-spouse'},{'Sales'},{'Wife'},{'White'},{'Female'},"(54.0, 72.0)",{'United-States'},{'<=50K'},IwvdPoOvadCEvxNYnxiUz9WnUQo6nkgzq3/iSc6PF6y6FvS6lnJqAzxMavCbbaGDGMrhjcaRkZg+RhEQNX2iJel5e3OZrguYeAvUUWGXju1mgfmeXFIvySp7KZGLGEVbsfeIJNeHJoizw5uhVsjFJftpTvZOx6/Hm12HsEXgL1I=
811,"(50.0, 52.0)",{'Private'},"(9.0, 13.0)",{'Married-civ-spouse'},{'Sales'},{'Wife'},{'White'},{'Female'},"(54.0, 72.0)",{'United-States'},{'>50K'},hUjxnuSNFms41USWGqLY1+VRZovjJMJSh9kmyLYk4/dNYlESfqCoEwy9W7VybQSJQ8NkeDvaf/fbTaisKKfmlB+zhnD84gWalbCK3dNOBGvwHrtdwEKtzFBJez1L30fGNeNAvfTFB2cFsX/k5kQvhZsFM6dQyX2RRr13Zg5Kp7Y=
812,"(50.0, 52.0)",{'Private'},"(9.0, 13.0)",{'Married-civ-spouse'},{'Sales'},{'Wife'},{'White'},{'Female'},"(54.0, 72.0)",{'United-States'},{'>50K'},HNkPy9miPEObNlVMr3dngZlW3JsNMgC2SMExs1VC1XHbATC+2s9Li4hj+jw12MbNs88wSQgq8tJxR/MmZMEnyyQ1zITucAJJoz9K69WPCjHwVishonrfrcTfndN3zRDIHKaXlmf32lvoveF2hNw/9JpngwmroHrtk1FkpFTlEwk=
813,"(50.0, 52.0)",{'Private'},"(9.0, 13.0)",{'Married-civ-spouse'},{'Sales'},{'Wife'},{'White'},{'Female'},"(54.0, 72.0)",{'United-States'},{'<=50K'},aExXfKgHB6aDoYu5U9TMuKcBOrxL3dymtJY/oPfUyrpFLb7bI4+cCaYXn1l9asqqP5cMd1OanwmThJrqA1Ge8EIyy4mO/etE2r0mnUSrSSABlehSfqA9XOnUOJxforKQd1u7GFctYxIQSV4VQSl1OiUlLFGemq78FUraBrLdTPw=
814,"(50.0, 72.0)",{'Private'},"(10.0, 15.0)",{'Married-civ-spouse'},{'Prof-specialty'},{'Wife'},{'White'},{'Female'},"(12.0, 35.0)","{'Nicaragua' ,'United-States'}",{'<=50K'},f9Tdla5X6N8Bj1/MZaSuOlKFMzqLWwEZn0c0cnb/m8CeF+aQVEGGcfJ51hEa52Cswhuk5vR9VgQzH2gPGGJjBqxMcwQjk7/KqIABheA1JM2XGJw0+C/FJUmLPBCfirE50gf3h2djDBKovY26M1HNcKMv3AUQ3DKlFdNih3menRQ=
815,"(50.0, 72.0)",{'Private'},"(10.0, 15.0)",{'Married-civ-spouse'},{'Prof-specialty'},{'Wife'},{'White'},{'Female'},"(12.0, 35.0)","{'Nicaragua' ,'United-States'}",{'<=50K'},sImK8r/9lVUfOQt0+67x4TH58mxHf2GrCsJKfezH29BDL9yLWG26Xu/mYin6i4DG+56NgP67ZFnmHeTikeYJyYN3ftFqHK3ZUdsS6QUYnaunLibj6BnSVsLJvJU84XOLw87wIlceMhxvRC2zdx5kQSNHtpOUkZQKq/xeBFid7aA=
816,"(50.0, 72.0)",{'Private'},"(10.0, 15.0)",{'Married-civ-spouse'},{'Prof-specialty'},{'Wife'},{'White'},{'Female'},"(12.0, 35.0)","{'Nicaragua' ,'United-States'}",{'<=50K'},rMoMPkPgSEgvx7BIJ+CtrQA7uRwVgbe30ST77nk5sAyN2HIXMF+9l7D5dv5YX3DkFsX0fycV/Cu5H2OOnwVd7gTzDmJz9b9D7fv3MzWYzH4pzbBMSL/le46xnkNRnp1P15trpohH2InA1f4AevKxS2drODsvHSnBuK3LiEFOeI8=
817,"(50.0, 72.0)",{'Private'},"(10.0, 15.0)",{'Married-civ-spouse'},{'Prof-specialty'},{'Wife'},{'White'},{'Female'},"(12.0, 35.0)","{'Nicaragua' ,'United-States'}",{'>50K'},UNYHewwULtD9b95ZhSGw5WD7ZullXPWNHatOSlZ62MeSQNSkhqZOxod9H3sxo0EC07RF1rcynAV3Zg1li6LFUKJUMEff/ugO8geo3AoCbZvZn7+qZqty0rn2XgbT/s8wicRIfo0Z2pj2QWrGx8g+rEcstXJXTTVS7/OH3TPwfrw=
818,"(50.0, 72.0)",{'Private'},"(10.0, 15.0)",{'Married-civ-spouse'},{'Prof-specialty'},{'Wife'},{'White'},{'Female'},"(12.0, 35.0)","{'Nicaragua' ,'United-States'}",{'>50K'},nHN/ACTOiE4fA5umuPEf7zUcZuaXG5SHDY0p+9fjwlN8MCPVhOs/Rh889a64pI6UKocxix0DBtaJepZ37Zn6oMUSAgJegf/BA8N8+COymI0Ra/Jmxrbv/RFwKz25boalXEBbqiIJLWHKJi2rA9YT5wstrTFoYnQFFxb/VSpplYk=
819,"(50.0, 72.0)",{'Private'},"(10.0, 15.0)",{'Married-civ-spouse'},{'Prof-specialty'},{'Wife'},{'White'},{'Female'},"(12.0, 35.0)","{'Nicaragua' ,'United-States'}",{'>50K'},jz2WyNQW3WRvoW/2HyceQTu8NrsAiMbccLsNe+4ZMMs+QoXCe/PfTalsjXOU6NtsT5L6kAefQ9QDWi5AWJMfmGvPluXhaLwmct7IjGVNBEYgQ+sJakxLdkM3lZylI8RwC1WlGm5E3AJ8IXG0VEJmsKLqV+u7OwC1bkbTAs3ZxQ8=
820,"(50.0, 64.0)",{'Private'},"(10.0, 16.0)",{'Married-civ-spouse'},{'Prof-specialty'},{'Wife'},{'White'},{'Female'},"(38.0, 40.0)","{'Mexico' ,'United-States'}",{'>50K'},mF+EGudtu24RvY9PqZ33h5R7vBa8tIiXGxZiHvh7vMZ6LWsCGochf6PSr5XJnpdNLLAOLZQQ/cvd/nuX3jD9us7kRJHlkem/+RphW3+rmJTmMrwGDvzGk5SlNdscclPmA2PiZKj90twDtNqnUar1nLN7FkmvKZkG2HQwhdUQNP8=
821,"(50.0, 64.0)",{'Private'},"(10.0, 16.0)",{'Married-civ-spouse'},{'Prof-specialty'},{'Wife'},{'White'},{'Female'},"(38.0, 40.0)","{'Mexico' ,'United-States'}",{'>50K'},bej4YYsqzLlAWSwJAbS85NDRG82OQJtOsQAr8HCAlG9Yv5lmAFrwfE83OxStH6NVLlIJL6KUxGuxo96hCTPaGZigh3YnjW7lQoZ+I6CeNleX+WUkTBAbvgIMooiuhG9JcJqzXtIBMsASA12wj/9USQfOtNaQWyQAJLSwEHOE99s=
822,"(50.0, 64.0)",{'Private'},"(10.0, 16.0)",{'Married-civ-spouse'},{'Prof-specialty'},{'Wife'},{'White'},{'Female'},"(38.0, 40.0)","{'Mexico' ,'United-States'}",{'<=50K'},MFgiif8dLF4ACawID2gzanmHfc8NUQbEj46pmM13CLqRRTKK6UEgQAM4raC4yeYmgi1eeRmnVZ/Bty/+X4TinUGpOYYV9c+cYF7syJE3C519s35gqRAaIddyJcUAouRtzL7ExN06k9qG9MoMaQEKAu+9o6p1S/9jc8Z+aWL0Ctc=
823,"(50.0, 64.0)",{'Private'},"(10.0, 16.0)",{'Married-civ-spouse'},{'Prof-specialty'},{'Wife'},{'White'},{'Female'},"(38.0, 40.0)","{'Mexico' ,'United-States'}",{'<=50K'},K06uRluqoR0QVLyzM0cRXcOA7xzb7Ea22QdFbTf0cCnUe+/0jxtQEBegMgO0ch9y+EZJW5g3PC9XDjEKUEZ0TDyMd+CQCsbnv+deiZolaONpn2349SM/xGEejOakWVFLs0F3Fov3iLVTOwJEGM3ARsbhQhUZ+FKkN72BRLwcsV0=
824,"(50.0, 64.0)",{'Private'},"(10.0, 16.0)",{'Married-civ-spouse'},{'Prof-specialty'},{'Wife'},{'White'},{'Female'},"(38.0, 40.0)","{'Mexico' ,'United-States'}",{'>50K'},TJhL11D6o76ynuEb7MhhicHQh2Hodj7QJJnNZwgll++4rmMOAkrTr6GrI51dOU3WcdzdI6R9YsbD2UAvoPKp9w0YdHZhkhzHWYZB6tiouwXSLhbqZCEq8Ag2w4n+DA2por2az3Dj11YPMHwPsli8EPJ3uGXWQYXNGATcKu97+XI=
825,"(50.0, 64.0)",{'Private'},"(10.0, 16.0)",{'Married-civ-spouse'},{'Prof-specialty'},{'Wife'},{'White'},{'Female'},"(38.0, 40.0)","{'Mexico' ,'United-States'}",{'>50K'},jON34TwEnGS1pemIXPDn+VX+jF8EQvQUCptgjEWY1p9tVwq0mdLziJM2uUrpanEyJ+dmZpRoRV4uIHgv1ZgfFouCupzwuur4LCJak0PG8wxUFDckhTzMoHhMlsuhvCE2AzOCaBfSk8384cZtqqSekbqHgK77KfekDa2Q4DTLd0Q=
826,"(50.0, 53.0)",{'Private'},"(9.0, 11.0)",{'Married-civ-spouse'},{'Machine-op-inspct'},{'Wife'},{'White'},{'Female'},"(37.0, 40.0)",{'United-States'},{'<=50K'},I0bHD7aErNwLbvSOjRjeccop32v0U+EUOpVFdLS+HMlPGD2p1m0xc07U+NtnIPQvlIGHgwS2D9r1Tvt0ICRH5le2e3lFlmeUKyaTNgohwDP2vEEa5bS0+rwnmokUmUuUDyfqi+y5ubBzEEIjnCMyrVcUTd5/qu2wbYE9zOL2a5k=
827,"(50.0, 53.0)",{'Private'},"(9.0, 11.0)",{'Married-civ-spouse'},{'Machine-op-inspct'},{'Wife'},{'White'},{'Female'},"(37.0, 40.0)",{'United-States'},{'>50K'},VkjVhEsfr8RUITtCTFK/XttDJjka0m9QQ/1A9pJLP9ZNRHH4+t45Hk2Ao4vdD7taiS9CxmztlZL8vHA3+aOJ+kGz6XNi2zhZNCuXDaDQubzfZEVI9fhy4EJnQGja8SspeVEZSr9qPSJRTXIbpoBoiGVyNADzoIXOVGQpxF+TQGE=
828,"(50.0, 53.0)",{'Private'},"(9.0, 11.0)",{'Married-civ-spouse'},{'Machine-op-inspct'},{'Wife'},{'White'},{'Female'},"(37.0, 40.0)",{'United-States'},{'<=50K'},dCh7NdOtKd+63OdZFCNB3S5daOE/zCfNaicu4gE+dM+HTeSh2YHSP3BrC1fQQaI+EpOvkg0hCdqZlTgF8EYb1jvm6upfZruCwO7/hrrbgJn1ERP8sAdgD4faB4apCQMc/xF1Kh25oxOVx8zMIJkvd4qcxaB0M1wre9CnujI5NcY=
829,"(50.0, 53.0)",{'Private'},"(9.0, 11.0)",{'Married-civ-spouse'},{'Machine-op-inspct'},{'Wife'},{'White'},{'Female'},"(37.0, 40.0)",{'United-States'},{'<=50K'},otVtMxvXR0Q5KMWc0YH/dy+WU9yePGHw/PO1AOJY4pa2EROoXjDGjrMwE59kxTTxTWJW3hl+2ct0vdDQSCIr0FPvP61v/9NmTUdBsQb25ilD/ai31mPwJ2w7/gZEGpe9JU+bhkcEHpYpquac6iD6SmQo9lFZhWqgW8JlSokn7hE=
830,"(50.0, 53.0)",{'Private'},"(9.0, 11.0)",{'Married-civ-spouse'},{'Machine-op-inspct'},{'Wife'},{'White'},{'Female'},"(37.0, 40.0)",{'United-States'},{'>50K'},RaZNSf3K2GKKbqwiDEr7WBsmalHxSBhz2uWEe/zc0JsBo+nf+HncqOwH8CNl8/weNVJ41dtJTemNHauMcds7rK3sDyAFhggV/s7zqdZrGidinfXlMuJeK+7SrdIqNJ+xVMGyCnlOyoxYzLK83ttjM9dfdJILZ9eJchpS+nqUsa0=
831,"(50.0, 53.0)",{'Private'},"(9.0, 11.0)",{'Married-civ-spouse'},{'Machine-op-inspct'},{'Wife'},{'White'},{'Female'},"(37.0, 40.0)",{'United-States'},{'>50K'},Y5P4LiQayLm9Gno6o5v1sGRE/pUmaH+aOVM4lr8LvaTz3wWorAD/ZtJMp8UN5qpNPdG0LSE1wNe5xv1I4U2bmuKCyltWGr9XA2/G18jB5uBl5VpHb7UA7lZz0asS/t4RX82Ir3o2Ccmaz7h3xnlmNpG//NLgSygtNvY+ReIZQ4w=
832,"(50.0, 60.0)",{'Private'},"(9.0, 13.0)",{'Married-civ-spouse'},{'Tech-support'},{'Wife'},{'White'},{'Female'},"(18.0, 43.0)",{'United-States'},{'>50K'},igREMpHSAGXjA1i2HwmjYc8+NKXfMHSSSzDi3kKrqzu0Ob90D3wAXOpImI6jLr6wCC1wSDrwfkMi0MLNpAyZT4KMazi+BseeEqh18QzXrXs6oD+19J0sVfLHrQrK5pQm82H3XBAft2E8GZTsY5bXjnpBIKdayvI3cwqPFKXrwiE=
833,"(50.0, 60.0)",{'Private'},"(9.0, 13.0)",{'Married-civ-spouse'},{'Tech-support'},{'Wife'},{'White'},{'Female'},"(18.0, 43.0)",{'United-States'},{'>50K'},gDn1LBFmpbsOlnsx8GhkSd0sEW47sBOWF/MTo6eFANcE2gbrF2Y8CWF5Kr89jIVuHJM2yCo3tqvhcq9V2vHDwLhZufUuC0nqUlDp7RoSMglbg3/XCQRwMichGnFmlSOfef7OBKa39JmZmpwKNv9ArQq8Zau8AC3oIes7SvIJcrg=
834,"(50.0, 60.0)",{'Private'},"(9.0, 13.0)",{'Married-civ-spouse'},{'Tech-support'},{'Wife'},{'White'},{'Female'},"(18.0, 43.0)",{'United-States'},{'<=50K'},h9/CJJjdjGLOcR+UHjuA7tdd0ZwFu/msj0qb/uSNHfcDYLjbj30+Jeu1z3sPhG/XjyLaGTJi52Pu/0fI0HOyXOc+2cVDc5AxLsw93tODMNEvjVwWCR7h9P88JCI/C6pyIx3CG+7TPEt4Eew/iTgAraNHa8bV0w3/Gs5Gs2/ugHk=
835,"(50.0, 60.0)",{'Private'},"(9.0, 13.0)",{'Married-civ-spouse'},{'Tech-support'},{'Wife'},{'White'},{'Female'},"(18.0, 43.0)",{'United-States'},{'>50K'},WmcxPPShMsS4uoWwnCmH4LlygqAZUf+DzYE8v7eNaqcbaT8XAvV25IaozreI0Xk8f3kI3YOlPenCufoHgdqHtE9zBYPZmhoOcESEykVK2L36IrJfG45SRUNtI/jXsX8LDX4/uy7Hc9wBhe9l61xF7PaeXwRF3AxK4OmK/2KfK2A=
836,"(50.0, 60.0)",{'Private'},"(9.0, 13.0)",{'Married-civ-spouse'},{'Tech-support'},{'Wife'},{'White'},{'Female'},"(18.0, 43.0)",{'United-States'},{'>50K'},MUFSFa022vEF7G/9zV34WPR8ak8Bfz4Hs4iM8OfcY35V+hw6cY4+5m4eJWi0i/s03tw1wP8JiltoRBGUZpjqquupdKczYZOhqi84/Hp4/dwIHYIbGYai7/l5FNeSoYXy0jUK1dBc4hdKvOOZzlzIawo/r37Qhj3u3G3OQx73kuU=
837,"(50.0, 60.0)",{'Private'},"(9.0, 13.0)",{'Married-civ-spouse'},{'Tech-support'},{'Wife'},{'White'},{'Female'},"(18.0, 43.0)",{'United-States'},{'<=50K'},WwY3ACLQwn9wxbaB/g2JZVUr+Y5rNW8wJL0cBGC1FBy0pW6UFScz8hX8DL91VaAiEg3auYALMI9Ojm351w79WRaxxIP9FPlbPX73++iJHauv8PW3fxBIpnVw3HOdcC/VXJiHmURfvGNdEHxBOtnaIkRR5R4majAo7BqNREfHzog=
838,"(50.0, 55.0)",{'Private'},"(8.0, 14.0)",{'Married-civ-spouse'},"{'Exec-managerial' ,'Priv-house-serv' ,'Transport-moving'}",{'Wife'},{'White'},{'Female'},"(30.0, 36.0)",{'United-States'},{'<=50K'},QTDN4C/xK1kvVhEiZHPju5iECsFAhgXxAVlzaKPn3HlTsnTg+TxrbwAhmng9FGLb9zyF2OxPsk0APs/yrZJT1zlK8psZSPs1zEMNkLJtCOXavlh+VkoOr3lC0A1fW0gJBzgija3NaN9Sfhd3Nf51ASG4kWxBcLVjPFTJ0t4mvb0=
839,"(50.0, 55.0)",{'Private'},"(8.0, 14.0)",{'Married-civ-spouse'},"{'Exec-managerial' ,'Priv-house-serv' ,'Transport-moving'}",{'Wife'},{'White'},{'Female'},"(30.0, 36.0)",{'United-States'},{'<=50K'},MnnRYz1rpQ4aLWsFOvEpMDpuBnVWo7kYDIwrQeyrs8P9GppxIHoP+IijDhWcb41w2+bFxcpU+JuZd0wYJyd4pTeKhWzYxvogTn7RYFknk85xldgItrHFihipDm3T03+5rpG+kMuBf3q+LYIiduNrCebRrWSYdWl6e3tp6YfsL+E=
840,"(50.0, 55.0)",{'Private'},"(8.0, 14.0)",{'Married-civ-spouse'},"{'Exec-managerial' ,'Priv-house-serv' ,'Transport-moving'}",{'Wife'},{'White'},{'Female'},"(30.0, 36.0)",{'United-States'},{'<=50K'},ST5QeUqT//jDldmvwET4GVLPMD8H21qaeLzo3Sw/yKbl6uemmFrcNu2U7/nYMLKVq1cg2bmpfA+Y74S18G+86mgO8dQj6LlqXCFucNXzGnZQETi29b1mt85b798GFyzZgPvpmIghTcfLKb0U56uKMIY3E0TfZM1z+NpDH0mRBIE=
841,"(50.0, 55.0)",{'Private'},"(8.0, 14.0)",{'Married-civ-spouse'},"{'Exec-managerial' ,'Priv-house-serv' ,'Transport-moving'}",{'Wife'},{'White'},{'Female'},"(30.0, 36.0)",{'United-States'},{'>50K'},EgpcUG+k0KdLr6kR5ZP7xLp2FgJjQ7BT+ehLE1Kh1BbrJVLEnD7lTdG7jW4EjHoAYxHhMmskkQHCO1zkRfQYI/TS7qjvpwRYQ1d0M25M5E3Dk7Www0lEnnKnSkfNI0bDGztIQzdwnZYS2KW/ypKeAyOmaAw3nSoNEIQN63w6+LU=
842,"(50.0, 55.0)",{'Private'},"(8.0, 14.0)",{'Married-civ-spouse'},"{'Exec-managerial' ,'Priv-house-serv' ,'Transport-moving'}",{'Wife'},{'White'},{'Female'},"(30.0, 36.0)",{'United-States'},{'>50K'},JhnfqobOXZU/FFYTgrRGolbgehlmSQcd3rgyLs8ljwYbQP+RIdp/CS5OSoy1qeNcioVmDctqb2BhPwTcFulGosVxNVaM4XK74SCA1E+uFiAs3aMvMAo5onlA8QoaEIzl8BxD33socB97cmpPVZNImapSCYrvT0sbbRzt2mCUCBQ=
843,"(50.0, 55.0)",{'Private'},"(8.0, 14.0)",{'Married-civ-spouse'},"{'Exec-managerial' ,'Priv-house-serv' ,'Transport-moving'}",{'Wife'},{'White'},{'Female'},"(30.0, 36.0)",{'United-States'},{'>50K'},Em12iuQCJtOfgIXzrPW4MOwB3hh+YMf2LCfNQEsX5UlQhwt1OKEmKlCFEmLmIV7M0u9caIA7cpwO/ZKLMIUwoCWPtHWY6uPFE6R+aDUanvdwrXkhIg9UyR0PVwq8TOH3a/ZEFKEKIHxkWSflCVEp+cC/EunRJa3rRPNzG+nB918=
844,"(58.0, 71.0)",{'Self-emp-inc'},"(9.0, 14.0)",{'Married-civ-spouse'},"{'Adm-clerical' ,'Exec-managerial' ,'Sales'}",{'Wife'},{'White'},{'Female'},"(20.0, 36.0)","{'?' ,'Germany' ,'United-States'}",{'>50K'},DxZSzMkiRAe31IuyQtLIY1nJy41SZ18Qa58vVifNN0xpfSfBOFhxmYa8eqPPKNlot9OCvfzxVW4sC+BrkMM6lDcFWAAkh6cypkCMlL5sE7J0n49iZbpwfwQOWS35/XD3hhVmC9066QvI4tpHsfDoJ8xE7ZcPE0HjxMZahU+v9Ag=
845,"(58.0, 71.0)",{'Self-emp-inc'},"(9.0, 14.0)",{'Married-civ-spouse'},"{'Adm-clerical' ,'Exec-managerial' ,'Sales'}",{'Wife'},{'White'},{'Female'},"(20.0, 36.0)","{'?' ,'Germany' ,'United-States'}",{'>50K'},ZSqppFXQ53wZr+sxsxYJ1vbnC+1okIMdpkAA2QCxMIpXSVQzytL9dk8tSBO91npcbth1+UuvVL6SwchZ1IKV1qqSpV6KADn33QnKiRzJiPGNqTEfrH/ilTnO2BQcy8YcZAPk0x0rdI7g24NsksvOxzT2nvaZAfDpIRw1KPjkrTM=
846,"(58.0, 71.0)",{'Self-emp-inc'},"(9.0, 14.0)",{'Married-civ-spouse'},"{'Adm-clerical' ,'Exec-managerial' ,'Sales'}",{'Wife'},{'White'},{'Female'},"(20.0, 36.0)","{'?' ,'Germany' ,'United-States'}",{'>50K'},sFWDaPUTax59Bf9ZB+DQLw1fZN32aOMdSqwBLOk+mhPrBGeoR44jbU4ZwzC4dwcGcz3zcrNfuAHcz/uRuShlByXhGjSEj3hIUFRSpgRRIMzxhES/jVH/4s4j1NDxRO+n9dPh+agGLK4aSwBJUsx7rwMw1NehlNZkLgfM+pshFH0=
847,"(58.0, 71.0)",{'Self-emp-inc'},"(9.0, 14.0)",{'Married-civ-spouse'},"{'Adm-clerical' ,'Exec-managerial' ,'Sales'}",{'Wife'},{'White'},{'Female'},"(20.0, 36.0)","{'?' ,'Germany' ,'United-States'}",{'>50K'},dJmmzEgid855vWHpCvjyWv3Dk8ydZftruwnvJMBkYspHdQxEGGfn6F34cZZTTOvR8gju+z5DHlKZdf4m6wfKYqZD0OWpmPqmYndtOTMQPIOveX0PAEO2aeQbqLpu6LaQB3wz9cTh/y3OTdil0M71MMaBfUogexqaepm4atOsybY=
848,"(58.0, 71.0)",{'Self-emp-inc'},"(9.0, 14.0)",{'Married-civ-spouse'},"{'Adm-clerical' ,'Exec-managerial' ,'Sales'}",{'Wife'},{'White'},{'Female'},"(20.0, 36.0)","{'?' ,'Germany' ,'United-States'}",{'<=50K'},clr+uoWm2QyVvheUcB/gzdKkR3AAdj6Qbh95TjAwvhaJzcVyzaX72Kyr7RKrkb6ld1Wt7HJB+oodfUit/mZSBGMu0CKoNXk0A6+24aEk3Npsc6K+6x/Jlgv1oSMLTTPifhxZcAvBbLlgPdcFqP79PYCel3mu0+FIQw54xU/te3o=
849,"(58.0, 71.0)",{'Self-emp-inc'},"(9.0, 14.0)",{'Married-civ-spouse'},"{'Adm-clerical' ,'Exec-managerial' ,'Sales'}",{'Wife'},{'White'},{'Female'},"(20.0, 36.0)","{'?' ,'Germany' ,'United-States'}",{'>50K'},jsIGVQxmmGusSPjfs30zd66cDFbRbRxsvB/LUjEFMXPg0Jmg9rrsyPRekViG3DLNk+8Pkb1sx5S1tcYSbPyMsE4FYsarCGfnhjYrEGSB2UU3AHzXC2ONhT7i1A+TfMs1CZ7NpuxrhC0MESpylgtSOANtGivuROSG0fZ1r7DDYbc=
850,"(50.0, 64.0)",{'Self-emp-inc'},"(5.0, 13.0)",{'Married-civ-spouse'},"{'Adm-clerical' ,'Exec-managerial' ,'Sales' ,'Transport-moving'}",{'Wife'},{'White'},{'Female'},"(40.0, 44.0)","{'?' ,'United-States'}",{'>50K'},J3wajxRIeZisqpEVpv2PajIOh4bdLxj0wPmukNziybWvX8KV7wJD3McotZxT7P61OaQ7ABfbH7DqIqvE0yktYH4iHA+zf+5FmT3shSJ+SHYtLVybn8VzhqAI3YP1M3oS8X/cMIjl4Fk0B28wJc7gYMxiucNXRMTtRp+zCes1Xhg=
851,"(50.0, 64.0)",{'Self-emp-inc'},"(5.0, 13.0)",{'Married-civ-spouse'},"{'Adm-clerical' ,'Exec-managerial' ,'Sales' ,'Transport-moving'}",{'Wife'},{'White'},{'Female'},"(40.0, 44.0)","{'?' ,'United-States'}",{'<=50K'},YGY8yq8LsK7U111S8cWtsJQZ93yXNyESHPC8Pipk7AVoOe2HkkA/ZUzK8LW/oFvNtkjaBAf3fCHsPnYJshH6CSk1nm9GVLr2LH7RpN2+kC7B9EqNXF1KrqwcrmVfnLR7LrFaYhbU4lZRkd28q+Vg21HHEYTLA+WmlApnrqwPFus=
852,"(50.0, 64.0)",{'Self-emp-inc'},"(5.0, 13.0)",{'Married-civ-spouse'},"{'Adm-clerical' ,'Exec-managerial' ,'Sales' ,'Transport-moving'}",{'Wife'},{'White'},{'Female'},"(40.0, 44.0)","{'?' ,'United-States'}",{'>50K'},kbKU6mBiVidoipJdJAD2V2EV7xdqADLdaNUl/HpvrvJkKMDmagVT+aUn08QXyRIxt8kCnjPjALOfnC5zJxoz4C1tsLyoMGX3IFAH6I5+L8bz2C+sDAYUlS56mNlXCoOzF+GOpoezVPLUNRzOR7/s9ClexMIALxFdRTwGnYWahQo=
853,"(50.0, 64.0)",{'Self-emp-inc'},"(5.0, 13.0)",{'Married-civ-spouse'},"{'Adm-clerical' ,'Exec-managerial' ,'Sales' ,'Transport-moving'}",{'Wife'},{'White'},{'Female'},"(40.0, 44.0)","{'?' ,'United-States'}",{'>50K'},Dl/sq1wUD8Nev3GnB99LA77SdSVX82lrphNBLhml0e6SJTzCNbwfHn51qp3+HWZuOJLSxo/C3Xa8sfdM2VoQ4ZwaRtpZA+rFIv1eLDG3NK+ZFBHVWPhKlp+GVDCt4hBClAZE3Er+p0xgTD9HtuoqQ3pZ6d+SNDetJ+GXZPYs8PI=
854,"(50.0, 64.0)",{'Self-emp-inc'},"(5.0, 13.0)",{'Married-civ-spouse'},"{'Adm-clerical' ,'Exec-managerial' ,'Sales' ,'Transport-moving'}",{'Wife'},{'White'},{'Female'},"(40.0, 44.0)","{'?' ,'United-States'}",{'<=50K'},YwheW0xDBSDZcSHCvTVDs8VxwfFs7YW0FtZ0kAO8jlk4FYFW2auyFzhY8FPi0/2L4pF1p/NrGvYPV8bu8XD3q8hnQIM0v6Vze8OizWhp+2HCJCKxIqXGpwwHep4sES6eLNWH+HObdJT70Ft3XVps+wKdWK4bM5fwNQh7eHVcj78=
