,age,workclass,education-num,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,income
16037,62.0,Private,10.0,Married-spouse-absent,Other-service,Not-in-family,White,Female,36.0,United-States,<=50K
16088,73.0,Private,6.0,Widowed,Priv-house-serv,Not-in-family,White,Female,73.0,United-States,<=50K
16096,51.0,State-gov,16.0,Divorced,Prof-specialty,Not-in-family,White,Female,36.0,Canada,>50K
16104,60.0,Private,4.0,Married-civ-spouse,Transport-moving,Wife,White,Female,41.0,United-States,>50K
16130,70.0,?,11.0,Divorced,?,Own-child,White,Female,40.0,United-States,<=50K
16141,51.0,Private,14.0,Divorced,Prof-specialty,Unmarried,White,Female,44.0,United-States,<=50K
16151,50.0,Private,9.0,Separated,Machine-op-inspct,Own-child,White,Female,36.0,United-States,<=50K
16156,63.0,Local-gov,9.0,Married-civ-spouse,Protective-serv,Wife,White,Female,36.0,United-States,<=50K
16180,72.0,?,9.0,Never-married,?,Not-in-family,White,Female,21.0,United-States,<=50K
16194,52.0,Private,6.0,Widowed,Other-service,Unmarried,Amer-Indian-Eskimo,Female,39.0,United-States,<=50K
16218,53.0,Private,9.0,Divorced,Other-service,Not-in-family,Asian-Pac-Islander,Female,43.0,United-States,<=50K
16232,57.0,Private,9.0,Divorced,Adm-clerical,Not-in-family,Black,Female,26.0,Jamaica,<=50K
16236,65.0,Local-gov,11.0,Divorced,Other-service,Other-relative,White,Female,21.0,United-States,>50K
16241,52.0,Private,9.0,Divorced,Other-service,Not-in-family,White,Female,40.0,United-States,<=50K
16243,52.0,Private,5.0,Never-married,Transport-moving,Own-child,Black,Female,49.0,United-States,<=50K
16245,73.0,?,5.0,Widowed,?,Unmarried,Asian-Pac-Islander,Female,23.0,United-States,<=50K
16268,58.0,Private,9.0,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,16.0,United-States,>50K
16287,54.0,?,10.0,Married-civ-spouse,?,Wife,White,Female,39.0,United-States,<=50K
16342,65.0,Local-gov,13.0,Divorced,Adm-clerical,Not-in-family,White,Female,13.0,United-States,<=50K
16354,52.0,Private,14.0,Separated,Prof-specialty,Unmarried,White,Female,36.0,United-States,>50K
16367,53.0,Private,10.0,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,38.0,Philippines,>50K
16379,61.0,Private,16.0,Never-married,Prof-specialty,Not-in-family,White,Female,38.0,United-States,>50K
16382,63.0,Private,10.0,Widowed,Tech-support,Not-in-family,White,Female,38.0,United-States,<=50K
16392,56.0,Private,13.0,Never-married,Adm-clerical,Unmarried,White,Female,28.0,United-States,>50K
16396,65.0,Private,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,36.0,United-States,<=50K
16400,50.0,Private,8.0,Married-civ-spouse,Transport-moving,Wife,White,Female,34.0,United-States,<=50K
16418,60.0,Private,9.0,Married-civ-spouse,Sales,Wife,White,Female,17.0,United-States,>50K
16424,60.0,Private,6.0,Married-spouse-absent,Other-service,Unmarried,White,Female,38.0,United-States,>50K
16442,59.0,Private,9.0,Widowed,Machine-op-inspct,Not-in-family,White,Female,35.0,United-States,<=50K
16464,54.0,Self-emp-not-inc,10.0,Never-married,Other-service,Unmarried,White,Female,36.0,United-States,<=50K
16470,54.0,Private,9.0,Widowed,Other-service,Unmarried,Black,Female,38.0,United-States,<=50K
16487,61.0,Self-emp-not-inc,14.0,Divorced,Sales,Not-in-family,White,Female,44.0,United-States,<=50K
16502,55.0,Self-emp-inc,15.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,39.0,?,>50K
16538,60.0,Federal-gov,12.0,Widowed,Adm-clerical,Unmarried,White,Female,26.0,United-States,<=50K
16547,50.0,Private,9.0,Divorced,Sales,Not-in-family,White,Female,36.0,United-States,<=50K
16553,54.0,Private,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,36.0,United-States,<=50K
16581,66.0,Private,9.0,Widowed,Adm-clerical,Unmarried,White,Female,30.0,United-States,<=50K
16606,56.0,Private,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,36.0,United-States,<=50K
16619,57.0,State-gov,14.0,Separated,Adm-clerical,Unmarried,White,Female,61.0,United-States,<=50K
16638,77.0,?,14.0,Divorced,?,Not-in-family,White,Female,4.0,United-States,>50K
16658,66.0,Federal-gov,10.0,Divorced,Adm-clerical,Not-in-family,White,Female,28.0,United-States,<=50K
16695,78.0,?,9.0,Married-civ-spouse,?,Other-relative,White,Female,2.0,United-States,<=50K
16734,74.0,?,9.0,Widowed,?,Not-in-family,Asian-Pac-Islander,Female,58.0,?,<=50K
16749,54.0,Private,11.0,Never-married,Prof-specialty,Unmarried,White,Female,47.0,United-States,<=50K
16826,53.0,Private,6.0,Separated,Other-service,Not-in-family,White,Female,36.0,United-States,<=50K
16828,62.0,Private,13.0,Widowed,Adm-clerical,Not-in-family,White,Female,7.0,United-States,<=50K
16857,53.0,Private,11.0,Divorced,Adm-clerical,Not-in-family,White,Female,40.0,Mexico,<=50K
16862,59.0,Private,11.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,40.0,United-States,<=50K
16885,61.0,Private,9.0,Married-spouse-absent,Prof-specialty,Unmarried,White,Female,70.0,Dominican-Republic,<=50K
16919,50.0,Private,13.0,Divorced,Sales,Own-child,White,Female,57.0,United-States,<=50K
16928,60.0,Private,9.0,Never-married,Sales,Not-in-family,White,Female,48.0,United-States,<=50K
16934,53.0,Self-emp-not-inc,4.0,Married-civ-spouse,Craft-repair,Wife,White,Female,40.0,United-States,<=50K
16979,72.0,?,9.0,Widowed,?,Not-in-family,White,Female,7.0,United-States,<=50K
17021,68.0,?,9.0,Widowed,?,Not-in-family,White,Female,38.0,United-States,<=50K
17035,54.0,Self-emp-not-inc,2.0,Separated,Exec-managerial,Not-in-family,White,Female,54.0,?,<=50K
17042,74.0,?,3.0,Widowed,?,Unmarried,White,Female,7.0,United-States,<=50K
17045,56.0,Local-gov,10.0,Widowed,Adm-clerical,Not-in-family,White,Female,40.0,Mexico,<=50K
17048,55.0,Private,11.0,Married-civ-spouse,Sales,Wife,White,Female,38.0,United-States,>50K
17114,53.0,?,14.0,Never-married,?,Not-in-family,White,Female,53.0,United-States,<=50K
17128,72.0,Private,9.0,Widowed,Other-service,Not-in-family,White,Female,26.0,United-States,<=50K
17157,66.0,Private,4.0,Separated,Machine-op-inspct,Not-in-family,White,Female,10.0,Mexico,<=50K
17168,59.0,State-gov,8.0,Widowed,Adm-clerical,Not-in-family,White,Female,36.0,United-States,<=50K
17178,52.0,Private,9.0,Divorced,Other-service,Unmarried,White,Female,39.0,United-States,<=50K
17189,62.0,Private,10.0,Widowed,Other-service,Not-in-family,White,Female,37.0,United-States,<=50K
17236,54.0,Private,10.0,Married-civ-spouse,Transport-moving,Wife,White,Female,36.0,United-States,<=50K
17249,56.0,Private,9.0,Widowed,Sales,Not-in-family,White,Female,33.0,United-States,<=50K
17261,75.0,Local-gov,9.0,Widowed,Adm-clerical,Not-in-family,Other,Female,39.0,United-States,<=50K
17272,53.0,Private,11.0,Divorced,Exec-managerial,Other-relative,White,Female,37.0,United-States,<=50K
17283,58.0,Private,10.0,Divorced,Adm-clerical,Not-in-family,White,Female,63.0,United-States,<=50K
17287,62.0,Private,4.0,Never-married,Other-service,Not-in-family,White,Female,39.0,United-States,<=50K
17288,55.0,?,9.0,Divorced,?,Not-in-family,White,Female,61.0,United-States,<=50K
17338,63.0,?,12.0,Married-spouse-absent,?,Unmarried,White,Female,51.0,United-States,<=50K
17388,53.0,Private,9.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,40.0,United-States,<=50K
17391,63.0,Private,9.0,Widowed,Other-service,Not-in-family,White,Female,18.0,United-States,>50K
17414,74.0,?,5.0,Never-married,?,Not-in-family,Black,Female,39.0,United-States,<=50K
17416,60.0,Private,9.0,Never-married,Farming-fishing,Own-child,White,Female,64.0,United-States,>50K
17458,52.0,Federal-gov,10.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,44.0,United-States,>50K
17463,55.0,Private,9.0,Widowed,Priv-house-serv,Unmarried,White,Female,27.0,Mexico,<=50K
17503,52.0,Private,10.0,Divorced,Other-service,Not-in-family,White,Female,37.0,Cuba,<=50K
17516,54.0,Private,4.0,Divorced,Other-service,Not-in-family,White,Female,24.0,United-States,<=50K
17529,54.0,Private,13.0,Divorced,Adm-clerical,Unmarried,White,Female,63.0,United-States,<=50K
17531,83.0,Private,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,19.0,United-States,<=50K
17558,52.0,Self-emp-inc,10.0,Divorced,Exec-managerial,Not-in-family,White,Female,57.0,United-States,<=50K
17561,58.0,Private,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,27.0,United-States,<=50K
17584,65.0,Private,5.0,Widowed,Priv-house-serv,Not-in-family,White,Female,21.0,United-States,<=50K
17590,59.0,Private,9.0,Widowed,Adm-clerical,Not-in-family,White,Female,36.0,United-States,<=50K
17596,50.0,Private,10.0,Divorced,Exec-managerial,Not-in-family,White,Female,43.0,United-States,>50K
17597,56.0,?,12.0,Divorced,?,Unmarried,White,Female,36.0,United-States,>50K
17625,53.0,Private,15.0,Divorced,Prof-specialty,Unmarried,White,Female,39.0,United-States,<=50K
17673,53.0,?,3.0,Divorced,?,Unmarried,White,Female,96.0,United-States,<=50K
17729,59.0,Private,13.0,Divorced,Adm-clerical,Not-in-family,White,Female,31.0,Honduras,>50K
17754,62.0,Private,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,40.0,United-States,<=50K
17794,61.0,Local-gov,10.0,Divorced,Prof-specialty,Not-in-family,White,Female,3.0,United-States,<=50K
17795,64.0,Private,10.0,Widowed,Adm-clerical,Not-in-family,Black,Female,8.0,United-States,<=50K
17810,78.0,?,9.0,Widowed,?,Not-in-family,White,Female,36.0,United-States,<=50K
17814,75.0,Private,15.0,Widowed,Adm-clerical,Not-in-family,White,Female,40.0,United-States,<=50K
17820,55.0,Private,9.0,Divorced,Other-service,Not-in-family,White,Female,18.0,United-States,<=50K
17835,80.0,Private,10.0,Never-married,Prof-specialty,Not-in-family,White,Female,61.0,United-States,<=50K
17836,68.0,?,14.0,Divorced,?,Not-in-family,Asian-Pac-Islander,Female,6.0,United-States,<=50K
17867,53.0,Local-gov,9.0,Married-civ-spouse,Craft-repair,Wife,Black,Female,35.0,United-States,>50K
17871,60.0,Private,14.0,Divorced,Prof-specialty,Not-in-family,White,Female,16.0,United-States,<=50K
17893,61.0,?,10.0,Widowed,?,Not-in-family,White,Female,36.0,United-States,<=50K
17961,55.0,Private,9.0,Divorced,Machine-op-inspct,Unmarried,White,Female,35.0,United-States,<=50K
18000,50.0,Private,10.0,Divorced,Other-service,Not-in-family,White,Female,51.0,United-States,<=50K
18005,61.0,Private,9.0,Never-married,Prof-specialty,Own-child,White,Female,37.0,United-States,<=50K
18125,64.0,Private,11.0,Widowed,Adm-clerical,Unmarried,White,Female,2.0,United-States,<=50K
18154,61.0,Private,5.0,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,36.0,Mexico,<=50K
18189,51.0,Private,9.0,Married-civ-spouse,Exec-managerial,Wife,Black,Female,50.0,United-States,>50K
18210,56.0,Private,9.0,Divorced,Other-service,Unmarried,White,Female,24.0,United-States,<=50K
18214,53.0,Private,10.0,Divorced,Other-service,Not-in-family,White,Female,38.0,United-States,<=50K
18226,58.0,Private,9.0,Divorced,Machine-op-inspct,Unmarried,White,Female,29.0,United-States,<=50K
18251,67.0,?,9.0,Widowed,?,Not-in-family,Amer-Indian-Eskimo,Female,4.0,United-States,<=50K
18256,50.0,Self-emp-inc,13.0,Married-civ-spouse,Sales,Wife,White,Female,44.0,United-States,<=50K
18280,75.0,Private,9.0,Widowed,Adm-clerical,Not-in-family,Black,Female,18.0,United-States,<=50K
18319,56.0,Private,13.0,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Female,17.0,Philippines,>50K
18344,63.0,?,10.0,Widowed,?,Not-in-family,White,Female,35.0,United-States,<=50K
18346,55.0,Self-emp-inc,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,40.0,United-States,<=50K
18358,53.0,Private,9.0,Divorced,Adm-clerical,Unmarried,White,Female,36.0,United-States,<=50K
18401,57.0,Private,9.0,Married-spouse-absent,Other-service,Not-in-family,White,Female,63.0,United-States,<=50K
18417,51.0,Private,9.0,Divorced,Adm-clerical,Not-in-family,Black,Female,39.0,United-States,<=50K
18438,62.0,Local-gov,14.0,Widowed,Prof-specialty,Not-in-family,White,Female,39.0,United-States,<=50K
18443,52.0,Self-emp-not-inc,9.0,Married-civ-spouse,Transport-moving,Wife,White,Female,37.0,United-States,<=50K
18464,53.0,Private,12.0,Divorced,Adm-clerical,Not-in-family,White,Female,32.0,United-States,<=50K
18492,58.0,Private,9.0,Divorced,Sales,Not-in-family,Black,Female,40.0,United-States,<=50K
18523,64.0,Private,3.0,Widowed,Handlers-cleaners,Unmarried,White,Female,17.0,Mexico,<=50K
18526,63.0,Private,11.0,Married-spouse-absent,Other-service,Not-in-family,White,Female,19.0,United-States,<=50K
18528,50.0,Private,14.0,Never-married,Sales,Not-in-family,White,Female,63.0,United-States,<=50K
18545,60.0,Private,6.0,Married-civ-spouse,Craft-repair,Wife,White,Female,40.0,United-States,<=50K
18563,60.0,Private,9.0,Never-married,Exec-managerial,Unmarried,Other,Female,36.0,United-States,<=50K
18564,51.0,Private,14.0,Divorced,Exec-managerial,Not-in-family,White,Female,60.0,United-States,<=50K
18583,58.0,Private,6.0,Married-civ-spouse,Transport-moving,Wife,White,Female,39.0,United-States,<=50K
18587,55.0,Private,14.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,39.0,United-States,>50K
18609,59.0,Local-gov,14.0,Divorced,Prof-specialty,Not-in-family,White,Female,2.0,United-States,<=50K
18640,72.0,Private,14.0,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,37.0,United-States,>50K
18650,52.0,Private,13.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,35.0,United-States,>50K
18670,50.0,Self-emp-not-inc,9.0,Married-civ-spouse,Farming-fishing,Wife,White,Female,60.0,Poland,<=50K
18674,58.0,Private,6.0,Separated,Priv-house-serv,Unmarried,Black,Female,27.0,United-States,<=50K
18742,70.0,State-gov,14.0,Widowed,Prof-specialty,Not-in-family,White,Female,12.0,United-States,<=50K
18760,52.0,?,9.0,Never-married,?,Not-in-family,White,Female,29.0,Honduras,<=50K
18762,50.0,Private,2.0,Separated,Machine-op-inspct,Unmarried,White,Female,34.0,El-Salvador,<=50K
18763,55.0,?,12.0,Divorced,?,Unmarried,Black,Female,38.0,United-States,<=50K
18792,54.0,Private,12.0,Divorced,Tech-support,Unmarried,Black,Female,23.0,United-States,<=50K
18813,53.0,Private,9.0,Separated,Other-service,Not-in-family,White,Female,38.0,United-States,<=50K
18824,55.0,Private,13.0,Divorced,Exec-managerial,Not-in-family,White,Female,62.0,United-States,>50K
18828,65.0,Private,10.0,Widowed,Sales,Unmarried,White,Female,38.0,United-States,<=50K
18841,56.0,Federal-gov,9.0,Widowed,Craft-repair,Unmarried,White,Female,37.0,United-States,<=50K
18871,75.0,?,10.0,Widowed,?,Not-in-family,White,Female,30.0,United-States,<=50K
18876,54.0,Private,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,39.0,United-States,<=50K
18878,64.0,Private,13.0,Widowed,Prof-specialty,Not-in-family,White,Female,62.0,United-States,>50K
18897,52.0,Private,11.0,Never-married,Other-service,Not-in-family,White,Female,37.0,United-States,<=50K
18899,56.0,Private,14.0,Widowed,Adm-clerical,Not-in-family,White,Female,36.0,United-States,>50K
18900,50.0,Private,16.0,Divorced,Prof-specialty,Not-in-family,White,Female,51.0,United-States,>50K
18904,59.0,Private,9.0,Divorced,Machine-op-inspct,Unmarried,White,Female,40.0,United-States,<=50K
18912,61.0,Private,11.0,Married-civ-spouse,Transport-moving,Wife,Black,Female,36.0,United-States,<=50K
18913,50.0,Private,13.0,Divorced,Exec-managerial,Own-child,White,Female,60.0,United-States,<=50K
18926,53.0,Private,2.0,Separated,Machine-op-inspct,Not-in-family,White,Female,39.0,Mexico,<=50K
18963,61.0,Local-gov,6.0,Separated,Other-service,Not-in-family,White,Female,18.0,United-States,<=50K
18971,75.0,?,9.0,Widowed,?,Not-in-family,White,Female,18.0,United-States,<=50K
18980,52.0,Private,9.0,Divorced,Other-service,Not-in-family,White,Female,39.0,United-States,<=50K
18985,55.0,Private,14.0,Widowed,Adm-clerical,Unmarried,White,Female,39.0,United-States,<=50K
18994,50.0,Private,10.0,Divorced,Sales,Unmarried,White,Female,38.0,United-States,<=50K
18995,55.0,Private,11.0,Widowed,Adm-clerical,Unmarried,White,Female,18.0,United-States,<=50K
19036,52.0,Private,11.0,Married-spouse-absent,Craft-repair,Unmarried,White,Female,37.0,United-States,<=50K
19041,60.0,Private,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,33.0,United-States,<=50K
19058,51.0,Private,14.0,Divorced,Exec-managerial,Not-in-family,Black,Female,36.0,United-States,<=50K
19060,50.0,Private,9.0,Divorced,Sales,Not-in-family,White,Female,53.0,United-States,<=50K
19101,77.0,Local-gov,9.0,Widowed,Other-service,Not-in-family,White,Female,23.0,United-States,<=50K
19129,60.0,Self-emp-inc,13.0,Divorced,Adm-clerical,Not-in-family,White,Female,49.0,United-States,<=50K
19137,76.0,Private,10.0,Widowed,Sales,Not-in-family,White,Female,39.0,United-States,<=50K
19140,50.0,Private,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,36.0,United-States,>50K
19161,62.0,?,9.0,Divorced,?,Not-in-family,Asian-Pac-Islander,Female,18.0,China,<=50K
19184,59.0,Private,9.0,Widowed,Exec-managerial,Not-in-family,Other,Female,40.0,United-States,<=50K
19189,55.0,Private,9.0,Divorced,Other-service,Unmarried,White,Female,45.0,United-States,<=50K
19196,59.0,Private,9.0,Divorced,Sales,Not-in-family,White,Female,40.0,United-States,<=50K
19199,54.0,Private,9.0,Divorced,Adm-clerical,Unmarried,White,Female,36.0,United-States,<=50K
19210,61.0,?,11.0,Widowed,?,Not-in-family,Asian-Pac-Islander,Female,23.0,Philippines,<=50K
19211,59.0,Private,11.0,Divorced,Other-service,Unmarried,White,Female,24.0,United-States,<=50K
19228,57.0,?,11.0,Never-married,?,Not-in-family,White,Female,24.0,United-States,<=50K
19230,51.0,Private,7.0,Divorced,Other-service,Unmarried,White,Female,36.0,United-States,<=50K
19275,53.0,Private,13.0,Widowed,Sales,Unmarried,White,Female,37.0,United-States,>50K
19315,63.0,Private,9.0,Separated,Prof-specialty,Not-in-family,Black,Female,60.0,United-States,<=50K
19325,60.0,Private,11.0,Divorced,Adm-clerical,Not-in-family,White,Female,40.0,United-States,<=50K
19374,50.0,?,14.0,Married-spouse-absent,?,Unmarried,White,Female,19.0,United-States,<=50K
19383,53.0,Private,10.0,Divorced,Sales,Not-in-family,White,Female,49.0,United-States,<=50K
19393,63.0,Private,10.0,Widowed,Prof-specialty,Not-in-family,White,Female,27.0,United-States,>50K
19423,54.0,Private,4.0,Never-married,Other-service,Not-in-family,White,Female,31.0,?,<=50K
19425,54.0,Private,9.0,Married-civ-spouse,Priv-house-serv,Husband,White,Female,30.0,United-States,>50K
19439,72.0,State-gov,9.0,Widowed,Other-service,Unmarried,White,Female,18.0,United-States,<=50K
19440,53.0,Self-emp-not-inc,16.0,Divorced,Prof-specialty,Unmarried,White,Female,32.0,United-States,>50K
19447,65.0,?,5.0,Divorced,?,Not-in-family,White,Female,19.0,United-States,<=50K
19451,57.0,Private,9.0,Divorced,Sales,Not-in-family,White,Female,52.0,United-States,<=50K
19457,50.0,Private,9.0,Separated,Adm-clerical,Unmarried,White,Female,55.0,United-States,<=50K
19479,74.0,Self-emp-inc,15.0,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,21.0,United-States,<=50K
19531,63.0,Private,10.0,Widowed,Exec-managerial,Not-in-family,White,Female,34.0,United-States,<=50K
19560,50.0,Private,14.0,Divorced,Sales,Unmarried,White,Female,37.0,United-States,>50K
19627,65.0,Private,14.0,Separated,Adm-clerical,Not-in-family,White,Female,36.0,United-States,<=50K
19643,56.0,Private,9.0,Divorced,Adm-clerical,Unmarried,White,Female,39.0,United-States,<=50K
19644,54.0,Private,11.0,Married-civ-spouse,Sales,Wife,Amer-Indian-Eskimo,Female,39.0,United-States,<=50K
19678,74.0,Private,11.0,Widowed,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,38.0,United-States,<=50K
19683,52.0,State-gov,9.0,Divorced,Adm-clerical,Unmarried,White,Female,36.0,United-States,<=50K
19701,56.0,Federal-gov,9.0,Divorced,Adm-clerical,Unmarried,White,Female,35.0,United-States,<=50K
19708,57.0,Private,6.0,Widowed,Other-service,Unmarried,White,Female,36.0,United-States,<=50K
19719,52.0,Private,10.0,Never-married,Sales,Not-in-family,White,Female,65.0,United-States,<=50K
19786,54.0,Federal-gov,9.0,Never-married,Adm-clerical,Unmarried,White,Female,40.0,United-States,<=50K
19789,58.0,Local-gov,14.0,Never-married,Adm-clerical,Not-in-family,White,Female,49.0,United-States,<=50K
19828,83.0,?,9.0,Widowed,?,Not-in-family,Black,Female,21.0,United-States,<=50K
19899,88.0,Local-gov,9.0,Never-married,Other-service,Not-in-family,White,Female,33.0,United-States,<=50K
19903,54.0,Private,10.0,Never-married,Adm-clerical,Other-relative,White,Female,39.0,United-States,<=50K
19906,73.0,Private,11.0,Widowed,Adm-clerical,Not-in-family,White,Female,35.0,United-States,<=50K
19939,56.0,Self-emp-not-inc,9.0,Divorced,Other-service,Not-in-family,White,Female,36.0,United-States,<=50K
19945,74.0,Private,6.0,Widowed,Priv-house-serv,Not-in-family,White,Female,71.0,United-States,<=50K
19965,52.0,Private,9.0,Widowed,Adm-clerical,Unmarried,White,Female,37.0,United-States,<=50K
19971,53.0,Private,14.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,43.0,United-States,>50K
19977,55.0,Private,10.0,Divorced,Adm-clerical,Not-in-family,White,Female,46.0,United-States,<=50K
20031,54.0,Private,9.0,Divorced,Sales,Unmarried,White,Female,36.0,United-States,<=50K
20032,53.0,Private,5.0,Separated,Machine-op-inspct,Unmarried,White,Female,37.0,United-States,<=50K
20053,53.0,Private,9.0,Widowed,Other-service,Unmarried,White,Female,41.0,United-States,<=50K
20062,56.0,Federal-gov,9.0,Divorced,Adm-clerical,Unmarried,White,Female,21.0,United-States,<=50K
20070,55.0,Local-gov,5.0,Married-civ-spouse,Other-service,Wife,White,Female,51.0,United-States,<=50K
20105,63.0,?,14.0,Divorced,?,Not-in-family,White,Female,6.0,United-States,>50K
20132,58.0,Private,6.0,Divorced,Other-service,Not-in-family,White,Female,39.0,United-States,<=50K
20135,62.0,Local-gov,14.0,Widowed,Prof-specialty,Not-in-family,White,Female,48.0,United-States,<=50K
20174,82.0,?,9.0,Widowed,?,Not-in-family,White,Female,23.0,United-States,<=50K
20190,56.0,Private,9.0,Widowed,Adm-clerical,Unmarried,White,Female,71.0,United-States,<=50K
20191,54.0,Private,4.0,Divorced,Other-service,Own-child,White,Female,25.0,United-States,<=50K
20194,74.0,Private,9.0,Widowed,Other-service,Other-relative,Asian-Pac-Islander,Female,36.0,Philippines,<=50K
20199,74.0,Private,9.0,Widowed,Other-service,Not-in-family,White,Female,16.0,United-States,<=50K
20203,73.0,Local-gov,3.0,Widowed,Other-service,Not-in-family,White,Female,8.0,United-States,<=50K
20244,62.0,Private,5.0,Married-spouse-absent,Other-service,Unmarried,White,Female,39.0,Mexico,<=50K
20254,60.0,State-gov,9.0,Divorced,Adm-clerical,Unmarried,White,Female,37.0,United-States,<=50K
20296,74.0,Private,15.0,Widowed,Adm-clerical,Unmarried,White,Female,38.0,?,<=50K
20310,66.0,Private,9.0,Widowed,Other-service,Unmarried,White,Female,40.0,United-States,<=50K
20363,50.0,Private,9.0,Separated,Adm-clerical,Other-relative,White,Female,35.0,United-States,<=50K
20375,56.0,Private,14.0,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,36.0,United-States,<=50K
20380,50.0,Private,13.0,Never-married,Sales,Other-relative,White,Female,37.0,United-States,<=50K
20388,70.0,Local-gov,5.0,Married-civ-spouse,Other-service,Wife,Black,Female,15.0,?,<=50K
20396,69.0,Self-emp-not-inc,13.0,Separated,Sales,Unmarried,White,Female,37.0,United-States,<=50K
20402,68.0,Private,14.0,Widowed,Prof-specialty,Unmarried,White,Female,38.0,United-States,<=50K
20407,56.0,Local-gov,10.0,Divorced,Sales,Not-in-family,White,Female,40.0,United-States,<=50K
20456,74.0,Private,16.0,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,3.0,United-States,<=50K
20476,50.0,Private,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,36.0,United-States,>50K
20505,72.0,Private,8.0,Widowed,Adm-clerical,Other-relative,White,Female,7.0,United-States,<=50K
20542,54.0,State-gov,9.0,Divorced,Other-service,Not-in-family,White,Female,20.0,?,<=50K
20550,58.0,Private,3.0,Divorced,Machine-op-inspct,Not-in-family,White,Female,26.0,?,<=50K
20552,70.0,Private,9.0,Widowed,Adm-clerical,Unmarried,White,Female,31.0,United-States,<=50K
20553,62.0,Private,13.0,Widowed,Exec-managerial,Not-in-family,White,Female,33.0,United-States,<=50K
20560,53.0,Private,12.0,Divorced,Adm-clerical,Unmarried,Black,Female,35.0,United-States,<=50K
20579,62.0,Self-emp-not-inc,11.0,Married-civ-spouse,Farming-fishing,Wife,White,Female,55.0,United-States,<=50K
20621,56.0,Private,6.0,Separated,Other-service,Unmarried,White,Female,38.0,United-States,<=50K
20667,50.0,Private,10.0,Widowed,Other-service,Unmarried,White,Female,37.0,United-States,<=50K
20671,51.0,Private,14.0,Never-married,Sales,Not-in-family,White,Female,53.0,United-States,<=50K
20672,52.0,Private,10.0,Divorced,Exec-managerial,Unmarried,White,Female,33.0,United-States,<=50K
20676,52.0,Local-gov,2.0,Divorced,Other-service,Not-in-family,White,Female,32.0,El-Salvador,<=50K
20677,56.0,Private,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,48.0,United-States,<=50K
20693,51.0,Local-gov,10.0,Divorced,Other-service,Not-in-family,White,Female,37.0,United-States,<=50K
20709,54.0,Private,14.0,Divorced,Prof-specialty,Unmarried,White,Female,36.0,United-States,<=50K
20721,60.0,?,13.0,Widowed,?,Unmarried,White,Female,36.0,United-States,<=50K
20730,53.0,Private,9.0,Divorced,Exec-managerial,Unmarried,White,Female,37.0,United-States,<=50K
20736,56.0,Private,13.0,Never-married,Tech-support,Not-in-family,White,Female,37.0,United-States,<=50K
20778,52.0,Private,14.0,Married-civ-spouse,Sales,Wife,White,Female,39.0,United-States,>50K
20804,51.0,Private,9.0,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,32.0,United-States,>50K
20811,60.0,Private,13.0,Never-married,Prof-specialty,Own-child,White,Female,39.0,United-States,<=50K
20822,60.0,Local-gov,8.0,Widowed,Adm-clerical,Unmarried,White,Female,36.0,United-States,<=50K
20824,54.0,Private,4.0,Separated,Other-service,Not-in-family,White,Female,38.0,United-States,<=50K
20834,58.0,Private,9.0,Widowed,Machine-op-inspct,Unmarried,White,Female,40.0,United-States,<=50K
20855,64.0,Private,9.0,Never-married,Priv-house-serv,Not-in-family,White,Female,53.0,United-States,<=50K
20865,66.0,Local-gov,6.0,Divorced,Other-service,Not-in-family,White,Female,22.0,United-States,<=50K
20884,55.0,Private,9.0,Widowed,Transport-moving,Unmarried,White,Female,40.0,United-States,<=50K
20922,50.0,Federal-gov,15.0,Divorced,Prof-specialty,Not-in-family,White,Female,39.0,United-States,<=50K
20933,51.0,Self-emp-not-inc,9.0,Never-married,Sales,Own-child,Black,Female,33.0,United-States,<=50K
