,age,workclass,education-num,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,income
10253,59.0,?,9.0,Widowed,?,Unmarried,Black,Female,4.0,United-States,<=50K
10267,51.0,Self-emp-not-inc,13.0,Divorced,Exec-managerial,Not-in-family,White,Female,37.0,United-States,<=50K
10274,63.0,Private,10.0,Widowed,Adm-clerical,Not-in-family,White,Female,38.0,United-States,<=50K
10276,52.0,Private,16.0,Divorced,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,32.0,Taiwan,<=50K
10286,64.0,Private,13.0,Widowed,Adm-clerical,Not-in-family,White,Female,43.0,United-States,<=50K
10315,72.0,Private,13.0,Widowed,Exec-managerial,Unmarried,White,Female,14.0,United-States,>50K
10342,56.0,Self-emp-not-inc,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,35.0,United-States,<=50K
10344,56.0,Private,9.0,Separated,Other-service,Unmarried,White,Female,38.0,United-States,<=50K
10358,71.0,Private,9.0,Widowed,Other-service,Unmarried,Black,Female,20.0,United-States,<=50K
10373,56.0,Federal-gov,11.0,Widowed,Adm-clerical,Unmarried,White,Female,35.0,United-States,<=50K
10377,57.0,Federal-gov,10.0,Divorced,Prof-specialty,Unmarried,White,Female,37.0,United-States,<=50K
10453,51.0,Private,10.0,Widowed,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Female,49.0,United-States,<=50K
10467,50.0,Local-gov,11.0,Divorced,Adm-clerical,Not-in-family,Black,Female,44.0,Jamaica,<=50K
10477,53.0,Self-emp-inc,11.0,Married-spouse-absent,Exec-managerial,Not-in-family,White,Female,37.0,United-States,<=50K
10496,53.0,Local-gov,14.0,Divorced,Prof-specialty,Not-in-family,White,Female,39.0,United-States,>50K
10505,61.0,State-gov,16.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,23.0,United-States,<=50K
10509,64.0,Self-emp-inc,14.0,Widowed,Exec-managerial,Not-in-family,White,Female,14.0,United-States,<=50K
10527,75.0,?,7.0,Widowed,?,Not-in-family,White,Female,9.0,United-States,<=50K
10566,50.0,Local-gov,12.0,Divorced,Prof-specialty,Unmarried,White,Female,9.0,United-States,<=50K
10578,61.0,Private,14.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,55.0,United-States,>50K
10596,65.0,?,11.0,Widowed,?,Not-in-family,White,Female,33.0,United-States,<=50K
10602,65.0,Local-gov,14.0,Never-married,Prof-specialty,Unmarried,White,Female,60.0,United-States,<=50K
10645,50.0,Private,14.0,Divorced,Prof-specialty,Not-in-family,Black,Female,39.0,United-States,<=50K
10654,63.0,?,4.0,Widowed,?,Not-in-family,White,Female,50.0,United-States,<=50K
10673,56.0,Local-gov,11.0,Divorced,Adm-clerical,Unmarried,White,Female,37.0,United-States,<=50K
10715,56.0,Local-gov,13.0,Divorced,Adm-clerical,Unmarried,White,Female,41.0,United-States,<=50K
10717,50.0,Private,13.0,Never-married,Adm-clerical,Not-in-family,White,Female,37.0,United-States,<=50K
10746,59.0,Private,11.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,36.0,United-States,<=50K
10781,51.0,Private,11.0,Never-married,Adm-clerical,Not-in-family,White,Female,38.0,United-States,<=50K
10799,51.0,Self-emp-not-inc,10.0,Divorced,Sales,Not-in-family,White,Female,37.0,United-States,<=50K
10811,50.0,State-gov,11.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,52.0,United-States,<=50K
10818,62.0,Local-gov,4.0,Widowed,Other-service,Not-in-family,White,Female,31.0,Mexico,<=50K
10838,62.0,Private,5.0,Divorced,Sales,Not-in-family,White,Female,38.0,United-States,<=50K
10862,54.0,Private,14.0,Separated,Adm-clerical,Unmarried,Black,Female,33.0,United-States,<=50K
10866,61.0,Private,9.0,Married-civ-spouse,Sales,Husband,Black,Female,43.0,United-States,<=50K
10868,64.0,?,2.0,Married-civ-spouse,?,Wife,White,Female,17.0,Mexico,<=50K
10880,53.0,Private,9.0,Never-married,Adm-clerical,Not-in-family,Black,Female,38.0,United-States,<=50K
10900,64.0,Private,9.0,Widowed,Adm-clerical,Not-in-family,White,Female,36.0,United-States,<=50K
10912,57.0,State-gov,14.0,Never-married,Prof-specialty,Not-in-family,White,Female,35.0,?,>50K
10941,55.0,Local-gov,10.0,Divorced,Adm-clerical,Not-in-family,White,Female,54.0,United-States,<=50K
10952,51.0,Private,11.0,Separated,Other-service,Not-in-family,White,Female,15.0,United-States,<=50K
10992,60.0,Private,9.0,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,39.0,United-States,<=50K
11019,53.0,Private,9.0,Never-married,Exec-managerial,Not-in-family,White,Female,94.0,United-States,<=50K
11066,59.0,Private,12.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,37.0,United-States,>50K
11072,51.0,Private,10.0,Divorced,Prof-specialty,Unmarried,White,Female,52.0,United-States,<=50K
11084,51.0,Private,14.0,Divorced,Sales,Not-in-family,White,Female,38.0,United-States,<=50K
11091,50.0,Private,5.0,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,63.0,Mexico,<=50K
11094,52.0,Private,11.0,Divorced,Exec-managerial,Not-in-family,White,Female,37.0,United-States,<=50K
11109,67.0,Private,9.0,Widowed,Sales,Not-in-family,White,Female,20.0,United-States,<=50K
11127,61.0,Private,5.0,Separated,Other-service,Not-in-family,White,Female,40.0,United-States,<=50K
11146,53.0,Private,14.0,Never-married,Exec-managerial,Not-in-family,White,Female,55.0,United-States,<=50K
11185,68.0,Private,10.0,Widowed,Other-service,Not-in-family,White,Female,25.0,United-States,<=50K
11191,60.0,Private,9.0,Married-civ-spouse,Craft-repair,Wife,White,Female,38.0,United-States,>50K
11233,54.0,Private,9.0,Divorced,Exec-managerial,Own-child,White,Female,38.0,China,<=50K
11237,51.0,Private,4.0,Widowed,Machine-op-inspct,Unmarried,White,Female,47.0,United-States,<=50K
11240,58.0,Local-gov,14.0,Widowed,Prof-specialty,Not-in-family,White,Female,52.0,United-States,<=50K
11245,77.0,Self-emp-inc,16.0,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,10.0,?,<=50K
11246,54.0,Private,10.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,38.0,Puerto-Rico,<=50K
11295,73.0,Private,16.0,Widowed,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,28.0,?,<=50K
11313,50.0,Private,10.0,Divorced,Exec-managerial,Unmarried,White,Female,55.0,United-States,<=50K
11319,52.0,Self-emp-inc,6.0,Separated,Sales,Unmarried,White,Female,39.0,United-States,<=50K
11323,53.0,Private,10.0,Divorced,Craft-repair,Unmarried,Asian-Pac-Islander,Female,40.0,India,<=50K
11339,57.0,Private,13.0,Divorced,Sales,Unmarried,White,Female,53.0,United-States,<=50K
11372,51.0,Private,7.0,Divorced,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Female,37.0,Philippines,<=50K
11376,57.0,Private,9.0,Widowed,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,37.0,United-States,<=50K
11395,66.0,Self-emp-inc,6.0,Never-married,Sales,Not-in-family,White,Female,37.0,United-States,<=50K
11413,52.0,Federal-gov,10.0,Divorced,Adm-clerical,Not-in-family,White,Female,39.0,United-States,<=50K
11433,64.0,?,9.0,Never-married,?,Not-in-family,White,Female,25.0,Portugal,<=50K
11440,51.0,Private,10.0,Divorced,Adm-clerical,Not-in-family,White,Female,40.0,United-States,<=50K
11456,66.0,Private,14.0,Widowed,Other-service,Unmarried,White,Female,29.0,United-States,>50K
11457,50.0,Self-emp-inc,9.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,54.0,United-States,<=50K
11496,58.0,Private,4.0,Never-married,Craft-repair,Unmarried,White,Female,20.0,United-States,<=50K
11524,53.0,Private,9.0,Widowed,Machine-op-inspct,Unmarried,White,Female,40.0,United-States,<=50K
11545,61.0,Private,14.0,Widowed,Machine-op-inspct,Not-in-family,Black,Female,38.0,United-States,<=50K
11556,57.0,Self-emp-not-inc,16.0,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,65.0,United-States,>50K
11558,53.0,Private,14.0,Divorced,Adm-clerical,Not-in-family,White,Female,36.0,United-States,<=50K
11561,57.0,Private,9.0,Married-civ-spouse,Craft-repair,Wife,White,Female,22.0,United-States,<=50K
11564,63.0,Private,13.0,Divorced,Adm-clerical,Not-in-family,White,Female,31.0,United-States,>50K
11565,53.0,Private,14.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,58.0,United-States,>50K
11588,76.0,?,9.0,Widowed,?,Not-in-family,White,Female,18.0,United-States,<=50K
11610,58.0,Private,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,19.0,United-States,<=50K
11628,65.0,Self-emp-inc,9.0,Divorced,Machine-op-inspct,Unmarried,Black,Female,40.0,United-States,<=50K
11656,50.0,Private,13.0,Divorced,Sales,Unmarried,White,Female,37.0,United-States,<=50K
11742,54.0,Self-emp-not-inc,9.0,Separated,Exec-managerial,Unmarried,White,Female,42.0,United-States,<=50K
11758,52.0,Federal-gov,12.0,Divorced,Adm-clerical,Not-in-family,White,Female,36.0,United-States,<=50K
11781,57.0,Private,9.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,38.0,United-States,>50K
11836,67.0,Private,11.0,Divorced,Prof-specialty,Not-in-family,White,Female,58.0,United-States,<=50K
11855,55.0,Private,9.0,Married-civ-spouse,Craft-repair,Wife,White,Female,37.0,United-States,<=50K
11898,68.0,Private,15.0,Never-married,Prof-specialty,Not-in-family,White,Female,36.0,United-States,>50K
11902,78.0,Private,11.0,Widowed,Priv-house-serv,Not-in-family,White,Female,18.0,United-States,>50K
11916,51.0,Private,9.0,Never-married,Sales,Not-in-family,White,Female,46.0,United-States,<=50K
11963,56.0,Private,9.0,Divorced,Craft-repair,Unmarried,White,Female,40.0,United-States,<=50K
12007,50.0,Private,9.0,Never-married,Machine-op-inspct,Unmarried,White,Female,39.0,United-States,<=50K
12011,64.0,Private,9.0,Widowed,Adm-clerical,Unmarried,White,Female,38.0,United-States,<=50K
12025,52.0,Private,11.0,Divorced,Adm-clerical,Not-in-family,White,Female,36.0,United-States,<=50K
12074,53.0,Private,11.0,Divorced,Adm-clerical,Unmarried,White,Female,55.0,United-States,<=50K
12118,60.0,Private,4.0,Divorced,Adm-clerical,Not-in-family,White,Female,24.0,Cuba,<=50K
12127,57.0,Private,7.0,Married-civ-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,31.0,Philippines,<=50K
12164,57.0,Private,5.0,Divorced,Other-service,Not-in-family,White,Female,39.0,United-States,<=50K
12167,64.0,Private,6.0,Never-married,Adm-clerical,Not-in-family,White,Female,37.0,United-States,<=50K
12192,59.0,Private,5.0,Divorced,Other-service,Not-in-family,White,Female,40.0,United-States,<=50K
12207,65.0,Private,10.0,Divorced,Priv-house-serv,Unmarried,White,Female,29.0,United-States,<=50K
12217,54.0,Private,9.0,Divorced,Adm-clerical,Unmarried,Black,Female,36.0,United-States,<=50K
12239,52.0,Private,14.0,Divorced,Prof-specialty,Not-in-family,White,Female,60.0,United-States,<=50K
12273,56.0,Private,13.0,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,63.0,United-States,<=50K
12287,57.0,Local-gov,11.0,Divorced,Prof-specialty,Not-in-family,White,Female,38.0,United-States,<=50K
12293,55.0,Private,9.0,Married-civ-spouse,Transport-moving,Wife,White,Female,42.0,United-States,<=50K
12316,53.0,Private,15.0,Divorced,Prof-specialty,Not-in-family,White,Female,38.0,United-States,>50K
12341,51.0,Private,6.0,Married-civ-spouse,Other-service,Wife,White,Female,52.0,United-States,<=50K
12364,53.0,Private,11.0,Divorced,Sales,Not-in-family,White,Female,38.0,United-States,<=50K
12372,54.0,Private,11.0,Separated,Adm-clerical,Unmarried,Black,Female,40.0,Jamaica,>50K
12396,60.0,Private,9.0,Married-spouse-absent,Other-service,Unmarried,White,Female,38.0,United-States,<=50K
12397,50.0,Private,13.0,Widowed,Sales,Not-in-family,White,Female,45.0,United-States,<=50K
12406,57.0,Private,10.0,Separated,Adm-clerical,Unmarried,White,Female,35.0,United-States,<=50K
12412,67.0,State-gov,14.0,Divorced,Prof-specialty,Unmarried,White,Female,3.0,United-States,<=50K
12439,65.0,Private,10.0,Widowed,Other-service,Not-in-family,White,Female,24.0,United-States,<=50K
12450,66.0,Private,9.0,Divorced,Exec-managerial,Unmarried,White,Female,8.0,United-States,>50K
12463,74.0,Private,13.0,Widowed,Sales,Not-in-family,White,Female,8.0,United-States,>50K
12478,54.0,Private,7.0,Married-civ-spouse,Sales,Wife,White,Female,52.0,United-States,<=50K
12493,57.0,Private,2.0,Divorced,Priv-house-serv,Not-in-family,White,Female,30.0,United-States,<=50K
12526,52.0,Private,14.0,Never-married,Prof-specialty,Not-in-family,White,Female,52.0,United-States,<=50K
12528,60.0,?,13.0,Divorced,?,Not-in-family,Other,Female,36.0,Mexico,<=50K
12593,50.0,Private,9.0,Widowed,Sales,Not-in-family,White,Female,52.0,United-States,<=50K
12632,57.0,?,10.0,Divorced,?,Not-in-family,White,Female,37.0,United-States,<=50K
12640,63.0,Private,10.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,63.0,United-States,<=50K
12641,55.0,Private,2.0,Widowed,Other-service,Unmarried,White,Female,52.0,United-States,<=50K
12646,56.0,Self-emp-inc,11.0,Widowed,Sales,Unmarried,White,Female,39.0,United-States,<=50K
12665,50.0,State-gov,13.0,Divorced,Prof-specialty,Not-in-family,White,Female,20.0,Iran,<=50K
12682,57.0,Private,13.0,Divorced,Exec-managerial,Unmarried,White,Female,38.0,United-States,<=50K
12714,51.0,Private,12.0,Never-married,Sales,Unmarried,Black,Female,40.0,United-States,<=50K
12719,63.0,Private,13.0,Separated,Prof-specialty,Unmarried,White,Female,53.0,United-States,>50K
12740,52.0,Private,13.0,Divorced,Exec-managerial,Not-in-family,Black,Female,38.0,United-States,<=50K
12772,57.0,Private,9.0,Never-married,Other-service,Not-in-family,Black,Female,36.0,United-States,<=50K
12775,51.0,Self-emp-not-inc,11.0,Divorced,Craft-repair,Not-in-family,White,Female,40.0,United-States,<=50K
12777,67.0,?,11.0,Married-civ-spouse,?,Wife,White,Female,37.0,United-States,<=50K
12787,52.0,Private,11.0,Never-married,Adm-clerical,Not-in-family,White,Female,36.0,United-States,<=50K
12805,70.0,Self-emp-inc,15.0,Widowed,Prof-specialty,Not-in-family,White,Female,50.0,United-States,>50K
12811,60.0,Private,7.0,Widowed,Adm-clerical,Not-in-family,Black,Female,37.0,United-States,<=50K
12813,62.0,Federal-gov,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,38.0,United-States,<=50K
12834,56.0,Private,9.0,Widowed,Other-service,Unmarried,White,Female,51.0,United-States,<=50K
12846,56.0,Private,14.0,Never-married,Exec-managerial,Not-in-family,White,Female,42.0,United-States,<=50K
12873,51.0,Private,6.0,Divorced,Other-service,Not-in-family,White,Female,31.0,United-States,<=50K
12881,55.0,Federal-gov,9.0,Divorced,Adm-clerical,Unmarried,White,Female,37.0,United-States,<=50K
12904,57.0,Local-gov,14.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,57.0,United-States,>50K
12909,52.0,Self-emp-not-inc,16.0,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,51.0,Canada,<=50K
12954,66.0,?,5.0,Widowed,?,Unmarried,White,Female,1.0,Guatemala,<=50K
12976,62.0,Private,10.0,Married-civ-spouse,Sales,Wife,White,Female,38.0,United-States,>50K
13006,51.0,Private,9.0,Divorced,Other-service,Unmarried,White,Female,36.0,United-States,<=50K
13027,52.0,Private,14.0,Married-spouse-absent,Sales,Not-in-family,White,Female,39.0,Germany,<=50K
13039,72.0,?,7.0,Widowed,?,Not-in-family,White,Female,16.0,United-States,<=50K
13040,63.0,Private,9.0,Widowed,Machine-op-inspct,Not-in-family,White,Female,40.0,United-States,<=50K
13063,76.0,?,14.0,Widowed,?,Not-in-family,Asian-Pac-Islander,Female,14.0,United-States,<=50K
13067,73.0,Private,9.0,Widowed,Adm-clerical,Not-in-family,White,Female,40.0,United-States,<=50K
13073,54.0,Private,9.0,Never-married,Prof-specialty,Not-in-family,Black,Female,39.0,?,<=50K
13084,56.0,Private,6.0,Married-civ-spouse,Craft-repair,Wife,White,Female,46.0,United-States,<=50K
13096,56.0,Private,2.0,Married-civ-spouse,Other-service,Other-relative,White,Female,37.0,Cuba,>50K
13100,60.0,Private,13.0,Divorced,Adm-clerical,Unmarried,Black,Female,31.0,United-States,>50K
13136,50.0,Private,11.0,Never-married,Prof-specialty,Unmarried,White,Female,50.0,United-States,<=50K
13141,76.0,Private,9.0,Widowed,Sales,Unmarried,Amer-Indian-Eskimo,Female,24.0,United-States,<=50K
13143,52.0,Private,9.0,Divorced,Machine-op-inspct,Not-in-family,White,Female,36.0,United-States,>50K
13196,63.0,Private,11.0,Widowed,Exec-managerial,Not-in-family,White,Female,50.0,United-States,<=50K
13214,68.0,Private,13.0,Divorced,Exec-managerial,Not-in-family,White,Female,10.0,United-States,<=50K
13220,50.0,Private,9.0,Married-civ-spouse,Craft-repair,Wife,White,Female,61.0,United-States,<=50K
13235,55.0,?,10.0,Divorced,?,Not-in-family,Asian-Pac-Islander,Female,36.0,Taiwan,<=50K
13237,51.0,Self-emp-not-inc,10.0,Divorced,Exec-managerial,Not-in-family,White,Female,61.0,United-States,<=50K
13248,57.0,Private,6.0,Never-married,Handlers-cleaners,Not-in-family,White,Female,36.0,United-States,<=50K
13260,51.0,Private,11.0,Divorced,Adm-clerical,Not-in-family,White,Female,38.0,United-States,<=50K
13304,52.0,Private,10.0,Separated,Adm-clerical,Not-in-family,White,Female,40.0,United-States,<=50K
13332,50.0,Private,6.0,Married-spouse-absent,Sales,Not-in-family,White,Female,64.0,United-States,<=50K
13369,64.0,Private,9.0,Widowed,Adm-clerical,Unmarried,White,Female,2.0,United-States,<=50K
13373,63.0,Private,9.0,Married-civ-spouse,Craft-repair,Wife,White,Female,6.0,United-States,<=50K
13404,50.0,Local-gov,10.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,60.0,United-States,>50K
13405,58.0,Private,10.0,Divorced,Adm-clerical,Not-in-family,White,Female,40.0,United-States,<=50K
13414,52.0,Private,9.0,Divorced,Machine-op-inspct,Not-in-family,White,Female,37.0,United-States,<=50K
13436,51.0,Private,10.0,Married-civ-spouse,Tech-support,Wife,White,Female,37.0,United-States,>50K
13445,53.0,Self-emp-not-inc,15.0,Divorced,Prof-specialty,Own-child,White,Female,69.0,United-States,<=50K
13452,57.0,Private,15.0,Divorced,Prof-specialty,Unmarried,White,Female,69.0,United-States,<=50K
13496,50.0,Private,14.0,Never-married,Prof-specialty,Not-in-family,Black,Female,36.0,United-States,<=50K
13508,60.0,?,11.0,Widowed,?,Not-in-family,White,Female,32.0,Mexico,<=50K
13518,69.0,Private,9.0,Widowed,Adm-clerical,Not-in-family,Black,Female,37.0,United-States,<=50K
13553,52.0,Private,9.0,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,40.0,United-States,<=50K
13557,72.0,?,13.0,Widowed,?,Not-in-family,White,Female,9.0,United-States,<=50K
13587,51.0,Self-emp-not-inc,9.0,Divorced,Exec-managerial,Not-in-family,White,Female,97.0,United-States,<=50K
13599,55.0,Local-gov,8.0,Divorced,Adm-clerical,Unmarried,White,Female,54.0,United-States,<=50K
13615,63.0,?,9.0,Never-married,?,Unmarried,Amer-Indian-Eskimo,Female,50.0,United-States,<=50K
13638,72.0,Local-gov,5.0,Widowed,Adm-clerical,Not-in-family,White,Female,17.0,United-States,<=50K
13644,56.0,Self-emp-not-inc,13.0,Divorced,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,40.0,United-States,<=50K
13657,57.0,Private,13.0,Divorced,Machine-op-inspct,Not-in-family,Black,Female,38.0,United-States,<=50K
13684,57.0,Private,8.0,Widowed,Machine-op-inspct,Not-in-family,Black,Female,39.0,United-States,<=50K
13696,51.0,Self-emp-not-inc,9.0,Married-civ-spouse,Farming-fishing,Wife,White,Female,53.0,United-States,<=50K
13702,56.0,Self-emp-not-inc,3.0,Never-married,Exec-managerial,Not-in-family,White,Female,63.0,United-States,<=50K
13703,62.0,Self-emp-not-inc,5.0,Divorced,Exec-managerial,Not-in-family,White,Female,39.0,United-States,<=50K
13712,52.0,Private,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,37.0,United-States,<=50K
13753,62.0,Local-gov,9.0,Divorced,Adm-clerical,Unmarried,White,Female,37.0,United-States,<=50K
13777,68.0,Private,12.0,Widowed,Adm-clerical,Unmarried,White,Female,36.0,United-States,<=50K
13802,51.0,Private,14.0,Married-civ-spouse,Sales,Wife,White,Female,39.0,United-States,>50K
13831,77.0,Private,9.0,Widowed,Other-service,Unmarried,Black,Female,33.0,?,<=50K
13855,66.0,Private,9.0,Divorced,Adm-clerical,Own-child,White,Female,38.0,United-States,<=50K
13874,70.0,State-gov,9.0,Divorced,Protective-serv,Not-in-family,White,Female,34.0,United-States,<=50K
13877,52.0,Private,10.0,Widowed,Machine-op-inspct,Unmarried,White,Female,37.0,United-States,<=50K
13895,55.0,Private,14.0,Widowed,Sales,Unmarried,White,Female,54.0,United-States,<=50K
13939,53.0,Federal-gov,11.0,Married-civ-spouse,Tech-support,Wife,White,Female,38.0,United-States,>50K
13964,63.0,?,9.0,Never-married,?,Other-relative,White,Female,12.0,United-States,<=50K
13995,55.0,Private,9.0,Widowed,Adm-clerical,Not-in-family,White,Female,40.0,United-States,<=50K
14007,52.0,Private,9.0,Married-civ-spouse,Protective-serv,Wife,White,Female,40.0,United-States,<=50K
14047,53.0,Private,9.0,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,37.0,United-States,<=50K
14069,57.0,Private,10.0,Divorced,Adm-clerical,Unmarried,White,Female,40.0,Yugoslavia,<=50K
14083,63.0,?,10.0,Widowed,?,Not-in-family,White,Female,36.0,United-States,<=50K
14101,59.0,Private,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,38.0,United-States,<=50K
14130,71.0,Private,4.0,Widowed,Sales,Unmarried,White,Female,57.0,United-States,<=50K
14151,57.0,Private,9.0,Divorced,Adm-clerical,Unmarried,White,Female,37.0,United-States,<=50K
14217,66.0,Private,9.0,Widowed,Priv-house-serv,Not-in-family,White,Female,51.0,United-States,<=50K
14233,79.0,Self-emp-inc,11.0,Never-married,Exec-managerial,Not-in-family,White,Female,11.0,Italy,<=50K
14243,57.0,?,9.0,Widowed,?,Unmarried,White,Female,4.0,United-States,<=50K
14265,68.0,Private,9.0,Widowed,Adm-clerical,Unmarried,White,Female,7.0,United-States,<=50K
14285,85.0,Local-gov,9.0,Widowed,Protective-serv,Unmarried,White,Female,57.0,United-States,<=50K
14297,63.0,Private,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,37.0,United-States,<=50K
14316,51.0,Private,14.0,Never-married,Sales,Unmarried,Black,Female,39.0,United-States,<=50K
14339,71.0,?,11.0,Widowed,?,Not-in-family,White,Female,7.0,United-States,<=50K
14349,51.0,Private,4.0,Divorced,Machine-op-inspct,Unmarried,White,Female,39.0,United-States,<=50K
14369,55.0,Private,9.0,Married-civ-spouse,Transport-moving,Wife,White,Female,60.0,United-States,<=50K
14377,68.0,Private,9.0,Widowed,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,1.0,United-States,<=50K
14383,54.0,Private,2.0,Married-civ-spouse,Other-service,Wife,White,Female,64.0,?,<=50K
14395,50.0,Private,10.0,Never-married,Adm-clerical,Unmarried,White,Female,17.0,United-States,<=50K
14424,65.0,?,11.0,Widowed,?,Not-in-family,Black,Female,11.0,United-States,<=50K
14436,55.0,Self-emp-inc,9.0,Married-civ-spouse,Craft-repair,Wife,White,Female,54.0,United-States,<=50K
14443,66.0,Private,14.0,Never-married,Other-service,Unmarried,White,Female,29.0,United-States,>50K
14452,56.0,Private,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,32.0,United-States,<=50K
14477,77.0,Private,10.0,Widowed,Priv-house-serv,Unmarried,White,Female,20.0,United-States,<=50K
14496,54.0,Private,11.0,Separated,Adm-clerical,Unmarried,White,Female,40.0,United-States,<=50K
14520,54.0,Private,9.0,Married-civ-spouse,Other-service,Wife,White,Female,39.0,United-States,<=50K
14534,61.0,Private,9.0,Married-civ-spouse,Adm-clerical,Wife,Other,Female,12.0,United-States,>50K
14540,57.0,Private,10.0,Widowed,Sales,Not-in-family,White,Female,38.0,United-States,<=50K
14544,53.0,Private,14.0,Never-married,Exec-managerial,Unmarried,White,Female,58.0,United-States,<=50K
14589,62.0,?,14.0,Married-civ-spouse,?,Wife,White,Female,40.0,United-States,>50K
14632,62.0,Private,9.0,Widowed,Priv-house-serv,Not-in-family,White,Female,14.0,Cuba,<=50K
14643,50.0,State-gov,9.0,Divorced,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,39.0,United-States,<=50K
14657,69.0,Private,9.0,Widowed,Adm-clerical,Not-in-family,White,Female,8.0,United-States,<=50K
14666,50.0,Local-gov,11.0,Divorced,Prof-specialty,Unmarried,White,Female,39.0,United-States,<=50K
14728,64.0,State-gov,13.0,Never-married,Adm-clerical,Not-in-family,White,Female,37.0,United-States,>50K
14731,51.0,Local-gov,11.0,Divorced,Prof-specialty,Not-in-family,White,Female,44.0,United-States,<=50K
14744,55.0,Private,9.0,Never-married,Handlers-cleaners,Not-in-family,White,Female,40.0,United-States,<=50K
14746,52.0,Local-gov,6.0,Divorced,Other-service,Unmarried,White,Female,28.0,United-States,<=50K
14756,53.0,Private,6.0,Divorced,Sales,Unmarried,White,Female,35.0,United-States,<=50K
14771,50.0,Federal-gov,13.0,Never-married,Prof-specialty,Unmarried,White,Female,36.0,United-States,<=50K
14784,57.0,Private,9.0,Widowed,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,38.0,?,<=50K
14801,54.0,Self-emp-not-inc,4.0,Married-civ-spouse,Transport-moving,Wife,White,Female,52.0,United-States,>50K
14807,61.0,Private,10.0,Divorced,Sales,Unmarried,White,Female,40.0,United-States,<=50K
14823,71.0,Private,15.0,Widowed,Prof-specialty,Not-in-family,White,Female,17.0,United-States,>50K
14870,51.0,Private,14.0,Divorced,Prof-specialty,Not-in-family,White,Female,36.0,United-States,<=50K
14872,59.0,Private,9.0,Widowed,Other-service,Unmarried,White,Female,39.0,United-States,<=50K
14880,58.0,Self-emp-not-inc,9.0,Widowed,Exec-managerial,Not-in-family,White,Female,32.0,United-States,<=50K
14903,60.0,Local-gov,9.0,Divorced,Other-service,Not-in-family,White,Female,40.0,United-States,<=50K
14911,51.0,Private,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,40.0,Mexico,<=50K
14937,61.0,Federal-gov,9.0,Widowed,Adm-clerical,Unmarried,White,Female,23.0,United-States,<=50K
14947,72.0,?,13.0,Widowed,?,Other-relative,White,Female,30.0,United-States,<=50K
14975,62.0,Private,13.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,40.0,United-States,>50K
14978,57.0,?,9.0,Widowed,?,Not-in-family,Black,Female,40.0,United-States,<=50K
15000,52.0,Private,9.0,Divorced,Adm-clerical,Own-child,White,Female,37.0,United-States,<=50K
15010,53.0,Private,13.0,Divorced,Prof-specialty,Other-relative,Black,Female,40.0,United-States,<=50K
15017,61.0,State-gov,9.0,Married-civ-spouse,Craft-repair,Wife,White,Female,22.0,United-States,<=50K
15035,61.0,Private,11.0,Married-civ-spouse,Transport-moving,Wife,White,Female,38.0,United-States,>50K
15043,52.0,Private,14.0,Divorced,Prof-specialty,Not-in-family,White,Female,37.0,United-States,<=50K
15059,51.0,Private,10.0,Married-civ-spouse,Machine-op-inspct,Wife,Amer-Indian-Eskimo,Female,64.0,United-States,<=50K
