,age,workclass,education-num,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,income
19780,52.0,Private,7.0,Divorced,Transport-moving,Not-in-family,White,Female,26.0,United-States,<=50K
19783,67.0,Private,9.0,Widowed,Priv-house-serv,Not-in-family,White,Female,7.0,United-States,<=50K
19805,52.0,Private,14.0,Divorced,Adm-clerical,Not-in-family,White,Female,38.0,United-States,>50K
19827,55.0,Private,14.0,Never-married,Prof-specialty,Other-relative,White,Female,37.0,United-States,>50K
19832,57.0,Private,9.0,Widowed,Other-service,Unmarried,Black,Female,25.0,United-States,<=50K
19838,73.0,?,2.0,Widowed,?,Not-in-family,Black,Female,37.0,United-States,<=50K
19852,53.0,Private,10.0,Divorced,Prof-specialty,Unmarried,White,Female,43.0,United-States,<=50K
19952,56.0,Private,9.0,Divorced,Exec-managerial,Unmarried,White,Female,38.0,United-States,<=50K
19989,57.0,Private,9.0,Widowed,Craft-repair,Unmarried,White,Female,37.0,United-States,<=50K
20009,50.0,State-gov,10.0,Divorced,Adm-clerical,Unmarried,Black,Female,52.0,United-States,<=50K
20022,68.0,Private,9.0,Widowed,Prof-specialty,Unmarried,White,Female,15.0,United-States,<=50K
20030,51.0,Private,2.0,Married-civ-spouse,Craft-repair,Wife,Other,Female,62.0,Dominican-Republic,<=50K
20041,55.0,Private,6.0,Divorced,Sales,Not-in-family,White,Female,36.0,United-States,<=50K
20066,69.0,Private,13.0,Widowed,Exec-managerial,Not-in-family,White,Female,32.0,United-States,<=50K
20077,59.0,Private,9.0,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,39.0,United-States,<=50K
20085,55.0,Private,9.0,Married-civ-spouse,Transport-moving,Wife,White,Female,43.0,United-States,>50K
20113,50.0,Private,14.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,68.0,United-States,>50K
20150,60.0,Private,10.0,Divorced,Craft-repair,Unmarried,White,Female,39.0,United-States,<=50K
20153,55.0,Private,13.0,Married-civ-spouse,Exec-managerial,Other-relative,Black,Female,37.0,United-States,<=50K
20178,61.0,Private,11.0,Divorced,Exec-managerial,Not-in-family,White,Female,36.0,United-States,<=50K
20180,55.0,State-gov,15.0,Divorced,Prof-specialty,Not-in-family,White,Female,38.0,United-States,>50K
20184,60.0,Private,10.0,Divorced,Adm-clerical,Unmarried,White,Female,39.0,United-States,<=50K
20193,52.0,Private,2.0,Married-civ-spouse,Exec-managerial,Wife,Black,Female,72.0,United-States,>50K
20212,63.0,Private,2.0,Divorced,Priv-house-serv,Unmarried,White,Female,14.0,United-States,<=50K
20249,60.0,Private,15.0,Married-spouse-absent,Prof-specialty,Unmarried,White,Female,50.0,United-States,<=50K
20278,58.0,Private,14.0,Divorced,Sales,Unmarried,White,Female,58.0,United-States,>50K
20292,59.0,State-gov,10.0,Divorced,Adm-clerical,Unmarried,White,Female,40.0,United-States,<=50K
20297,52.0,State-gov,14.0,Divorced,Prof-specialty,Unmarried,White,Female,40.0,United-States,>50K
20305,65.0,?,13.0,Married-civ-spouse,?,Wife,White,Female,23.0,United-States,<=50K
20339,63.0,Private,9.0,Married-civ-spouse,Craft-repair,Wife,White,Female,41.0,United-States,<=50K
20349,53.0,Private,14.0,Never-married,Prof-specialty,Not-in-family,White,Female,37.0,United-States,>50K
20357,67.0,?,10.0,Widowed,?,Unmarried,White,Female,4.0,United-States,<=50K
20409,63.0,?,9.0,Separated,?,Not-in-family,White,Female,39.0,United-States,<=50K
20410,52.0,State-gov,16.0,Divorced,Prof-specialty,Not-in-family,White,Female,33.0,United-States,>50K
20412,55.0,Private,14.0,Divorced,Adm-clerical,Not-in-family,White,Female,38.0,United-States,>50K
20452,52.0,Private,10.0,Divorced,Tech-support,Unmarried,Black,Female,37.0,United-States,<=50K
20473,56.0,Private,9.0,Separated,Other-service,Unmarried,White,Female,39.0,United-States,<=50K
20485,54.0,State-gov,6.0,Widowed,Other-service,Unmarried,White,Female,38.0,United-States,<=50K
20490,52.0,Private,10.0,Married-civ-spouse,Tech-support,Wife,White,Female,36.0,United-States,<=50K
20491,54.0,Private,4.0,Married-civ-spouse,Craft-repair,Wife,White,Female,32.0,Dominican-Republic,<=50K
20497,57.0,Self-emp-not-inc,11.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,51.0,United-States,>50K
20580,56.0,Private,7.0,Married-civ-spouse,Sales,Wife,White,Female,48.0,United-States,<=50K
20583,55.0,?,11.0,Divorced,?,Not-in-family,Black,Female,49.0,United-States,<=50K
20602,74.0,Private,7.0,Widowed,Adm-clerical,Not-in-family,White,Female,30.0,United-States,<=50K
20611,88.0,?,9.0,Widowed,?,Unmarried,White,Female,8.0,United-States,<=50K
20614,50.0,Private,9.0,Widowed,Priv-house-serv,Not-in-family,White,Female,50.0,United-States,<=50K
20665,51.0,Private,11.0,Widowed,Adm-clerical,Other-relative,White,Female,35.0,United-States,<=50K
20687,50.0,Private,6.0,Separated,Other-service,Unmarried,White,Female,38.0,United-States,<=50K
20691,60.0,Private,9.0,Married-civ-spouse,Tech-support,Wife,White,Female,37.0,United-States,<=50K
20733,53.0,State-gov,14.0,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,37.0,India,>50K
20797,51.0,State-gov,14.0,Divorced,Prof-specialty,Not-in-family,White,Female,38.0,United-States,<=50K
20881,52.0,Private,11.0,Never-married,Adm-clerical,Unmarried,Black,Female,36.0,Germany,<=50K
20887,56.0,?,9.0,Divorced,?,Not-in-family,White,Female,36.0,United-States,<=50K
20905,56.0,Local-gov,10.0,Married-civ-spouse,Craft-repair,Wife,White,Female,38.0,United-States,<=50K
20910,55.0,Private,9.0,Married-civ-spouse,Transport-moving,Wife,White,Female,39.0,United-States,>50K
20920,52.0,Private,10.0,Widowed,Adm-clerical,Other-relative,White,Female,39.0,United-States,<=50K
20921,52.0,Private,14.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,36.0,United-States,>50K
20947,54.0,Private,13.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,62.0,United-States,>50K
20949,53.0,Private,10.0,Divorced,Sales,Own-child,White,Female,33.0,United-States,<=50K
20970,57.0,State-gov,9.0,Divorced,Adm-clerical,Unmarried,White,Female,38.0,United-States,<=50K
20979,51.0,Private,11.0,Never-married,Other-service,Unmarried,Black,Female,37.0,United-States,<=50K
20985,67.0,Private,10.0,Never-married,Machine-op-inspct,Not-in-family,Black,Female,37.0,United-States,>50K
21000,66.0,?,10.0,Widowed,?,Unmarried,White,Female,7.0,United-States,<=50K
21015,79.0,Self-emp-inc,9.0,Widowed,Exec-managerial,Not-in-family,White,Female,16.0,United-States,<=50K
21024,51.0,Private,8.0,Divorced,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Female,38.0,Hong,<=50K
21058,50.0,Private,9.0,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,23.0,United-States,<=50K
21093,74.0,?,11.0,Widowed,?,Not-in-family,White,Female,28.0,United-States,>50K
21101,54.0,Private,9.0,Married-civ-spouse,Sales,Wife,White,Female,36.0,United-States,<=50K
21107,54.0,?,14.0,Widowed,?,Not-in-family,White,Female,38.0,United-States,<=50K
21113,54.0,Self-emp-inc,13.0,Divorced,Sales,Unmarried,White,Female,38.0,?,<=50K
21125,57.0,Private,9.0,Widowed,Adm-clerical,Not-in-family,White,Female,44.0,United-States,<=50K
21142,64.0,State-gov,5.0,Divorced,Adm-clerical,Unmarried,Black,Female,37.0,United-States,<=50K
21232,58.0,Self-emp-inc,15.0,Divorced,Prof-specialty,Not-in-family,White,Female,36.0,United-States,>50K
21244,84.0,Private,11.0,Widowed,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,12.0,United-States,<=50K
21282,60.0,?,10.0,Divorced,?,Not-in-family,Black,Female,14.0,United-States,<=50K
21309,50.0,Private,5.0,Widowed,Machine-op-inspct,Not-in-family,White,Female,40.0,United-States,<=50K
21310,69.0,Private,4.0,Widowed,Other-service,Not-in-family,White,Female,40.0,?,<=50K
21313,59.0,Local-gov,11.0,Married-civ-spouse,Exec-managerial,Other-relative,White,Female,64.0,United-States,<=50K
21325,54.0,Private,11.0,Married-civ-spouse,Craft-repair,Wife,White,Female,54.0,United-States,>50K
21336,51.0,Private,13.0,Divorced,Other-service,Not-in-family,White,Female,13.0,United-States,>50K
21375,72.0,Private,9.0,Never-married,Other-service,Other-relative,White,Female,8.0,United-States,<=50K
21390,67.0,Local-gov,10.0,Divorced,Adm-clerical,Other-relative,Black,Female,18.0,?,<=50K
21422,60.0,Private,9.0,Divorced,Craft-repair,Unmarried,White,Female,59.0,United-States,<=50K
21423,71.0,Local-gov,9.0,Widowed,Adm-clerical,Not-in-family,White,Female,36.0,United-States,<=50K
21428,52.0,Self-emp-inc,12.0,Widowed,Exec-managerial,Not-in-family,White,Female,37.0,United-States,<=50K
21429,55.0,Private,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,38.0,United-States,<=50K
21432,52.0,Private,14.0,Never-married,Prof-specialty,Other-relative,White,Female,36.0,?,>50K
21437,60.0,Private,6.0,Divorced,Transport-moving,Unmarried,White,Female,38.0,United-States,<=50K
21469,62.0,?,9.0,Married-civ-spouse,?,Wife,White,Female,16.0,United-States,<=50K
21475,59.0,Private,14.0,Divorced,Adm-clerical,Unmarried,White,Female,35.0,United-States,<=50K
21504,69.0,Private,14.0,Never-married,Exec-managerial,Not-in-family,White,Female,10.0,United-States,>50K
21531,88.0,Private,13.0,Never-married,Exec-managerial,Not-in-family,White,Female,55.0,United-States,<=50K
21541,53.0,Private,9.0,Separated,Priv-house-serv,Not-in-family,Other,Female,9.0,Guatemala,<=50K
21594,57.0,Private,6.0,Married-civ-spouse,Other-service,Wife,Black,Female,54.0,United-States,<=50K
21612,60.0,Local-gov,14.0,Divorced,Exec-managerial,Unmarried,White,Female,53.0,United-States,<=50K
21619,75.0,?,9.0,Widowed,?,Not-in-family,White,Female,38.0,United-States,<=50K
21624,60.0,Private,9.0,Divorced,Other-service,Unmarried,Asian-Pac-Islander,Female,18.0,China,<=50K
21629,55.0,?,11.0,Divorced,?,Not-in-family,White,Female,48.0,United-States,<=50K
21632,52.0,Private,9.0,Divorced,Adm-clerical,Unmarried,White,Female,36.0,United-States,<=50K
21635,52.0,Private,9.0,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,39.0,Scotland,<=50K
21652,56.0,Private,13.0,Married-civ-spouse,Transport-moving,Wife,Asian-Pac-Islander,Female,43.0,United-States,>50K
21695,72.0,Private,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,36.0,United-States,<=50K
21717,62.0,State-gov,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,38.0,United-States,<=50K
21721,53.0,Local-gov,9.0,Married-civ-spouse,Exec-managerial,Wife,Black,Female,52.0,United-States,<=50K
21773,72.0,Private,9.0,Separated,Other-service,Unmarried,White,Female,40.0,United-States,<=50K
21774,53.0,State-gov,14.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,38.0,United-States,<=50K
21794,62.0,Private,9.0,Divorced,Adm-clerical,Unmarried,White,Female,29.0,United-States,<=50K
21796,55.0,Private,14.0,Separated,Other-service,Unmarried,White,Female,37.0,United-States,<=50K
21806,57.0,Private,9.0,Divorced,Adm-clerical,Own-child,White,Female,37.0,United-States,<=50K
21811,55.0,Private,10.0,Never-married,Machine-op-inspct,Not-in-family,White,Female,36.0,United-States,<=50K
21820,78.0,Local-gov,9.0,Widowed,Other-service,Not-in-family,White,Female,21.0,United-States,<=50K
21861,52.0,Private,10.0,Never-married,Exec-managerial,Not-in-family,White,Female,51.0,United-States,<=50K
21877,55.0,Private,13.0,Widowed,Sales,Unmarried,White,Female,37.0,United-States,<=50K
21883,57.0,Private,9.0,Divorced,Sales,Other-relative,White,Female,53.0,United-States,<=50K
21910,59.0,Private,12.0,Divorced,Adm-clerical,Not-in-family,White,Female,35.0,United-States,<=50K
21928,50.0,Private,6.0,Married-spouse-absent,Craft-repair,Unmarried,White,Female,38.0,United-States,<=50K
21932,65.0,Local-gov,6.0,Widowed,Transport-moving,Unmarried,White,Female,32.0,United-States,<=50K
21941,60.0,Federal-gov,14.0,Never-married,Adm-clerical,Not-in-family,White,Female,43.0,United-States,<=50K
21950,73.0,?,2.0,Widowed,?,Not-in-family,Asian-Pac-Islander,Female,30.0,Philippines,<=50K
21977,67.0,Private,9.0,Widowed,Priv-house-serv,Not-in-family,White,Female,10.0,United-States,<=50K
21996,62.0,Private,13.0,Married-civ-spouse,Craft-repair,Other-relative,White,Female,37.0,United-States,<=50K
22006,50.0,Private,9.0,Married-civ-spouse,Transport-moving,Wife,White,Female,39.0,United-States,<=50K
22022,63.0,Self-emp-not-inc,15.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,8.0,United-States,>50K
22028,52.0,Private,10.0,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,38.0,United-States,<=50K
22032,53.0,Private,12.0,Divorced,Prof-specialty,Unmarried,White,Female,55.0,United-States,<=50K
22036,75.0,Private,10.0,Widowed,Priv-house-serv,Not-in-family,White,Female,10.0,United-States,<=50K
22054,52.0,Private,9.0,Separated,Priv-house-serv,Own-child,White,Female,54.0,United-States,<=50K
22070,50.0,Local-gov,14.0,Separated,Prof-specialty,Not-in-family,White,Female,95.0,United-States,>50K
22073,50.0,Private,9.0,Divorced,Sales,Not-in-family,White,Female,46.0,United-States,<=50K
22090,53.0,Private,12.0,Never-married,Prof-specialty,Not-in-family,White,Female,53.0,United-States,<=50K
22115,54.0,Self-emp-not-inc,14.0,Divorced,Exec-managerial,Unmarried,White,Female,63.0,United-States,<=50K
22116,57.0,Private,12.0,Separated,Other-service,Unmarried,White,Female,40.0,Iran,<=50K
22124,63.0,?,9.0,Divorced,?,Not-in-family,Black,Female,35.0,United-States,<=50K
22130,71.0,Self-emp-not-inc,9.0,Widowed,Adm-clerical,Other-relative,Black,Female,38.0,United-States,<=50K
22131,76.0,Private,9.0,Widowed,Adm-clerical,Unmarried,White,Female,29.0,United-States,<=50K
22132,62.0,Private,9.0,Widowed,Adm-clerical,Not-in-family,White,Female,21.0,United-States,<=50K
22134,50.0,Private,7.0,Divorced,Other-service,Not-in-family,White,Female,39.0,United-States,<=50K
22172,53.0,Private,10.0,Divorced,Adm-clerical,Not-in-family,White,Female,40.0,Japan,<=50K
22203,60.0,Private,15.0,Widowed,Prof-specialty,Not-in-family,White,Female,40.0,United-States,>50K
22263,66.0,?,9.0,Widowed,?,Not-in-family,White,Female,36.0,United-States,<=50K
22273,52.0,Private,9.0,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,39.0,United-States,<=50K
22277,57.0,Private,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,36.0,United-States,<=50K
22279,56.0,Local-gov,13.0,Divorced,Prof-specialty,Not-in-family,Black,Female,33.0,United-States,<=50K
22282,56.0,Private,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,44.0,United-States,<=50K
22292,61.0,?,11.0,Separated,?,Not-in-family,White,Female,4.0,United-States,<=50K
22298,51.0,Private,9.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,54.0,United-States,<=50K
22299,54.0,Private,5.0,Divorced,Adm-clerical,Not-in-family,White,Female,36.0,United-States,<=50K
22322,53.0,?,4.0,Separated,?,Not-in-family,White,Female,36.0,United-States,<=50K
22348,63.0,Self-emp-not-inc,15.0,Divorced,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,52.0,United-States,<=50K
22362,68.0,Private,5.0,Divorced,Priv-house-serv,Unmarried,Black,Female,7.0,United-States,<=50K
22374,78.0,Private,9.0,Widowed,Other-service,Not-in-family,White,Female,18.0,United-States,<=50K
22458,63.0,Private,9.0,Widowed,Adm-clerical,Not-in-family,White,Female,39.0,United-States,<=50K
22459,54.0,Private,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,37.0,United-States,<=50K
22460,59.0,Private,9.0,Divorced,Other-service,Not-in-family,White,Female,53.0,United-States,<=50K
22488,58.0,Private,9.0,Divorced,Other-service,Not-in-family,White,Female,38.0,United-States,<=50K
22491,52.0,Self-emp-not-inc,9.0,Married-civ-spouse,Craft-repair,Wife,White,Female,36.0,Guatemala,<=50K
22517,51.0,Private,9.0,Separated,Priv-house-serv,Own-child,White,Female,52.0,United-States,<=50K
22545,79.0,Private,9.0,Widowed,Other-service,Not-in-family,Black,Female,21.0,United-States,<=50K
22579,51.0,Private,9.0,Divorced,Other-service,Not-in-family,Asian-Pac-Islander,Female,36.0,?,>50K
22590,73.0,?,2.0,Widowed,?,Not-in-family,Asian-Pac-Islander,Female,35.0,Philippines,<=50K
22591,58.0,Self-emp-inc,9.0,Widowed,Sales,Unmarried,White,Female,19.0,United-States,<=50K
22608,58.0,Private,14.0,Divorced,Exec-managerial,Not-in-family,Black,Female,37.0,United-States,<=50K
22616,54.0,Private,10.0,Divorced,Exec-managerial,Not-in-family,White,Female,42.0,United-States,<=50K
22621,66.0,Local-gov,9.0,Divorced,Prof-specialty,Other-relative,White,Female,39.0,United-States,<=50K
22653,53.0,Private,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,53.0,United-States,<=50K
22675,53.0,Private,9.0,Divorced,Exec-managerial,Not-in-family,White,Female,72.0,United-States,<=50K
22689,61.0,Private,9.0,Divorced,Prof-specialty,Unmarried,White,Female,40.0,United-States,<=50K
22739,52.0,Private,4.0,Separated,Craft-repair,Unmarried,White,Female,53.0,United-States,<=50K
22772,65.0,Private,9.0,Widowed,Sales,Other-relative,White,Female,7.0,United-States,<=50K
22775,63.0,?,10.0,Married-civ-spouse,?,Wife,White,Female,6.0,United-States,>50K
22812,59.0,Private,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,37.0,United-States,<=50K
22817,56.0,Local-gov,14.0,Widowed,Prof-specialty,Other-relative,White,Female,37.0,United-States,>50K
22859,50.0,State-gov,14.0,Widowed,Prof-specialty,Unmarried,White,Female,63.0,United-States,<=50K
22865,75.0,Private,7.0,Widowed,Other-service,Unmarried,White,Female,16.0,United-States,>50K
22885,50.0,?,14.0,Separated,?,Own-child,White,Female,9.0,United-States,<=50K
22889,64.0,Private,4.0,Divorced,Other-service,Not-in-family,Asian-Pac-Islander,Female,37.0,China,<=50K
22916,57.0,Private,9.0,Married-civ-spouse,Craft-repair,Wife,White,Female,36.0,United-States,>50K
22932,57.0,Self-emp-not-inc,10.0,Never-married,Other-service,Not-in-family,White,Female,35.0,United-States,<=50K
22941,62.0,Private,13.0,Married-civ-spouse,Sales,Wife,White,Female,25.0,United-States,>50K
22952,54.0,Private,4.0,Separated,Machine-op-inspct,Unmarried,White,Female,39.0,United-States,<=50K
22974,62.0,?,14.0,Married-civ-spouse,?,Wife,Black,Female,57.0,United-States,>50K
23004,56.0,Private,7.0,Widowed,Exec-managerial,Unmarried,Black,Female,44.0,United-States,<=50K
23006,50.0,Private,3.0,Divorced,Other-service,Not-in-family,Black,Female,26.0,Jamaica,<=50K
23027,53.0,State-gov,13.0,Married-civ-spouse,Protective-serv,Wife,White,Female,38.0,United-States,<=50K
23028,57.0,Private,6.0,Widowed,Other-service,Unmarried,White,Female,40.0,United-States,<=50K
23037,51.0,Private,9.0,Married-civ-spouse,Craft-repair,Wife,White,Female,21.0,United-States,>50K
23048,64.0,Private,5.0,Divorced,Other-service,Other-relative,White,Female,22.0,Mexico,<=50K
23062,57.0,Self-emp-not-inc,15.0,Widowed,Prof-specialty,Not-in-family,White,Female,39.0,United-States,<=50K
23070,73.0,Self-emp-not-inc,6.0,Separated,Other-service,Unmarried,White,Female,21.0,United-States,<=50K
23090,50.0,Private,11.0,Separated,Adm-clerical,Not-in-family,Black,Female,32.0,United-States,<=50K
23133,50.0,Private,14.0,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,36.0,United-States,>50K
23157,53.0,Private,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,65.0,United-States,<=50K
23159,55.0,Private,10.0,Separated,Craft-repair,Not-in-family,White,Female,38.0,United-States,<=50K
23166,61.0,Federal-gov,9.0,Divorced,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,40.0,?,>50K
23194,56.0,Private,6.0,Never-married,Sales,Unmarried,White,Female,31.0,?,<=50K
23234,51.0,Local-gov,9.0,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,35.0,?,<=50K
23244,56.0,Private,14.0,Divorced,Sales,Not-in-family,White,Female,54.0,United-States,<=50K
23249,63.0,Private,9.0,Divorced,Craft-repair,Not-in-family,White,Female,8.0,United-States,<=50K
23289,65.0,Private,10.0,Divorced,Prof-specialty,Unmarried,White,Female,14.0,United-States,<=50K
23303,50.0,Private,9.0,Married-civ-spouse,Craft-repair,Wife,White,Female,40.0,United-States,>50K
23307,54.0,Private,9.0,Widowed,Adm-clerical,Unmarried,Black,Female,44.0,United-States,<=50K
23365,78.0,?,3.0,Married-civ-spouse,?,Wife,White,Female,4.0,Mexico,<=50K
23384,54.0,Private,5.0,Divorced,Adm-clerical,Not-in-family,Black,Female,36.0,United-States,<=50K
23386,57.0,Private,7.0,Married-civ-spouse,Sales,Wife,White,Female,38.0,United-States,<=50K
23401,60.0,Private,13.0,Divorced,Sales,Not-in-family,White,Female,59.0,United-States,<=50K
23438,53.0,Private,11.0,Divorced,Adm-clerical,Other-relative,White,Female,32.0,United-States,<=50K
23472,57.0,State-gov,9.0,Divorced,Adm-clerical,Own-child,Black,Female,36.0,United-States,<=50K
23476,50.0,Private,11.0,Never-married,Other-service,Unmarried,White,Female,54.0,United-States,<=50K
23480,58.0,Self-emp-inc,15.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,42.0,United-States,>50K
23529,66.0,?,9.0,Divorced,?,Unmarried,White,Female,39.0,United-States,<=50K
23570,52.0,Private,6.0,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,37.0,United-States,<=50K
23583,62.0,?,14.0,Married-civ-spouse,?,Wife,White,Female,5.0,United-States,>50K
23586,63.0,?,14.0,Widowed,?,Unmarried,White,Female,36.0,United-States,<=50K
23594,55.0,Private,9.0,Divorced,Other-service,Not-in-family,White,Female,37.0,United-States,<=50K
23597,53.0,Private,9.0,Divorced,Exec-managerial,Not-in-family,White,Female,53.0,United-States,<=50K
23602,60.0,Local-gov,14.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,19.0,United-States,<=50K
23607,66.0,Private,13.0,Divorced,Exec-managerial,Not-in-family,White,Female,40.0,United-States,>50K
23652,56.0,Private,9.0,Never-married,Adm-clerical,Other-relative,White,Female,40.0,Canada,<=50K
23679,53.0,Private,9.0,Never-married,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,35.0,United-States,<=50K
23686,65.0,Private,9.0,Widowed,Priv-house-serv,Not-in-family,White,Female,9.0,United-States,<=50K
23717,53.0,Self-emp-inc,16.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,43.0,United-States,>50K
23733,53.0,Private,7.0,Divorced,Other-service,Not-in-family,White,Female,37.0,United-States,>50K
23750,61.0,Federal-gov,10.0,Never-married,Adm-clerical,Other-relative,White,Female,18.0,United-States,<=50K
23774,69.0,Self-emp-inc,9.0,Widowed,Sales,Not-in-family,White,Female,19.0,United-States,<=50K
23804,52.0,Self-emp-not-inc,9.0,Married-spouse-absent,Craft-repair,Other-relative,White,Female,43.0,United-States,<=50K
23826,56.0,Private,5.0,Divorced,Adm-clerical,Unmarried,Black,Female,36.0,United-States,<=50K
23833,56.0,Self-emp-not-inc,11.0,Widowed,Farming-fishing,Unmarried,White,Female,42.0,United-States,<=50K
23838,50.0,Private,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,42.0,United-States,<=50K
23858,68.0,Local-gov,9.0,Widowed,Adm-clerical,Not-in-family,White,Female,15.0,United-States,<=50K
23860,64.0,State-gov,7.0,Widowed,Other-service,Not-in-family,White,Female,25.0,United-States,<=50K
23885,57.0,Private,9.0,Divorced,Other-service,Not-in-family,White,Female,52.0,United-States,<=50K
23891,50.0,Private,14.0,Widowed,Adm-clerical,Unmarried,White,Female,36.0,United-States,<=50K
23924,57.0,Private,9.0,Divorced,Other-service,Unmarried,White,Female,52.0,United-States,<=50K
23942,69.0,Private,9.0,Widowed,Adm-clerical,Other-relative,White,Female,11.0,United-States,<=50K
23975,53.0,Self-emp-inc,10.0,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,57.0,China,<=50K
24005,75.0,Private,6.0,Widowed,Adm-clerical,Not-in-family,White,Female,28.0,United-States,<=50K
24016,59.0,Local-gov,9.0,Widowed,Other-service,Not-in-family,White,Female,54.0,United-States,<=50K
24036,57.0,Private,6.0,Widowed,Other-service,Not-in-family,Black,Female,22.0,United-States,<=50K
24037,58.0,Self-emp-inc,11.0,Divorced,Prof-specialty,Not-in-family,White,Female,51.0,United-States,<=50K
24039,52.0,Private,9.0,Widowed,Priv-house-serv,Not-in-family,White,Female,8.0,United-States,<=50K
24104,65.0,Private,9.0,Separated,Other-service,Other-relative,White,Female,14.0,United-States,<=50K
24114,57.0,Private,6.0,Divorced,Exec-managerial,Own-child,Black,Female,63.0,United-States,<=50K
24131,68.0,Private,9.0,Widowed,Sales,Unmarried,Asian-Pac-Islander,Female,24.0,?,<=50K
24140,58.0,Local-gov,14.0,Widowed,Prof-specialty,Not-in-family,White,Female,35.0,United-States,>50K
24141,52.0,Private,11.0,Divorced,Sales,Not-in-family,White,Female,71.0,United-States,<=50K
24145,59.0,Self-emp-not-inc,9.0,Never-married,Other-service,Not-in-family,White,Female,39.0,United-States,<=50K
24148,78.0,Private,11.0,Widowed,Adm-clerical,Unmarried,White,Female,26.0,England,<=50K
24153,61.0,Private,9.0,Married-civ-spouse,Prof-specialty,Wife,Black,Female,36.0,?,<=50K
24158,53.0,State-gov,11.0,Married-civ-spouse,Craft-repair,Wife,White,Female,42.0,United-States,<=50K
24161,84.0,?,3.0,Widowed,?,Not-in-family,White,Female,14.0,Mexico,<=50K
24168,53.0,Private,11.0,Widowed,Adm-clerical,Other-relative,White,Female,38.0,United-States,<=50K
24180,51.0,State-gov,9.0,Married-civ-spouse,Other-service,Wife,Black,Female,36.0,Haiti,<=50K
24185,54.0,Private,9.0,Divorced,Machine-op-inspct,Not-in-family,White,Female,39.0,United-States,<=50K
24186,80.0,Private,10.0,Widowed,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,17.0,United-States,>50K
24263,59.0,Private,2.0,Divorced,Craft-repair,Not-in-family,Other,Female,49.0,Dominican-Republic,<=50K
24296,59.0,Private,3.0,Divorced,Machine-op-inspct,Not-in-family,White,Female,60.0,United-States,<=50K
24303,61.0,Private,2.0,Divorced,Priv-house-serv,Not-in-family,White,Female,95.0,Guatemala,<=50K
24347,54.0,Local-gov,14.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,41.0,United-States,>50K
24370,51.0,Local-gov,13.0,Divorced,Prof-specialty,Not-in-family,White,Female,31.0,United-States,<=50K
24375,57.0,State-gov,12.0,Widowed,Other-service,Not-in-family,White,Female,32.0,United-States,<=50K
24387,52.0,Private,5.0,Divorced,Other-service,Not-in-family,White,Female,53.0,United-States,<=50K
24397,54.0,Private,13.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,44.0,United-States,<=50K
24407,59.0,Federal-gov,10.0,Married-civ-spouse,Adm-clerical,Other-relative,Black,Female,15.0,United-States,<=50K
24420,53.0,Local-gov,14.0,Divorced,Prof-specialty,Not-in-family,Black,Female,70.0,United-States,<=50K
24423,57.0,Private,14.0,Never-married,Other-service,Not-in-family,White,Female,38.0,Mexico,<=50K
24428,56.0,Private,5.0,Never-married,Machine-op-inspct,Not-in-family,White,Female,38.0,Mexico,<=50K
24445,63.0,Private,11.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,52.0,United-States,>50K
