,age,workclass,education-num,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,income
5156,51,Private,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,United-States,>50K
5255,57,?,6,Married-civ-spouse,?,Wife,White,Female,40,United-States,<=50K
5258,64,?,7,Widowed,?,Not-in-family,White,Female,35,United-States,<=50K
5269,54,Federal-gov,13,Divorced,Exec-managerial,Unmarried,White,Female,40,United-States,<=50K
5289,70,?,9,Widowed,?,Unmarried,White,Female,4,United-States,<=50K
5302,61,Private,9,Divorced,Farming-fishing,Not-in-family,White,Female,82,United-States,<=50K
5332,63,Private,9,Married-civ-spouse,Sales,Wife,White,Female,35,United-States,<=50K
5351,53,Private,9,Never-married,Craft-repair,Not-in-family,Other,Female,40,?,<=50K
5354,55,Local-gov,9,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
5361,76,Private,9,Widowed,Other-service,Unmarried,White,Female,33,United-States,<=50K
5381,54,Private,10,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K
