,age,workclass,education-num,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,income
21902,59.0,Private,15.0,Divorced,Prof-specialty,Not-in-family,White,Female,40.0,United-States,>50K
21935,58.0,Self-emp-inc,16.0,Divorced,Exec-managerial,Not-in-family,White,Female,36.0,United-States,>50K
21941,56.0,Private,9.0,Widowed,Other-service,Not-in-family,White,Female,28.0,United-States,<=50K
21948,65.0,Private,11.0,Widowed,Adm-clerical,Not-in-family,White,Female,34.0,United-States,<=50K
21951,90.0,?,2.0,Separated,?,Not-in-family,White,Female,40.0,Mexico,<=50K
21957,54.0,State-gov,9.0,Never-married,Other-service,Not-in-family,White,Female,29.0,United-States,<=50K
21963,52.0,Private,11.0,Divorced,Prof-specialty,Not-in-family,White,Female,36.0,United-States,<=50K
21964,50.0,Private,9.0,Widowed,Sales,Unmarried,White,Female,40.0,United-States,<=50K
21991,50.0,Private,9.0,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,50.0,United-States,<=50K
22005,77.0,Private,10.0,Widowed,Transport-moving,Not-in-family,White,Female,37.0,United-States,<=50K
22022,52.0,Self-emp-inc,10.0,Widowed,Sales,Unmarried,White,Female,37.0,United-States,<=50K
22034,50.0,State-gov,14.0,Widowed,Prof-specialty,Not-in-family,White,Female,39.0,United-States,<=50K
22049,51.0,Private,10.0,Divorced,Adm-clerical,Not-in-family,Black,Female,35.0,El-Salvador,<=50K
22050,58.0,Private,9.0,Divorced,Sales,Not-in-family,White,Female,41.0,United-States,<=50K
22067,55.0,Self-emp-not-inc,6.0,Divorced,Prof-specialty,Unmarried,White,Female,33.0,United-States,<=50K
22076,51.0,Self-emp-not-inc,14.0,Married-civ-spouse,Exec-managerial,Wife,Amer-Indian-Eskimo,Female,39.0,United-States,>50K
22093,65.0,Local-gov,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,16.0,?,<=50K
22095,67.0,Private,11.0,Widowed,Adm-clerical,Not-in-family,White,Female,39.0,United-States,<=50K
22116,57.0,Self-emp-not-inc,15.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,59.0,?,>50K
22137,62.0,Private,10.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,54.0,United-States,>50K
22164,76.0,State-gov,13.0,Widowed,Adm-clerical,Not-in-family,White,Female,7.0,United-States,<=50K
22175,71.0,?,9.0,Widowed,?,Unmarried,White,Female,32.0,United-States,<=50K
22178,64.0,?,5.0,Divorced,?,Not-in-family,White,Female,38.0,Dominican-Republic,<=50K
22179,77.0,?,5.0,Widowed,?,Not-in-family,White,Female,40.0,United-States,<=50K
22190,79.0,Self-emp-not-inc,13.0,Widowed,Adm-clerical,Not-in-family,White,Female,35.0,United-States,<=50K
22197,52.0,Private,9.0,Never-married,Prof-specialty,Not-in-family,Black,Female,48.0,United-States,>50K
22214,50.0,Private,9.0,Divorced,Sales,Not-in-family,White,Female,40.0,United-States,<=50K
22238,62.0,Self-emp-not-inc,9.0,Divorced,Other-service,Not-in-family,White,Female,80.0,United-States,>50K
22242,62.0,Private,14.0,Widowed,Exec-managerial,Unmarried,White,Female,7.0,United-States,<=50K
22253,68.0,Private,13.0,Divorced,Adm-clerical,Unmarried,White,Female,37.0,United-States,<=50K
22261,82.0,?,11.0,Widowed,?,Unmarried,White,Female,10.0,United-States,<=50K
22270,50.0,State-gov,11.0,Divorced,Adm-clerical,Unmarried,White,Female,35.0,United-States,<=50K
22296,55.0,Private,6.0,Widowed,Machine-op-inspct,Not-in-family,White,Female,36.0,United-States,<=50K
22307,50.0,Self-emp-inc,14.0,Widowed,Exec-managerial,Not-in-family,White,Female,55.0,United-States,<=50K
22308,75.0,?,9.0,Widowed,?,Not-in-family,White,Female,26.0,United-States,<=50K
22320,70.0,?,12.0,Divorced,?,Not-in-family,White,Female,39.0,United-States,>50K
22347,64.0,Local-gov,13.0,Widowed,Prof-specialty,Not-in-family,White,Female,64.0,United-States,<=50K
22349,50.0,Self-emp-not-inc,13.0,Separated,Exec-managerial,Unmarried,White,Female,38.0,United-States,<=50K
22361,80.0,Private,10.0,Widowed,Sales,Not-in-family,White,Female,18.0,United-States,<=50K
22368,57.0,Self-emp-not-inc,3.0,Widowed,Other-service,Not-in-family,White,Female,27.0,Mexico,<=50K
22376,67.0,?,14.0,Widowed,?,Unmarried,Black,Female,27.0,United-States,<=50K
22398,51.0,Private,5.0,Divorced,Other-service,Unmarried,White,Female,32.0,Mexico,<=50K
22413,52.0,Private,14.0,Separated,Adm-clerical,Unmarried,White,Female,36.0,United-States,<=50K
22445,63.0,Private,10.0,Divorced,Adm-clerical,Not-in-family,White,Female,38.0,United-States,<=50K
22452,69.0,?,15.0,Divorced,?,Not-in-family,White,Female,5.0,United-States,>50K
22469,70.0,?,9.0,Widowed,?,Not-in-family,White,Female,36.0,United-States,<=50K
22498,62.0,Local-gov,10.0,Divorced,Adm-clerical,Not-in-family,Black,Female,37.0,United-States,<=50K
22539,67.0,Self-emp-not-inc,9.0,Married-civ-spouse,Farming-fishing,Other-relative,Amer-Indian-Eskimo,Female,45.0,United-States,<=50K
22569,61.0,Private,11.0,Divorced,Other-service,Own-child,White,Female,20.0,United-States,<=50K
22575,53.0,Private,12.0,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,39.0,United-States,<=50K
22603,50.0,Private,13.0,Married-spouse-absent,Prof-specialty,Unmarried,White,Female,51.0,United-States,<=50K
22650,66.0,?,6.0,Widowed,?,Unmarried,White,Female,2.0,United-States,<=50K
22655,54.0,Private,11.0,Divorced,Adm-clerical,Not-in-family,White,Female,38.0,Germany,<=50K
22667,56.0,Private,14.0,Divorced,Sales,Not-in-family,White,Female,55.0,?,<=50K
22747,61.0,Private,10.0,Divorced,Adm-clerical,Not-in-family,White,Female,50.0,United-States,<=50K
22792,73.0,?,9.0,Widowed,?,Not-in-family,Asian-Pac-Islander,Female,7.0,?,<=50K
22796,57.0,Local-gov,15.0,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,32.0,Laos,>50K
22798,64.0,State-gov,14.0,Never-married,Prof-specialty,Not-in-family,White,Female,19.0,United-States,<=50K
22803,50.0,Private,11.0,Married-spouse-absent,Other-service,Unmarried,Amer-Indian-Eskimo,Female,26.0,United-States,<=50K
22827,62.0,?,9.0,Never-married,?,Not-in-family,White,Female,36.0,United-States,<=50K
22895,58.0,Local-gov,8.0,Divorced,Other-service,Not-in-family,White,Female,44.0,United-States,<=50K
22906,56.0,Private,9.0,Divorced,Tech-support,Own-child,White,Female,17.0,United-States,<=50K
22925,53.0,Private,9.0,Divorced,Prof-specialty,Unmarried,White,Female,60.0,United-States,>50K
22940,54.0,Private,11.0,Widowed,Prof-specialty,Not-in-family,White,Female,37.0,United-States,<=50K
22970,68.0,Private,11.0,Widowed,Sales,Unmarried,White,Female,51.0,United-States,<=50K
22987,65.0,Private,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,31.0,United-States,<=50K
23014,54.0,Private,6.0,Widowed,Other-service,Not-in-family,White,Female,20.0,United-States,<=50K
23025,53.0,Private,9.0,Never-married,Handlers-cleaners,Unmarried,White,Female,39.0,United-States,<=50K
23031,55.0,Private,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,39.0,United-States,<=50K
23055,55.0,Private,9.0,Married-civ-spouse,Transport-moving,Wife,White,Female,60.0,United-States,<=50K
23062,57.0,Private,10.0,Divorced,Adm-clerical,Unmarried,White,Female,39.0,United-States,<=50K
23081,57.0,Private,6.0,Married-civ-spouse,Transport-moving,Wife,White,Female,60.0,United-States,<=50K
23099,84.0,Private,9.0,Widowed,Prof-specialty,Not-in-family,White,Female,19.0,United-States,<=50K
23124,71.0,Private,6.0,Widowed,Craft-repair,Not-in-family,White,Female,43.0,United-States,<=50K
23125,51.0,Private,9.0,Married-civ-spouse,Sales,Wife,Amer-Indian-Eskimo,Female,44.0,United-States,>50K
23160,55.0,Private,8.0,Married-spouse-absent,Adm-clerical,Unmarried,Black,Female,40.0,United-States,<=50K
23178,56.0,Private,9.0,Divorced,Other-service,Not-in-family,White,Female,36.0,Italy,<=50K
23193,50.0,Private,14.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,60.0,United-States,<=50K
23195,50.0,Self-emp-inc,10.0,Married-spouse-absent,Exec-managerial,Not-in-family,White,Female,52.0,United-States,<=50K
23201,89.0,Private,10.0,Divorced,Adm-clerical,Unmarried,White,Female,36.0,United-States,<=50K
23202,67.0,Private,9.0,Married-civ-spouse,Prof-specialty,Other-relative,White,Female,19.0,United-States,<=50K
23215,53.0,Private,14.0,Divorced,Exec-managerial,Not-in-family,White,Female,53.0,United-States,<=50K
23258,60.0,Self-emp-not-inc,15.0,Divorced,Prof-specialty,Not-in-family,White,Female,39.0,United-States,>50K
23268,53.0,Private,11.0,Married-civ-spouse,Craft-repair,Wife,White,Female,40.0,United-States,<=50K
23285,52.0,Private,9.0,Widowed,Exec-managerial,Unmarried,White,Female,27.0,United-States,<=50K
23304,55.0,Private,13.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,25.0,United-States,>50K
23309,52.0,Private,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,38.0,United-States,<=50K
23329,66.0,?,14.0,Widowed,?,Unmarried,White,Female,7.0,United-States,<=50K
23337,72.0,?,13.0,Divorced,?,Not-in-family,White,Female,45.0,United-States,<=50K
23353,61.0,Private,9.0,Widowed,Sales,Unmarried,White,Female,37.0,United-States,<=50K
23369,52.0,Private,11.0,Married-spouse-absent,Prof-specialty,Unmarried,White,Female,51.0,United-States,<=50K
23370,61.0,Private,10.0,Widowed,Adm-clerical,Unmarried,White,Female,61.0,United-States,<=50K
23381,63.0,Private,10.0,Widowed,Exec-managerial,Not-in-family,White,Female,39.0,United-States,<=50K
23453,56.0,Self-emp-inc,16.0,Never-married,Exec-managerial,Not-in-family,White,Female,98.0,United-States,<=50K
23485,54.0,Private,10.0,Divorced,Adm-clerical,Not-in-family,White,Female,38.0,United-States,<=50K
23503,52.0,Private,11.0,Never-married,Adm-clerical,Not-in-family,White,Female,37.0,United-States,<=50K
23505,55.0,Local-gov,14.0,Divorced,Prof-specialty,Not-in-family,White,Female,36.0,United-States,<=50K
23508,76.0,?,12.0,Widowed,?,Not-in-family,White,Female,19.0,Italy,<=50K
23516,54.0,Self-emp-not-inc,10.0,Divorced,Exec-managerial,Not-in-family,Black,Female,37.0,Japan,>50K
23571,60.0,Private,9.0,Divorced,Other-service,Not-in-family,White,Female,37.0,United-States,<=50K
23575,52.0,Private,9.0,Divorced,Sales,Not-in-family,White,Female,37.0,United-States,<=50K
23578,52.0,Private,6.0,Widowed,Other-service,Unmarried,White,Female,37.0,United-States,<=50K
23592,62.0,?,13.0,Married-civ-spouse,?,Wife,Amer-Indian-Eskimo,Female,36.0,United-States,<=50K
23594,58.0,Private,10.0,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,37.0,United-States,<=50K
23613,58.0,?,14.0,Married-civ-spouse,?,Wife,White,Female,30.0,United-States,<=50K
23614,58.0,?,9.0,Divorced,?,Unmarried,White,Female,37.0,United-States,<=50K
23633,69.0,State-gov,9.0,Widowed,Adm-clerical,Not-in-family,White,Female,35.0,United-States,<=50K
23635,50.0,Private,10.0,Married-civ-spouse,Craft-repair,Wife,White,Female,52.0,United-States,>50K
23654,66.0,Private,13.0,Divorced,Adm-clerical,Not-in-family,White,Female,32.0,United-States,<=50K
23668,55.0,Private,13.0,Divorced,Exec-managerial,Not-in-family,White,Female,40.0,United-States,<=50K
23674,78.0,Private,14.0,Widowed,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,7.0,Philippines,<=50K
23686,54.0,Federal-gov,9.0,Divorced,Adm-clerical,Unmarried,White,Female,39.0,United-States,<=50K
23706,60.0,Private,9.0,Widowed,Other-service,Unmarried,Black,Female,39.0,United-States,<=50K
23712,54.0,Private,5.0,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,40.0,United-States,<=50K
23731,53.0,State-gov,9.0,Never-married,Prof-specialty,Not-in-family,White,Female,61.0,United-States,<=50K
23737,55.0,Private,5.0,Divorced,Other-service,Not-in-family,White,Female,55.0,United-States,<=50K
23751,54.0,Private,11.0,Widowed,Other-service,Unmarried,White,Female,36.0,United-States,<=50K
23769,67.0,Private,9.0,Divorced,Adm-clerical,Not-in-family,Black,Female,38.0,United-States,<=50K
23789,60.0,State-gov,9.0,Married-civ-spouse,Craft-repair,Wife,White,Female,47.0,United-States,>50K
23800,53.0,Self-emp-inc,14.0,Divorced,Sales,Not-in-family,White,Female,21.0,United-States,<=50K
23809,55.0,Local-gov,11.0,Divorced,Craft-repair,Not-in-family,White,Female,37.0,United-States,<=50K
23812,62.0,Private,6.0,Divorced,Other-service,Not-in-family,Black,Female,39.0,United-States,<=50K
23824,55.0,Private,10.0,Divorced,Adm-clerical,Not-in-family,White,Female,39.0,United-States,<=50K
23829,56.0,Federal-gov,9.0,Divorced,Other-service,Unmarried,Black,Female,9.0,United-States,<=50K
23839,68.0,Private,7.0,Divorced,Machine-op-inspct,Not-in-family,White,Female,40.0,United-States,<=50K
23863,71.0,?,11.0,Widowed,?,Unmarried,Asian-Pac-Islander,Female,38.0,Philippines,<=50K
23889,71.0,Private,10.0,Widowed,Adm-clerical,Not-in-family,White,Female,37.0,United-States,<=50K
23890,54.0,Private,10.0,Divorced,Exec-managerial,Not-in-family,White,Female,36.0,United-States,<=50K
23894,67.0,Private,9.0,Married-civ-spouse,Sales,Wife,White,Female,16.0,United-States,<=50K
23908,60.0,Private,13.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,36.0,United-States,>50K
23921,53.0,Federal-gov,15.0,Never-married,Prof-specialty,Not-in-family,White,Female,60.0,United-States,>50K
23942,50.0,Private,14.0,Divorced,Sales,Not-in-family,White,Female,36.0,United-States,<=50K
23982,51.0,Local-gov,13.0,Divorced,Prof-specialty,Not-in-family,White,Female,40.0,United-States,>50K
23994,53.0,Private,4.0,Divorced,Other-service,Unmarried,White,Female,35.0,United-States,<=50K
24005,64.0,Private,9.0,Married-civ-spouse,Transport-moving,Wife,White,Female,18.0,United-States,<=50K
24027,51.0,Private,9.0,Divorced,Priv-house-serv,Not-in-family,White,Female,16.0,United-States,<=50K
24040,53.0,Self-emp-inc,15.0,Divorced,Prof-specialty,Unmarried,White,Female,27.0,United-States,>50K
24046,62.0,Private,8.0,Divorced,Machine-op-inspct,Not-in-family,White,Female,47.0,United-States,<=50K
24057,65.0,State-gov,9.0,Widowed,Adm-clerical,Other-relative,White,Female,21.0,United-States,<=50K
24066,54.0,Private,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,15.0,United-States,<=50K
24080,56.0,Private,14.0,Divorced,Prof-specialty,Not-in-family,White,Female,38.0,United-States,<=50K
24100,55.0,Private,10.0,Widowed,Tech-support,Not-in-family,White,Female,19.0,United-States,<=50K
24110,61.0,Private,10.0,Divorced,Exec-managerial,Not-in-family,White,Female,39.0,United-States,<=50K
24116,59.0,Private,11.0,Divorced,Tech-support,Not-in-family,White,Female,62.0,United-States,<=50K
24117,55.0,Private,10.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,34.0,United-States,>50K
24125,72.0,Private,10.0,Widowed,Tech-support,Not-in-family,White,Female,20.0,United-States,<=50K
24153,65.0,State-gov,10.0,Widowed,Adm-clerical,Other-relative,Black,Female,36.0,United-States,<=50K
24170,66.0,Federal-gov,9.0,Divorced,Adm-clerical,Not-in-family,Black,Female,35.0,United-States,<=50K
24195,51.0,Private,14.0,Never-married,Prof-specialty,Not-in-family,White,Female,52.0,United-States,<=50K
24205,68.0,Private,9.0,Divorced,Other-service,Not-in-family,White,Female,29.0,United-States,<=50K
24233,58.0,Private,10.0,Widowed,Exec-managerial,Not-in-family,White,Female,39.0,United-States,>50K
24236,51.0,Private,14.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,40.0,United-States,>50K
24239,65.0,?,11.0,Divorced,?,Not-in-family,White,Female,35.0,United-States,<=50K
24243,56.0,Private,3.0,Married-spouse-absent,Machine-op-inspct,Unmarried,White,Female,65.0,Mexico,<=50K
24244,56.0,Private,14.0,Never-married,Exec-managerial,Own-child,White,Female,41.0,United-States,<=50K
24245,63.0,Private,10.0,Widowed,Tech-support,Unmarried,White,Female,40.0,United-States,<=50K
24262,52.0,Private,9.0,Divorced,Other-service,Not-in-family,White,Female,36.0,United-States,<=50K
24275,78.0,Private,9.0,Widowed,Adm-clerical,Not-in-family,White,Female,8.0,United-States,<=50K
24302,65.0,Private,9.0,Widowed,Other-service,Unmarried,White,Female,30.0,United-States,<=50K
24318,62.0,Private,9.0,Widowed,Prof-specialty,Unmarried,White,Female,51.0,United-States,<=50K
24326,70.0,State-gov,9.0,Divorced,Other-service,Not-in-family,Black,Female,18.0,United-States,<=50K
24347,50.0,Private,9.0,Divorced,Priv-house-serv,Not-in-family,White,Female,17.0,United-States,>50K
24367,70.0,Private,10.0,Widowed,Adm-clerical,Other-relative,White,Female,3.0,United-States,<=50K
24371,52.0,Private,15.0,Divorced,Prof-specialty,Not-in-family,White,Female,51.0,United-States,>50K
24385,54.0,Private,9.0,Never-married,Other-service,Own-child,White,Female,9.0,United-States,<=50K
24391,54.0,Private,9.0,Divorced,Other-service,Not-in-family,Black,Female,54.0,United-States,<=50K
24401,60.0,Private,16.0,Divorced,Prof-specialty,Other-relative,White,Female,40.0,United-States,>50K
24411,55.0,Private,9.0,Divorced,Exec-managerial,Not-in-family,White,Female,57.0,United-States,<=50K
24445,52.0,Self-emp-inc,11.0,Divorced,Exec-managerial,Unmarried,White,Female,57.0,United-States,<=50K
24446,50.0,Private,9.0,Widowed,Adm-clerical,Unmarried,White,Female,44.0,United-States,<=50K
24467,63.0,?,14.0,Separated,?,Unmarried,White,Female,36.0,United-States,<=50K
24523,67.0,Private,10.0,Divorced,Adm-clerical,Not-in-family,White,Female,24.0,United-States,<=50K
24529,71.0,?,9.0,Widowed,?,Not-in-family,White,Female,14.0,United-States,<=50K
24574,57.0,Private,8.0,Never-married,Adm-clerical,Not-in-family,White,Female,39.0,United-States,<=50K
24584,53.0,Private,5.0,Married-spouse-absent,Other-service,Unmarried,White,Female,38.0,United-States,<=50K
24602,61.0,Private,10.0,Divorced,Adm-clerical,Not-in-family,White,Female,40.0,Mexico,<=50K
24621,61.0,Private,10.0,Divorced,Tech-support,Not-in-family,White,Female,40.0,United-States,<=50K
24634,58.0,Private,9.0,Widowed,Machine-op-inspct,Unmarried,White,Female,40.0,United-States,<=50K
24641,69.0,Private,9.0,Widowed,Adm-clerical,Not-in-family,White,Female,37.0,United-States,<=50K
24662,74.0,Private,5.0,Divorced,Other-service,Not-in-family,White,Female,5.0,United-States,<=50K
24680,54.0,Private,10.0,Married-spouse-absent,Adm-clerical,Unmarried,Black,Female,36.0,United-States,<=50K
24706,60.0,Private,6.0,Never-married,Farming-fishing,Unmarried,White,Female,37.0,United-States,>50K
24716,66.0,?,4.0,Married-civ-spouse,?,Other-relative,White,Female,36.0,United-States,<=50K
24775,52.0,Self-emp-not-inc,14.0,Married-civ-spouse,Craft-repair,Wife,White,Female,40.0,United-States,>50K
24798,52.0,Local-gov,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,38.0,United-States,>50K
24833,61.0,Self-emp-not-inc,4.0,Divorced,Machine-op-inspct,Not-in-family,White,Female,36.0,United-States,<=50K
24837,52.0,Private,15.0,Never-married,Prof-specialty,Not-in-family,White,Female,37.0,United-States,>50K
24868,70.0,Self-emp-inc,13.0,Widowed,Machine-op-inspct,Unmarried,White,Female,53.0,United-States,<=50K
24871,87.0,Private,10.0,Divorced,Adm-clerical,Unmarried,White,Female,39.0,United-States,<=50K
24884,55.0,Private,5.0,Widowed,Other-service,Not-in-family,White,Female,37.0,Mexico,<=50K
24903,65.0,?,13.0,Widowed,?,Not-in-family,White,Female,10.0,United-States,<=50K
24906,56.0,Private,15.0,Divorced,Prof-specialty,Not-in-family,White,Female,39.0,United-States,<=50K
24913,61.0,Federal-gov,10.0,Widowed,Adm-clerical,Unmarried,White,Female,62.0,United-States,<=50K
24980,58.0,Private,10.0,Widowed,Exec-managerial,Not-in-family,White,Female,36.0,United-States,<=50K
25038,51.0,Private,14.0,Widowed,Adm-clerical,Unmarried,White,Female,36.0,Portugal,<=50K
25040,56.0,Federal-gov,9.0,Married-civ-spouse,Other-service,Wife,White,Female,20.0,United-States,<=50K
25049,51.0,Self-emp-not-inc,15.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,40.0,United-States,>50K
25093,50.0,Private,8.0,Never-married,Other-service,Not-in-family,White,Female,46.0,United-States,<=50K
25104,53.0,Private,9.0,Separated,Other-service,Unmarried,White,Female,38.0,United-States,<=50K
25121,56.0,State-gov,10.0,Divorced,Sales,Own-child,White,Female,39.0,United-States,<=50K
25139,73.0,Local-gov,5.0,Widowed,Other-service,Not-in-family,White,Female,21.0,United-States,<=50K
25142,69.0,?,12.0,Widowed,?,Not-in-family,White,Female,10.0,United-States,<=50K
25151,73.0,Self-emp-inc,9.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,27.0,United-States,>50K
25154,51.0,Private,11.0,Divorced,Tech-support,Not-in-family,Black,Female,38.0,United-States,<=50K
25168,64.0,Private,6.0,Divorced,Other-service,Not-in-family,Asian-Pac-Islander,Female,17.0,China,<=50K
25194,74.0,Private,8.0,Widowed,Exec-managerial,Unmarried,White,Female,6.0,United-States,<=50K
25209,60.0,Private,11.0,Never-married,Prof-specialty,Unmarried,White,Female,38.0,United-States,<=50K
25223,50.0,Private,9.0,Divorced,Adm-clerical,Unmarried,White,Female,61.0,United-States,<=50K
25314,50.0,Self-emp-not-inc,14.0,Divorced,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,55.0,United-States,<=50K
25322,65.0,?,5.0,Divorced,?,Not-in-family,White,Female,26.0,United-States,<=50K
25332,54.0,?,9.0,Never-married,?,Not-in-family,White,Female,40.0,United-States,<=50K
25339,52.0,Private,13.0,Divorced,Adm-clerical,Not-in-family,White,Female,14.0,United-States,<=50K
25357,67.0,Private,9.0,Widowed,Sales,Not-in-family,White,Female,16.0,United-States,<=50K
25366,74.0,Private,10.0,Widowed,Prof-specialty,Not-in-family,Black,Female,29.0,United-States,<=50K
25372,52.0,Local-gov,14.0,Never-married,Adm-clerical,Not-in-family,Black,Female,38.0,United-States,<=50K
25375,51.0,Private,10.0,Divorced,Sales,Not-in-family,White,Female,37.0,United-States,<=50K
25390,70.0,?,9.0,Divorced,?,Unmarried,White,Female,24.0,United-States,<=50K
25403,62.0,Private,9.0,Married-civ-spouse,Transport-moving,Wife,White,Female,40.0,United-States,<=50K
25409,78.0,?,5.0,Widowed,?,Not-in-family,White,Female,1.0,United-States,<=50K
25418,52.0,Self-emp-not-inc,10.0,Divorced,Other-service,Unmarried,White,Female,10.0,United-States,<=50K
25456,50.0,Private,14.0,Widowed,Adm-clerical,Unmarried,Other,Female,40.0,United-States,<=50K
25470,70.0,Private,9.0,Widowed,Adm-clerical,Unmarried,White,Female,23.0,United-States,<=50K
25507,64.0,Private,3.0,Never-married,Handlers-cleaners,Other-relative,White,Female,36.0,Mexico,<=50K
25532,53.0,Local-gov,14.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,73.0,Scotland,>50K
25540,64.0,Private,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,38.0,United-States,<=50K
25543,57.0,Self-emp-not-inc,10.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,95.0,United-States,<=50K
25554,50.0,Private,11.0,Married-spouse-absent,Sales,Unmarried,Black,Female,39.0,United-States,<=50K
25573,56.0,Local-gov,10.0,Divorced,Adm-clerical,Unmarried,White,Female,39.0,United-States,<=50K
25578,57.0,Private,11.0,Divorced,Prof-specialty,Unmarried,White,Female,39.0,United-States,<=50K
25593,51.0,Private,9.0,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,23.0,United-States,>50K
25607,61.0,Private,7.0,Separated,Other-service,Unmarried,White,Female,39.0,United-States,<=50K
25611,52.0,Private,9.0,Never-married,Craft-repair,Unmarried,Black,Female,38.0,United-States,<=50K
25646,51.0,Private,9.0,Divorced,Other-service,Unmarried,White,Female,40.0,United-States,<=50K
25652,52.0,Private,14.0,Divorced,Exec-managerial,Unmarried,White,Female,41.0,United-States,<=50K
25699,56.0,?,11.0,Divorced,?,Unmarried,White,Female,39.0,United-States,<=50K
25702,65.0,Private,8.0,Widowed,Adm-clerical,Not-in-family,Black,Female,39.0,United-States,<=50K
25719,50.0,Private,9.0,Separated,Craft-repair,Not-in-family,White,Female,37.0,United-States,<=50K
25722,64.0,Private,14.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,32.0,United-States,<=50K
25771,82.0,Private,11.0,Widowed,Sales,Not-in-family,White,Female,55.0,United-States,<=50K
25775,53.0,Private,14.0,Divorced,Exec-managerial,Not-in-family,White,Female,36.0,United-States,>50K
25806,51.0,Private,13.0,Married-spouse-absent,Prof-specialty,Unmarried,Black,Female,54.0,United-States,<=50K
25844,53.0,Private,9.0,Never-married,Handlers-cleaners,Not-in-family,White,Female,40.0,United-States,<=50K
25877,57.0,Private,14.0,Widowed,Other-service,Unmarried,White,Female,37.0,?,<=50K
25920,57.0,Private,11.0,Divorced,Tech-support,Unmarried,White,Female,38.0,United-States,<=50K
25928,64.0,Private,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,36.0,United-States,<=50K
25931,60.0,State-gov,16.0,Divorced,Prof-specialty,Own-child,White,Female,44.0,United-States,<=50K
25935,56.0,State-gov,9.0,Widowed,Adm-clerical,Unmarried,White,Female,32.0,United-States,<=50K
25981,80.0,?,11.0,Widowed,?,Unmarried,White,Female,10.0,United-States,<=50K
25992,59.0,Private,10.0,Never-married,Prof-specialty,Unmarried,White,Female,36.0,United-States,<=50K
26023,65.0,?,13.0,Divorced,?,Not-in-family,White,Female,39.0,United-States,>50K
26057,73.0,?,9.0,Widowed,?,Unmarried,White,Female,23.0,United-States,<=50K
26084,52.0,Self-emp-inc,15.0,Widowed,Prof-specialty,Unmarried,White,Female,50.0,United-States,<=50K
26090,63.0,Private,12.0,Widowed,Sales,Not-in-family,White,Female,71.0,United-States,<=50K
26098,80.0,Private,14.0,Widowed,Sales,Not-in-family,Asian-Pac-Islander,Female,53.0,China,<=50K
26116,59.0,Private,14.0,Never-married,Exec-managerial,Unmarried,White,Female,36.0,United-States,<=50K
26119,56.0,Private,5.0,Divorced,Craft-repair,Unmarried,White,Female,55.0,Mexico,<=50K
26136,75.0,Federal-gov,10.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,27.0,United-States,<=50K
26137,53.0,Self-emp-not-inc,16.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,45.0,United-States,>50K
26159,52.0,Private,9.0,Divorced,Sales,Not-in-family,White,Female,43.0,United-States,<=50K
26208,53.0,Private,9.0,Widowed,Handlers-cleaners,Unmarried,White,Female,39.0,United-States,<=50K
26214,61.0,Private,9.0,Divorced,Exec-managerial,Not-in-family,White,Female,40.0,United-States,<=50K
26217,66.0,Private,9.0,Widowed,Other-service,Not-in-family,White,Female,20.0,United-States,<=50K
26229,51.0,Private,11.0,Divorced,Sales,Unmarried,White,Female,38.0,United-States,<=50K
26245,59.0,Private,11.0,Divorced,Adm-clerical,Not-in-family,White,Female,36.0,United-States,<=50K
26287,64.0,Private,9.0,Widowed,Other-service,Not-in-family,White,Female,31.0,United-States,<=50K
26300,53.0,State-gov,16.0,Divorced,Prof-specialty,Not-in-family,White,Female,53.0,United-States,<=50K
26302,54.0,State-gov,9.0,Divorced,Other-service,Unmarried,White,Female,38.0,United-States,<=50K
26306,63.0,Private,9.0,Never-married,Prof-specialty,Not-in-family,White,Female,51.0,United-States,<=50K
