,age,workclass,education-num,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,income
16753,58.0,?,5.0,Married-spouse-absent,?,Unmarried,White,Female,36.0,United-States,<=50K
16762,65.0,Self-emp-not-inc,9.0,Widowed,Adm-clerical,Not-in-family,White,Female,39.0,United-States,<=50K
16763,81.0,Private,9.0,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,20.0,United-States,<=50K
16775,58.0,Private,10.0,Divorced,Prof-specialty,Unmarried,White,Female,9.0,United-States,<=50K
16778,55.0,Private,4.0,Divorced,Prof-specialty,Not-in-family,White,Female,51.0,United-States,<=50K
16779,68.0,Private,9.0,Never-married,Transport-moving,Not-in-family,Black,Female,37.0,United-States,<=50K
16783,64.0,Private,5.0,Never-married,Priv-house-serv,Not-in-family,White,Female,21.0,El-Salvador,<=50K
16785,54.0,Private,9.0,Widowed,Other-service,Unmarried,Asian-Pac-Islander,Female,38.0,United-States,<=50K
16795,58.0,Private,9.0,Widowed,Adm-clerical,Not-in-family,White,Female,32.0,United-States,<=50K
16816,53.0,Private,9.0,Divorced,Sales,Not-in-family,White,Female,35.0,United-States,<=50K
16912,56.0,Private,9.0,Never-married,Exec-managerial,Not-in-family,White,Female,50.0,United-States,<=50K
16920,60.0,?,14.0,Married-civ-spouse,?,Wife,Asian-Pac-Islander,Female,38.0,Taiwan,<=50K
16924,57.0,Private,9.0,Divorced,Sales,Own-child,White,Female,53.0,United-States,<=50K
16933,52.0,Private,10.0,Divorced,Sales,Unmarried,White,Female,54.0,United-States,<=50K
16935,71.0,Self-emp-not-inc,9.0,Widowed,Sales,Not-in-family,White,Female,13.0,United-States,<=50K
16937,69.0,Private,7.0,Never-married,Priv-house-serv,Not-in-family,White,Female,78.0,Mexico,<=50K
16971,59.0,Private,9.0,Divorced,Adm-clerical,Not-in-family,Black,Female,37.0,Jamaica,<=50K
17075,50.0,Private,6.0,Divorced,Other-service,Not-in-family,White,Female,53.0,United-States,<=50K
17104,53.0,Private,13.0,Divorced,Prof-specialty,Unmarried,White,Female,37.0,United-States,>50K
17106,50.0,State-gov,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,39.0,United-States,<=50K
17132,55.0,Private,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,38.0,United-States,<=50K
17145,52.0,Private,14.0,Divorced,Adm-clerical,Unmarried,White,Female,39.0,United-States,<=50K
17162,53.0,Private,9.0,Married-civ-spouse,Craft-repair,Wife,White,Female,42.0,Mexico,<=50K
17193,55.0,Private,13.0,Divorced,Sales,Not-in-family,White,Female,51.0,United-States,>50K
17225,60.0,Private,14.0,Never-married,Exec-managerial,Not-in-family,Black,Female,52.0,United-States,>50K
17236,51.0,Private,9.0,Never-married,Adm-clerical,Unmarried,White,Female,36.0,United-States,<=50K
17257,51.0,Private,10.0,Divorced,Sales,Unmarried,White,Female,50.0,United-States,<=50K
17281,57.0,Private,5.0,Widowed,Machine-op-inspct,Unmarried,Black,Female,40.0,Dominican-Republic,<=50K
17337,55.0,Private,9.0,Married-civ-spouse,Adm-clerical,Other-relative,Black,Female,38.0,United-States,<=50K
17341,62.0,Self-emp-not-inc,9.0,Widowed,Prof-specialty,Unmarried,White,Female,42.0,United-States,<=50K
17349,69.0,Private,5.0,Widowed,Sales,Unmarried,White,Female,21.0,United-States,<=50K
17384,58.0,Private,15.0,Widowed,Prof-specialty,Not-in-family,White,Female,36.0,United-States,<=50K
17395,54.0,Private,13.0,Married-civ-spouse,Craft-repair,Wife,Black,Female,45.0,United-States,<=50K
17441,53.0,Private,13.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,53.0,United-States,<=50K
17448,56.0,Private,11.0,Divorced,Adm-clerical,Unmarried,White,Female,44.0,United-States,<=50K
17453,60.0,Private,6.0,Widowed,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Female,40.0,Portugal,<=50K
17478,61.0,Private,5.0,Widowed,Other-service,Not-in-family,White,Female,26.0,United-States,<=50K
17485,54.0,?,14.0,Divorced,?,Not-in-family,White,Female,53.0,United-States,>50K
17540,50.0,Self-emp-not-inc,15.0,Divorced,Prof-specialty,Unmarried,White,Female,35.0,United-States,<=50K
17591,84.0,Private,9.0,Widowed,Exec-managerial,Not-in-family,White,Female,7.0,United-States,<=50K
17613,52.0,Private,9.0,Divorced,Other-service,Unmarried,White,Female,29.0,?,<=50K
17617,62.0,Self-emp-not-inc,9.0,Separated,Transport-moving,Not-in-family,Black,Female,35.0,United-States,<=50K
17649,52.0,Private,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,29.0,United-States,<=50K
17661,58.0,Private,9.0,Divorced,Other-service,Unmarried,White,Female,35.0,United-States,<=50K
17687,53.0,Private,9.0,Divorced,Adm-clerical,Unmarried,White,Female,39.0,United-States,<=50K
17719,56.0,Private,14.0,Never-married,Exec-managerial,Not-in-family,White,Female,61.0,United-States,<=50K
17727,50.0,Private,9.0,Never-married,Prof-specialty,Not-in-family,White,Female,54.0,United-States,<=50K
17750,63.0,Federal-gov,16.0,Widowed,Exec-managerial,Not-in-family,White,Female,40.0,United-States,<=50K
17768,57.0,Private,6.0,Divorced,Adm-clerical,Not-in-family,White,Female,37.0,United-States,<=50K
17784,75.0,?,9.0,Separated,?,Not-in-family,White,Female,20.0,United-States,<=50K
17802,80.0,Private,2.0,Widowed,Other-service,Unmarried,White,Female,19.0,United-States,<=50K
17805,56.0,Local-gov,5.0,Widowed,Adm-clerical,Unmarried,White,Female,76.0,United-States,<=50K
17815,55.0,Private,10.0,Divorced,Adm-clerical,Unmarried,White,Female,26.0,Germany,<=50K
17825,53.0,Private,14.0,Divorced,Prof-specialty,Unmarried,White,Female,43.0,United-States,<=50K
17828,58.0,Private,12.0,Never-married,Adm-clerical,Own-child,White,Female,37.0,United-States,<=50K
17853,59.0,State-gov,10.0,Widowed,Adm-clerical,Unmarried,White,Female,39.0,United-States,<=50K
17861,60.0,Local-gov,10.0,Widowed,Adm-clerical,Unmarried,White,Female,40.0,United-States,<=50K
17884,58.0,State-gov,14.0,Divorced,Prof-specialty,Not-in-family,White,Female,40.0,United-States,<=50K
17912,65.0,Self-emp-not-inc,9.0,Married-civ-spouse,Farming-fishing,Wife,White,Female,37.0,United-States,<=50K
17927,79.0,Private,2.0,Widowed,Other-service,Unmarried,White,Female,34.0,United-States,<=50K
17929,76.0,Private,13.0,Widowed,Prof-specialty,Not-in-family,White,Female,18.0,United-States,>50K
17947,55.0,Private,9.0,Widowed,Other-service,Unmarried,White,Female,38.0,United-States,<=50K
17966,57.0,Private,7.0,Divorced,Adm-clerical,Unmarried,Black,Female,40.0,United-States,<=50K
17970,57.0,Private,8.0,Divorced,Adm-clerical,Not-in-family,White,Female,41.0,United-States,<=50K
17975,53.0,Private,11.0,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,83.0,United-States,<=50K
17994,51.0,Self-emp-not-inc,9.0,Divorced,Other-service,Unmarried,White,Female,31.0,United-States,<=50K
18018,53.0,Private,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,38.0,United-States,<=50K
18022,52.0,Private,11.0,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,53.0,United-States,<=50K
18030,55.0,?,10.0,Divorced,?,Not-in-family,White,Female,55.0,United-States,<=50K
18047,50.0,Local-gov,14.0,Divorced,Prof-specialty,Not-in-family,Black,Female,36.0,United-States,<=50K
18060,52.0,Private,9.0,Widowed,Other-service,Unmarried,White,Female,51.0,United-States,>50K
18072,67.0,?,9.0,Widowed,?,Not-in-family,White,Female,77.0,United-States,<=50K
18090,52.0,Private,8.0,Widowed,Machine-op-inspct,Unmarried,White,Female,52.0,El-Salvador,>50K
18092,59.0,Self-emp-not-inc,11.0,Separated,Prof-specialty,Not-in-family,White,Female,10.0,United-States,<=50K
18094,60.0,Private,4.0,Married-civ-spouse,Craft-repair,Wife,White,Female,58.0,United-States,<=50K
18100,54.0,State-gov,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,39.0,United-States,<=50K
18108,64.0,Private,7.0,Widowed,Sales,Unmarried,Black,Female,33.0,United-States,<=50K
18125,61.0,Private,9.0,Widowed,Machine-op-inspct,Unmarried,White,Female,37.0,United-States,<=50K
18186,51.0,Private,13.0,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,44.0,United-States,>50K
18200,62.0,Private,12.0,Widowed,Prof-specialty,Not-in-family,White,Female,41.0,United-States,<=50K
18211,53.0,Self-emp-inc,10.0,Never-married,Exec-managerial,Unmarried,Black,Female,38.0,United-States,<=50K
18224,59.0,Federal-gov,11.0,Separated,Prof-specialty,Not-in-family,White,Female,44.0,United-States,<=50K
18262,74.0,Self-emp-not-inc,15.0,Never-married,Prof-specialty,Not-in-family,White,Female,37.0,United-States,<=50K
18273,61.0,Private,10.0,Widowed,Adm-clerical,Not-in-family,White,Female,37.0,United-States,<=50K
18285,53.0,Private,9.0,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,61.0,United-States,<=50K
18293,50.0,Self-emp-inc,9.0,Divorced,Exec-managerial,Not-in-family,White,Female,61.0,United-States,<=50K
18301,53.0,Private,9.0,Divorced,Adm-clerical,Unmarried,White,Female,54.0,Puerto-Rico,<=50K
18304,57.0,Federal-gov,10.0,Divorced,Adm-clerical,Unmarried,White,Female,38.0,United-States,<=50K
18316,52.0,Private,9.0,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,7.0,United-States,<=50K
18369,54.0,Local-gov,9.0,Widowed,Other-service,Unmarried,White,Female,38.0,United-States,>50K
18372,53.0,Private,9.0,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,38.0,United-States,<=50K
18382,59.0,Self-emp-inc,14.0,Married-civ-spouse,Prof-specialty,Wife,Black,Female,62.0,United-States,>50K
18389,67.0,?,9.0,Widowed,?,Not-in-family,Black,Female,1.0,United-States,<=50K
18399,80.0,?,6.0,Widowed,?,Unmarried,White,Female,20.0,United-States,<=50K
18403,53.0,Private,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,28.0,United-States,<=50K
18424,51.0,Self-emp-not-inc,9.0,Divorced,Sales,Not-in-family,White,Female,43.0,United-States,<=50K
18432,52.0,Private,8.0,Widowed,Other-service,Unmarried,White,Female,39.0,United-States,>50K
18446,53.0,Private,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,39.0,United-States,<=50K
18467,60.0,Private,5.0,Married-civ-spouse,Other-service,Wife,White,Female,53.0,United-States,<=50K
18506,53.0,Private,11.0,Divorced,Adm-clerical,Not-in-family,White,Female,26.0,United-States,<=50K
18513,50.0,Private,9.0,Never-married,Other-service,Not-in-family,White,Female,38.0,United-States,<=50K
18516,53.0,Local-gov,9.0,Divorced,Adm-clerical,Unmarried,White,Female,26.0,England,<=50K
18561,53.0,Self-emp-not-inc,9.0,Divorced,Sales,Not-in-family,White,Female,74.0,United-States,<=50K
18579,56.0,Private,10.0,Divorced,Adm-clerical,Not-in-family,White,Female,24.0,United-States,<=50K
18596,67.0,Private,11.0,Widowed,Adm-clerical,Not-in-family,White,Female,38.0,United-States,<=50K
18597,60.0,Private,13.0,Divorced,Prof-specialty,Unmarried,White,Female,36.0,United-States,>50K
18599,52.0,Private,9.0,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,40.0,Vietnam,<=50K
18626,51.0,Self-emp-inc,11.0,Divorced,Transport-moving,Unmarried,Black,Female,69.0,United-States,<=50K
18672,56.0,Private,7.0,Widowed,Other-service,Unmarried,White,Female,38.0,United-States,<=50K
18687,67.0,Self-emp-not-inc,9.0,Widowed,Sales,Unmarried,White,Female,32.0,United-States,<=50K
18703,68.0,Private,13.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,35.0,United-States,>50K
18705,53.0,Private,14.0,Divorced,Prof-specialty,Unmarried,White,Female,62.0,United-States,<=50K
18708,61.0,Private,3.0,Never-married,Other-service,Own-child,White,Female,22.0,Mexico,<=50K
18712,52.0,State-gov,13.0,Divorced,Prof-specialty,Unmarried,White,Female,39.0,United-States,<=50K
18764,51.0,Private,9.0,Married-civ-spouse,Craft-repair,Wife,White,Female,38.0,United-States,<=50K
18788,50.0,Private,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,38.0,United-States,<=50K
18801,56.0,Private,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,37.0,United-States,<=50K
18846,52.0,Private,13.0,Never-married,Exec-managerial,Not-in-family,White,Female,40.0,United-States,<=50K
18855,61.0,Private,12.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,39.0,United-States,<=50K
18858,55.0,Local-gov,13.0,Divorced,Adm-clerical,Own-child,White,Female,38.0,United-States,<=50K
18868,50.0,Private,9.0,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,36.0,United-States,>50K
18878,56.0,State-gov,8.0,Married-civ-spouse,Transport-moving,Wife,White,Female,37.0,United-States,<=50K
18887,57.0,Private,7.0,Widowed,Other-service,Unmarried,White,Female,36.0,United-States,>50K
18888,52.0,Private,10.0,Never-married,Prof-specialty,Own-child,White,Female,60.0,Germany,<=50K
18925,57.0,Private,9.0,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,38.0,United-States,<=50K
18932,50.0,Private,9.0,Divorced,Other-service,Unmarried,White,Female,36.0,United-States,<=50K
18963,54.0,Local-gov,12.0,Divorced,Prof-specialty,Not-in-family,White,Female,38.0,United-States,<=50K
18970,79.0,Private,13.0,Married-civ-spouse,Sales,Wife,Black,Female,43.0,United-States,<=50K
18990,52.0,Private,15.0,Divorced,Sales,Unmarried,White,Female,36.0,United-States,>50K
18992,51.0,State-gov,2.0,Never-married,Other-service,Own-child,White,Female,38.0,Mexico,<=50K
19007,64.0,Private,7.0,Widowed,Other-service,Unmarried,White,Female,40.0,United-States,<=50K
19052,67.0,?,14.0,Widowed,?,Unmarried,White,Female,3.0,United-States,<=50K
19060,50.0,Private,10.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,58.0,United-States,>50K
19068,65.0,Self-emp-inc,14.0,Never-married,Sales,Not-in-family,White,Female,40.0,United-States,<=50K
19069,52.0,Federal-gov,13.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,47.0,United-States,>50K
19082,63.0,Private,5.0,Never-married,Priv-house-serv,Not-in-family,White,Female,22.0,El-Salvador,<=50K
19091,58.0,?,11.0,Widowed,?,Unmarried,White,Female,17.0,United-States,<=50K
19100,87.0,Private,14.0,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Female,40.0,India,>50K
19103,50.0,Private,4.0,Divorced,Other-service,Unmarried,White,Female,28.0,United-States,<=50K
19131,68.0,Private,9.0,Widowed,Adm-clerical,Unmarried,White,Female,17.0,United-States,<=50K
19176,69.0,?,15.0,Widowed,?,Unmarried,White,Female,39.0,United-States,<=50K
19186,52.0,Private,10.0,Divorced,Adm-clerical,Unmarried,White,Female,39.0,United-States,<=50K
19207,65.0,Private,4.0,Divorced,Other-service,Not-in-family,White,Female,18.0,United-States,<=50K
19211,52.0,Self-emp-inc,11.0,Divorced,Exec-managerial,Other-relative,White,Female,68.0,United-States,<=50K
19220,52.0,Private,10.0,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,40.0,United-States,<=50K
19227,88.0,Private,14.0,Never-married,Exec-managerial,Own-child,White,Female,37.0,United-States,>50K
19228,60.0,Private,10.0,Never-married,Exec-managerial,Not-in-family,White,Female,53.0,United-States,<=50K
19245,62.0,Private,11.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,36.0,United-States,<=50K
19265,76.0,Private,5.0,Widowed,Priv-house-serv,Not-in-family,White,Female,29.0,United-States,<=50K
19276,52.0,Private,9.0,Married-civ-spouse,Sales,Wife,White,Female,37.0,United-States,<=50K
19290,50.0,Private,10.0,Separated,Adm-clerical,Unmarried,White,Female,37.0,United-States,<=50K
19328,60.0,Private,12.0,Never-married,Exec-managerial,Not-in-family,White,Female,10.0,United-States,<=50K
19336,53.0,Private,9.0,Divorced,Machine-op-inspct,Not-in-family,White,Female,38.0,United-States,<=50K
19349,76.0,?,13.0,Married-spouse-absent,?,Not-in-family,White,Female,31.0,?,<=50K
19369,59.0,Private,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,39.0,United-States,<=50K
19375,74.0,Self-emp-inc,15.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,26.0,United-States,>50K
19404,54.0,Self-emp-inc,13.0,Married-civ-spouse,Sales,Wife,White,Female,37.0,United-States,>50K
19408,75.0,?,6.0,Separated,?,Not-in-family,White,Female,5.0,United-States,<=50K
19418,54.0,Self-emp-not-inc,11.0,Divorced,Sales,Not-in-family,White,Female,67.0,United-States,<=50K
19474,66.0,Private,10.0,Widowed,Adm-clerical,Unmarried,White,Female,36.0,United-States,<=50K
19479,56.0,Private,8.0,Divorced,Adm-clerical,Not-in-family,White,Female,41.0,United-States,<=50K
19481,64.0,Private,14.0,Widowed,Other-service,Unmarried,Asian-Pac-Islander,Female,17.0,?,<=50K
19489,69.0,Private,4.0,Widowed,Other-service,Unmarried,White,Female,40.0,United-States,<=50K
19535,58.0,Private,14.0,Widowed,Prof-specialty,Not-in-family,White,Female,38.0,United-States,<=50K
19550,64.0,Private,7.0,Married-civ-spouse,Other-service,Wife,White,Female,28.0,United-States,<=50K
19557,75.0,?,9.0,Married-spouse-absent,?,Not-in-family,Asian-Pac-Islander,Female,4.0,United-States,<=50K
19573,50.0,Private,14.0,Divorced,Adm-clerical,Unmarried,White,Female,38.0,United-States,<=50K
19581,76.0,Self-emp-inc,13.0,Widowed,Sales,Not-in-family,White,Female,10.0,United-States,<=50K
19592,51.0,Private,10.0,Never-married,Exec-managerial,Unmarried,White,Female,36.0,United-States,<=50K
19608,57.0,Self-emp-not-inc,9.0,Widowed,Other-service,Unmarried,White,Female,29.0,United-States,<=50K
19627,58.0,?,9.0,Married-spouse-absent,?,Unmarried,White,Female,36.0,United-States,<=50K
19629,51.0,Self-emp-not-inc,13.0,Married-civ-spouse,Craft-repair,Wife,Black,Female,39.0,United-States,>50K
19630,60.0,Private,9.0,Never-married,Adm-clerical,Other-relative,White,Female,38.0,United-States,<=50K
19646,53.0,State-gov,9.0,Married-civ-spouse,Tech-support,Wife,White,Female,36.0,United-States,<=50K
19669,55.0,Self-emp-inc,8.0,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,36.0,Vietnam,<=50K
19687,54.0,Private,9.0,Married-civ-spouse,Sales,Wife,White,Female,26.0,United-States,>50K
19694,56.0,Private,9.0,Married-civ-spouse,Transport-moving,Wife,White,Female,37.0,United-States,>50K
19709,51.0,State-gov,10.0,Never-married,Adm-clerical,Unmarried,White,Female,36.0,United-States,<=50K
19713,55.0,Private,9.0,Divorced,Adm-clerical,Not-in-family,Black,Female,36.0,United-States,<=50K
19717,58.0,Private,9.0,Widowed,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Female,39.0,United-States,<=50K
19721,51.0,Self-emp-not-inc,13.0,Married-civ-spouse,Farming-fishing,Wife,White,Female,45.0,United-States,>50K
19733,56.0,Private,10.0,Widowed,Adm-clerical,Not-in-family,White,Female,38.0,United-States,<=50K
19734,69.0,Self-emp-not-inc,9.0,Widowed,Sales,Other-relative,White,Female,41.0,United-States,<=50K
19763,52.0,Private,3.0,Never-married,Other-service,Not-in-family,White,Female,50.0,United-States,<=50K
19771,58.0,Private,9.0,Never-married,Adm-clerical,Own-child,White,Female,39.0,United-States,<=50K
19809,51.0,Local-gov,14.0,Divorced,Prof-specialty,Unmarried,White,Female,44.0,United-States,>50K
19813,58.0,Private,4.0,Widowed,Other-service,Unmarried,White,Female,37.0,United-States,<=50K
19822,52.0,Private,3.0,Divorced,Other-service,Not-in-family,White,Female,53.0,Cuba,<=50K
19831,51.0,Private,14.0,Divorced,Adm-clerical,Not-in-family,White,Female,33.0,United-States,<=50K
19847,56.0,Private,11.0,Divorced,Other-service,Not-in-family,White,Female,38.0,United-States,<=50K
19850,88.0,Private,14.0,Never-married,Prof-specialty,Own-child,White,Female,38.0,Poland,>50K
19870,50.0,State-gov,13.0,Married-civ-spouse,Prof-specialty,Wife,Black,Female,37.0,United-States,>50K
19886,52.0,Federal-gov,14.0,Divorced,Exec-managerial,Not-in-family,White,Female,37.0,United-States,<=50K
19891,77.0,Private,11.0,Widowed,Sales,Not-in-family,White,Female,42.0,United-States,<=50K
19915,51.0,Federal-gov,11.0,Divorced,Tech-support,Not-in-family,White,Female,40.0,United-States,>50K
19973,61.0,Private,5.0,Divorced,Other-service,Unmarried,White,Female,38.0,United-States,<=50K
19999,56.0,Private,9.0,Widowed,Other-service,Not-in-family,White,Female,36.0,United-States,<=50K
20000,58.0,Federal-gov,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,24.0,United-States,<=50K
20058,54.0,Private,9.0,Widowed,Other-service,Unmarried,White,Female,37.0,United-States,<=50K
20061,59.0,Private,14.0,Divorced,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,44.0,India,<=50K
20124,54.0,Private,9.0,Widowed,Handlers-cleaners,Unmarried,White,Female,38.0,United-States,<=50K
20126,62.0,Local-gov,9.0,Widowed,Prof-specialty,Not-in-family,White,Female,26.0,United-States,<=50K
20145,63.0,Local-gov,14.0,Never-married,Prof-specialty,Not-in-family,White,Female,52.0,United-States,>50K
20175,53.0,Private,13.0,Divorced,Adm-clerical,Not-in-family,White,Female,24.0,United-States,<=50K
20181,57.0,Private,13.0,Divorced,Prof-specialty,Not-in-family,White,Female,52.0,United-States,>50K
20184,53.0,Private,13.0,Divorced,Prof-specialty,Not-in-family,White,Female,39.0,United-States,<=50K
20198,52.0,Private,9.0,Divorced,Adm-clerical,Unmarried,White,Female,39.0,United-States,<=50K
20205,54.0,Self-emp-inc,14.0,Widowed,Exec-managerial,Unmarried,White,Female,61.0,United-States,>50K
20218,51.0,Federal-gov,10.0,Married-civ-spouse,Craft-repair,Wife,White,Female,38.0,United-States,<=50K
20231,53.0,Private,13.0,Divorced,Prof-specialty,Own-child,White,Female,73.0,United-States,<=50K
20247,54.0,Private,9.0,Divorced,Craft-repair,Not-in-family,White,Female,36.0,United-States,<=50K
20274,52.0,Private,10.0,Never-married,Exec-managerial,Unmarried,White,Female,35.0,United-States,<=50K
20277,77.0,Private,5.0,Widowed,Priv-house-serv,Not-in-family,White,Female,7.0,United-States,<=50K
20281,52.0,Private,4.0,Divorced,Other-service,Not-in-family,White,Female,39.0,Mexico,<=50K
20289,56.0,Private,11.0,Separated,Adm-clerical,Unmarried,White,Female,32.0,United-States,<=50K
20292,66.0,Private,9.0,Widowed,Adm-clerical,Not-in-family,White,Female,20.0,United-States,<=50K
20305,54.0,Private,4.0,Separated,Machine-op-inspct,Unmarried,White,Female,38.0,Mexico,<=50K
20315,64.0,Federal-gov,9.0,Widowed,Exec-managerial,Not-in-family,White,Female,54.0,United-States,<=50K
20318,65.0,?,5.0,Widowed,?,Unmarried,White,Female,24.0,United-States,<=50K
20326,78.0,?,10.0,Widowed,?,Unmarried,White,Female,1.0,United-States,<=50K
20333,51.0,Private,9.0,Divorced,Sales,Not-in-family,White,Female,13.0,United-States,<=50K
20340,63.0,Private,9.0,Widowed,Sales,Not-in-family,White,Female,32.0,United-States,<=50K
20370,51.0,Private,10.0,Divorced,Prof-specialty,Not-in-family,White,Female,37.0,United-States,<=50K
20379,51.0,Private,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,39.0,United-States,<=50K
20418,62.0,?,9.0,Widowed,?,Not-in-family,White,Female,28.0,United-States,<=50K
20448,62.0,Private,9.0,Divorced,Other-service,Unmarried,White,Female,9.0,United-States,<=50K
20449,55.0,Private,6.0,Married-civ-spouse,Other-service,Wife,Amer-Indian-Eskimo,Female,46.0,United-States,<=50K
20450,53.0,Private,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,43.0,United-States,<=50K
20479,53.0,Private,11.0,Divorced,Prof-specialty,Unmarried,White,Female,37.0,United-States,<=50K
20481,57.0,Local-gov,13.0,Widowed,Prof-specialty,Unmarried,Black,Female,66.0,United-States,<=50K
20538,50.0,Private,2.0,Divorced,Other-service,Own-child,White,Female,39.0,United-States,<=50K
20540,51.0,Private,12.0,Divorced,Sales,Not-in-family,White,Female,35.0,United-States,<=50K
20554,52.0,Self-emp-not-inc,9.0,Divorced,Other-service,Unmarried,Amer-Indian-Eskimo,Female,38.0,United-States,<=50K
20555,53.0,?,9.0,Never-married,?,Unmarried,White,Female,7.0,United-States,<=50K
20557,72.0,?,9.0,Married-AF-spouse,?,Wife,Asian-Pac-Islander,Female,34.0,Philippines,>50K
20563,56.0,Private,14.0,Never-married,Exec-managerial,Not-in-family,White,Female,29.0,United-States,<=50K
20592,53.0,Private,11.0,Widowed,Tech-support,Unmarried,White,Female,36.0,United-States,<=50K
20606,58.0,Private,14.0,Never-married,Prof-specialty,Not-in-family,White,Female,52.0,United-States,<=50K
20610,67.0,Private,13.0,Widowed,Other-service,Not-in-family,White,Female,8.0,United-States,>50K
20626,54.0,Private,14.0,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,37.0,India,<=50K
20635,60.0,Local-gov,13.0,Widowed,Prof-specialty,Unmarried,White,Female,44.0,United-States,>50K
20659,65.0,Local-gov,16.0,Widowed,Prof-specialty,Not-in-family,White,Female,37.0,United-States,<=50K
20696,58.0,Federal-gov,11.0,Divorced,Adm-clerical,Not-in-family,White,Female,36.0,United-States,<=50K
20702,53.0,Private,13.0,Separated,Exec-managerial,Unmarried,White,Female,64.0,United-States,<=50K
20725,55.0,Self-emp-not-inc,10.0,Divorced,Other-service,Not-in-family,Black,Female,37.0,United-States,<=50K
20728,50.0,Private,7.0,Married-civ-spouse,Craft-repair,Wife,White,Female,37.0,United-States,<=50K
20756,54.0,Private,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,35.0,United-States,<=50K
20787,53.0,Private,13.0,Divorced,Other-service,Unmarried,White,Female,35.0,United-States,<=50K
20798,50.0,Private,13.0,Divorced,Other-service,Unmarried,White,Female,40.0,United-States,<=50K
20874,61.0,Private,10.0,Never-married,Tech-support,Not-in-family,Black,Female,8.0,United-States,<=50K
20900,50.0,Local-gov,16.0,Divorced,Prof-specialty,Not-in-family,White,Female,53.0,United-States,>50K
20912,50.0,Local-gov,10.0,Never-married,Exec-managerial,Unmarried,White,Female,55.0,United-States,<=50K
20937,69.0,Private,5.0,Divorced,Sales,Not-in-family,Black,Female,20.0,United-States,<=50K
20973,53.0,Private,9.0,Married-civ-spouse,Craft-repair,Wife,White,Female,37.0,United-States,<=50K
20979,65.0,Private,15.0,Married-civ-spouse,Prof-specialty,Wife,Black,Female,37.0,United-States,>50K
20987,61.0,Private,14.0,Never-married,Exec-managerial,Not-in-family,White,Female,40.0,United-States,<=50K
20997,50.0,Private,11.0,Widowed,Exec-managerial,Unmarried,White,Female,78.0,United-States,<=50K
21000,84.0,Private,9.0,Divorced,Sales,Not-in-family,White,Female,51.0,United-States,>50K
21014,61.0,Private,5.0,Widowed,Exec-managerial,Unmarried,White,Female,90.0,United-States,<=50K
21036,55.0,Self-emp-inc,15.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,38.0,United-States,>50K
21039,51.0,Private,9.0,Married-civ-spouse,Sales,Wife,White,Female,60.0,United-States,<=50K
21059,60.0,Self-emp-not-inc,15.0,Never-married,Prof-specialty,Not-in-family,White,Female,40.0,United-States,>50K
21089,54.0,Private,11.0,Divorced,Adm-clerical,Not-in-family,White,Female,43.0,United-States,<=50K
21091,53.0,Private,11.0,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,45.0,United-States,>50K
21092,70.0,Private,13.0,Divorced,Adm-clerical,Not-in-family,White,Female,37.0,United-States,<=50K
