,age,workclass,education-num,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,income
4843,58,Private,9,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
4847,51,Local-gov,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,70,United-States,>50K
4848,54,Private,13,Never-married,Other-service,Own-child,Black,Female,36,United-States,<=50K
4859,50,Private,11,Widowed,Exec-managerial,Unmarried,White,Female,40,United-States,<=50K
4876,50,Private,13,Separated,Prof-specialty,Own-child,Other,Female,40,United-States,<=50K
4882,60,?,9,Divorced,?,Not-in-family,White,Female,40,United-States,<=50K
4883,67,Private,7,Widowed,Adm-clerical,Unmarried,White,Female,20,United-States,<=50K
4904,60,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,<=50K
4908,62,State-gov,11,Widowed,Exec-managerial,Unmarried,Black,Female,40,United-States,<=50K
4930,53,Private,9,Divorced,Priv-house-serv,Not-in-family,White,Female,20,United-States,<=50K
4937,55,Self-emp-not-inc,15,Divorced,Prof-specialty,Not-in-family,White,Female,35,United-States,<=50K
4940,54,Self-emp-not-inc,6,Divorced,Other-service,Not-in-family,Black,Female,10,United-States,<=50K
4963,59,Self-emp-not-inc,6,Married-civ-spouse,Exec-managerial,Wife,White,Female,36,United-States,<=50K
4977,73,?,9,Widowed,?,Not-in-family,White,Female,22,United-States,>50K
5004,65,Federal-gov,9,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
5021,56,Self-emp-not-inc,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,50,United-States,>50K
5027,84,Private,9,Widowed,Prof-specialty,Not-in-family,White,Female,16,United-States,<=50K
5045,64,Private,14,Never-married,Prof-specialty,Other-relative,White,Female,8,United-States,<=50K
5071,62,Private,9,Married-civ-spouse,Sales,Wife,White,Female,16,United-States,<=50K
5073,51,Private,11,Widowed,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,40,United-States,<=50K
5074,65,Private,10,Widowed,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
5090,58,Private,10,Divorced,Adm-clerical,Not-in-family,Black,Female,55,United-States,>50K
5095,64,Federal-gov,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,>50K
5128,51,Private,10,Married-civ-spouse,Tech-support,Wife,White,Female,40,United-States,>50K
5129,62,Local-gov,11,Divorced,Adm-clerical,Not-in-family,Black,Female,40,United-States,<=50K
5157,53,Self-emp-inc,7,Widowed,Exec-managerial,Not-in-family,White,Female,30,United-States,<=50K
5190,61,Private,10,Divorced,Other-service,Not-in-family,White,Female,40,United-States,<=50K
5238,62,Local-gov,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,United-States,<=50K
5247,56,Private,9,Married-civ-spouse,Sales,Wife,White,Female,15,United-States,<=50K
5259,50,Private,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,36,United-States,>50K
5260,61,Private,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,34,United-States,>50K
5273,73,Private,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,36,United-States,>50K
5274,51,Private,9,Divorced,Prof-specialty,Not-in-family,White,Female,43,United-States,<=50K
5295,60,State-gov,11,Widowed,Other-service,Not-in-family,Black,Female,37,United-States,<=50K
5314,65,?,9,Widowed,?,Not-in-family,Black,Female,40,United-States,<=50K
5315,61,Private,13,Divorced,Priv-house-serv,Not-in-family,White,Female,12,?,<=50K
5316,67,Private,10,Widowed,Sales,Not-in-family,White,Female,25,Nicaragua,<=50K
5320,61,Private,4,Divorced,Machine-op-inspct,Unmarried,White,Female,40,United-States,<=50K
5341,63,Private,10,Widowed,Adm-clerical,Unmarried,White,Female,43,United-States,<=50K
5356,58,State-gov,16,Never-married,Exec-managerial,Not-in-family,White,Female,43,United-States,>50K
5369,51,Private,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,10,United-States,>50K
5373,55,Private,5,Divorced,Craft-repair,Unmarried,White,Female,37,United-States,>50K
5410,56,Private,6,Divorced,Other-service,Unmarried,Black,Female,45,United-States,<=50K
5415,50,Local-gov,14,Divorced,Prof-specialty,Unmarried,White,Female,65,United-States,<=50K
