,age,workclass,education-num,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,income
4494,71,Private,7,Never-married,Priv-house-serv,Not-in-family,White,Female,75,United-States,<=50K
4510,51,Private,12,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
4511,56,Private,5,Widowed,Machine-op-inspct,Unmarried,White,Female,40,United-States,<=50K
4544,50,Self-emp-inc,10,Separated,Exec-managerial,Unmarried,White,Female,75,United-States,<=50K
4551,65,?,11,Married-civ-spouse,?,Wife,White,Female,56,United-States,>50K
4554,53,Private,13,Never-married,Exec-managerial,Unmarried,White,Female,40,United-States,<=50K
4564,52,Private,9,Divorced,Sales,Not-in-family,White,Female,40,Germany,<=50K
4565,53,Private,10,Never-married,Adm-clerical,Not-in-family,White,Female,50,United-States,>50K
4571,76,Private,4,Widowed,Priv-house-serv,Not-in-family,White,Female,40,United-States,<=50K
4590,61,?,13,Divorced,?,Not-in-family,White,Female,24,United-States,<=50K
4593,63,Private,4,Widowed,Other-service,Not-in-family,White,Female,41,United-States,<=50K
4600,61,Self-emp-not-inc,12,Married-spouse-absent,Exec-managerial,Not-in-family,White,Female,90,United-States,<=50K
4611,51,Private,10,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,>50K
4613,59,Private,10,Never-married,Adm-clerical,Own-child,White,Female,34,United-States,<=50K
4631,77,Self-emp-not-inc,10,Widowed,Adm-clerical,Not-in-family,White,Female,1,United-States,<=50K
4680,52,Private,9,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,50,United-States,<=50K
4704,52,Local-gov,12,Divorced,Other-service,Not-in-family,White,Female,30,United-States,<=50K
4712,60,Private,9,Divorced,Adm-clerical,Unmarried,White,Female,37,United-States,<=50K
4729,61,Private,10,Divorced,Adm-clerical,Unmarried,White,Female,43,United-States,<=50K
4777,55,Private,10,Divorced,Adm-clerical,Unmarried,White,Female,20,United-States,<=50K
4817,60,Private,4,Divorced,Machine-op-inspct,Unmarried,White,Female,40,United-States,<=50K
4848,52,Private,13,Separated,Exec-managerial,Unmarried,White,Female,40,?,<=50K
4853,58,Private,4,Widowed,Other-service,Not-in-family,Other,Female,30,United-States,<=50K
4858,61,Private,9,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K
4865,53,Private,12,Never-married,Exec-managerial,Not-in-family,White,Female,60,United-States,<=50K
4898,64,?,10,Widowed,?,Unmarried,White,Female,8,United-States,<=50K
4944,60,Private,10,Widowed,Sales,Unmarried,White,Female,27,United-States,<=50K
4947,62,Private,10,Widowed,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
4949,59,Private,9,Widowed,Machine-op-inspct,Not-in-family,White,Female,40,United-States,<=50K
4966,52,Local-gov,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,>50K
4982,55,Local-gov,13,Widowed,Prof-specialty,Not-in-family,White,Female,40,United-States,>50K
5011,57,?,10,Divorced,?,Not-in-family,White,Female,40,United-States,<=50K
5034,61,Private,10,Divorced,Other-service,Not-in-family,White,Female,30,United-States,<=50K
5095,50,Private,14,Divorced,Sales,Not-in-family,White,Female,45,United-States,<=50K
5098,62,Private,11,Divorced,Sales,Not-in-family,White,Female,40,United-States,<=50K
5099,57,Private,10,Widowed,Machine-op-inspct,Unmarried,White,Female,40,United-States,<=50K
5102,60,Private,4,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,40,United-States,<=50K
5104,62,Local-gov,14,Separated,Prof-specialty,Not-in-family,White,Female,50,?,<=50K
5192,55,Self-emp-not-inc,4,Never-married,Other-service,Other-relative,White,Female,60,United-States,<=50K
5197,56,Self-emp-not-inc,7,Widowed,Other-service,Unmarried,White,Female,65,Greece,>50K
5211,58,Private,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,35,United-States,>50K
5213,75,?,9,Widowed,?,Not-in-family,White,Female,8,United-States,<=50K
5226,59,Self-emp-not-inc,13,Widowed,Prof-specialty,Not-in-family,White,Female,50,United-States,>50K
5255,50,State-gov,9,Widowed,Tech-support,Unmarried,Black,Female,40,United-States,<=50K
5277,50,State-gov,10,Married-spouse-absent,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,40,United-States,<=50K
5290,59,Private,9,Widowed,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K
5317,51,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,20,United-States,<=50K
5338,55,Private,9,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K
5358,51,Private,2,Widowed,Other-service,Unmarried,White,Female,35,Portugal,<=50K
5359,55,Self-emp-not-inc,12,Divorced,Sales,Not-in-family,White,Female,40,United-States,<=50K
5376,57,Local-gov,10,Divorced,Exec-managerial,Unmarried,White,Female,35,United-States,<=50K
5391,52,Private,14,Divorced,Prof-specialty,Not-in-family,White,Female,40,United-States,>50K
5408,65,?,9,Widowed,?,Other-relative,White,Female,25,United-States,<=50K
5409,56,Local-gov,10,Divorced,Adm-clerical,Not-in-family,White,Female,35,United-States,<=50K
