,age,workclass,education-num,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,income
4812,69,?,9,Divorced,?,Not-in-family,White,Female,40,United-States,>50K
4819,56,Private,12,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K
4831,56,Private,9,Widowed,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
4834,81,Private,10,Divorced,Adm-clerical,Not-in-family,White,Female,20,United-States,<=50K
4841,68,Federal-gov,10,Divorced,Adm-clerical,Other-relative,Black,Female,40,United-States,<=50K
4842,60,Private,9,Separated,Sales,Not-in-family,White,Female,32,United-States,<=50K
4874,50,Private,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,38,United-States,>50K
4909,55,Local-gov,14,Widowed,Prof-specialty,Unmarried,White,Female,50,United-States,<=50K
4948,60,Federal-gov,10,Divorced,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,40,United-States,<=50K
4989,52,Private,11,Separated,Exec-managerial,Unmarried,Black,Female,60,United-States,<=50K
4999,58,Local-gov,10,Never-married,Prof-specialty,Not-in-family,White,Female,55,United-States,<=50K
5001,55,Private,13,Never-married,Tech-support,Other-relative,White,Female,38,United-States,<=50K
5035,55,Private,9,Married-civ-spouse,Priv-house-serv,Wife,White,Female,30,United-States,<=50K
5040,53,State-gov,10,Never-married,Protective-serv,Not-in-family,White,Female,40,United-States,<=50K
5096,65,Local-gov,9,Widowed,Other-service,Unmarried,Black,Female,25,United-States,<=50K
5113,59,Federal-gov,9,Widowed,Machine-op-inspct,Unmarried,White,Female,40,United-States,<=50K
5127,55,State-gov,11,Widowed,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,38,United-States,<=50K
5133,57,Local-gov,9,Widowed,Transport-moving,Not-in-family,White,Female,40,United-States,<=50K
5143,57,Private,6,Divorced,Adm-clerical,Other-relative,White,Female,70,Germany,<=50K
5151,51,Self-emp-not-inc,10,Divorced,Sales,Unmarried,White,Female,50,United-States,<=50K
5155,54,Self-emp-not-inc,10,Divorced,Farming-fishing,Unmarried,White,Female,30,United-States,>50K
5156,73,?,9,Widowed,?,Not-in-family,White,Female,8,United-States,<=50K
5177,67,Private,10,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
5187,66,Private,11,Widowed,Prof-specialty,Not-in-family,White,Female,35,United-States,<=50K
5189,51,Private,9,Married-civ-spouse,Adm-clerical,Wife,Black,Female,38,United-States,<=50K
5193,61,?,9,Widowed,?,Not-in-family,White,Female,36,United-States,<=50K
5207,53,?,13,Divorced,?,Other-relative,Other,Female,20,United-States,<=50K
5214,63,?,13,Widowed,?,Not-in-family,Amer-Indian-Eskimo,Female,56,United-States,<=50K
5219,51,Self-emp-inc,13,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,35,Taiwan,<=50K
5223,61,Private,10,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
5227,50,Local-gov,9,Married-civ-spouse,Exec-managerial,Wife,Black,Female,40,United-States,>50K
5239,52,Self-emp-not-inc,10,Never-married,Prof-specialty,Own-child,White,Female,35,United-States,<=50K
5241,50,Private,10,Married-spouse-absent,Other-service,Not-in-family,White,Female,40,Cuba,<=50K
5243,50,Private,11,Separated,Prof-specialty,Unmarried,White,Female,40,United-States,<=50K
5272,90,Private,5,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
5291,80,Private,14,Widowed,Prof-specialty,Not-in-family,White,Female,10,United-States,<=50K
5359,54,Private,10,Never-married,Other-service,Not-in-family,White,Female,40,United-States,<=50K
5377,63,Private,14,Separated,Prof-specialty,Not-in-family,White,Female,40,United-States,>50K
5392,63,Private,13,Widowed,Adm-clerical,Not-in-family,White,Female,25,United-States,<=50K
5409,60,Private,9,Divorced,Sales,Not-in-family,White,Female,33,United-States,<=50K
5411,71,Local-gov,14,Widowed,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K
5413,50,Local-gov,9,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
