,age,workclass,education-num,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,income
5213,66,?,9,Widowed,?,Unmarried,White,Female,40,United-States,<=50K
5231,55,Local-gov,14,Never-married,Prof-specialty,Not-in-family,White,Female,45,United-States,<=50K
5256,59,Federal-gov,9,Married-civ-spouse,Sales,Wife,White,Female,40,United-States,>50K
5266,56,Private,9,Divorced,Tech-support,Not-in-family,Black,Female,40,United-States,<=50K
5271,52,Local-gov,4,Never-married,Other-service,Other-relative,Black,Female,40,United-States,<=50K
5293,61,Private,7,Widowed,Handlers-cleaners,Not-in-family,White,Female,30,United-States,<=50K
5299,51,Local-gov,16,Divorced,Exec-managerial,Not-in-family,White,Female,45,United-States,>50K
5301,51,Private,4,Divorced,Machine-op-inspct,Not-in-family,White,Female,48,United-States,<=50K
5315,61,Private,9,Widowed,Craft-repair,Not-in-family,Black,Female,50,United-States,<=50K
5316,53,Private,9,Widowed,Machine-op-inspct,Unmarried,Black,Female,38,United-States,<=50K
5324,50,Private,10,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
5330,62,Private,9,Widowed,Adm-clerical,Not-in-family,White,Female,32,United-States,<=50K
5335,66,Private,9,Widowed,Exec-managerial,Not-in-family,White,Female,25,United-States,<=50K
5339,58,Self-emp-inc,16,Never-married,Prof-specialty,Not-in-family,White,Female,99,?,<=50K
5340,50,Private,16,Divorced,Prof-specialty,Not-in-family,White,Female,50,United-States,<=50K
5349,64,State-gov,4,Married-civ-spouse,Other-service,Wife,Black,Female,40,United-States,<=50K
5351,52,Private,11,Separated,Sales,Unmarried,White,Female,40,United-States,<=50K
5374,50,Private,14,Divorced,Sales,Not-in-family,White,Female,50,United-States,>50K
5395,81,?,11,Divorced,?,Unmarried,White,Female,1,?,<=50K
